*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_0343A46AAFA44459	ABHFPRMFMQ07	Prospection de Cire sèche		une	la	Prospection de Cire sèche	une	la	 
_5A9FD8815C52A93C	ABHFPRMFMQ08	Prospection de Mousse fraîche		une	la	Prospection de Mousse fraîche	une	la	 
_950F253D86422D34	ABHFPRMFMQ09	Prospection de Mousse sèche		une	la	Prospection de Mousse sèche	une	la	 
_59E979BB16ECF9CA	ABHFPRMFMW02	Prospection d'Huile de Gulatch		une	la	Prospection d'Huile de pistolets Gulatch	une	la	 
_2AC938D96035BFD4	ABHFPRMFMW03	Prospection d'Huile de Pilan		une	la	Prospection d'Huile de Pilan	une	la	 
_EAF93582A287F84D	ABHFPRMFMW04	Prospection d'Huile d'Irin		une	la	Prospection d'Huile d'Irin	une	la	 
_EAD695D89B15D9D1	ABHFPRMFMW05	Prospection d'Huile de Koorin		une	la	Prospection d'Huile de Koorin	une	la	 
_3CF9D25F02EF6CFE	ABHFPMI01	Prospection Faible de M.P./Lame		une	la	Prospection Faible de M.P./Lame	une	la	Recherche des matières contenant les propriétés nécessaires pour : Lame
_2D9DFF7626652828	ABHFPMI02	Prospection Faible de M.P./Marteau		une	la	Prospection Faible de M.P./Marteau	une	la	Recherche des matières contenant les propriétés nécessaires pour : Marteau
_02C92A6486EFA808	ABHFPMI03	Prospection Faible de M.P./Pointe		une	la	Prospection Faible de M.P./Pointe	une	la	Recherche des matières contenant les propriétés nécessaires pour : Pointe
_00D9165E46EFA800	ABHFPMI04	Prospection Faible de M.P./Hampe		une	la	Prospection Faible de M.P./Hampe	une	la	Recherche des matières contenant les propriétés nécessaires pour : Hampe
_FB8DDCEFFAEDCE73	ABHFPMI05	Prospection Faible de M.P./Poignée		une	la	Prospection Faible de M.P./Poignée	une	la	Recherche des matières contenant les propriétés nécessaires pour : Poignée
_FBE5584737BC42D5	ABHFPMI06	Prospection Faible de M.P./Contrepoids		une	la	Prospection Faible de M.P./Contrepoids	une	la	Recherche des matières contenant les propriétés nécessaires pour : Contrepoids
_C8D53C01E3F69CE0	ABHFPMI07	Prospection Faible de M.P./Détente		une	la	Prospection Faible de M.P./Détente	une	la	Recherche des matières contenant les propriétés nécessaires pour : Détente
_0C0F214C3CBE4BE8	ABHFPMI08	Prospection Faible de M.P./Percuteur		une	la	Prospection Faible de M.P./Percuteur	une	la	Recherche des matières contenant les propriétés nécessaires pour : Percuteur
_2D8E137D23653C27	ABHFPMI09	Prospection Faible de M.P./Canon		une	la	Prospection Faible de M.P./Canon	une	la	Recherche des matières contenant les propriétés nécessaires pour : Canon
_C770953071575329	ABHFPMI10	Prospection Faible de M.P./Explosif		une	la	Prospection Faible de M.P./Explosif	une	la	Recherche des matières contenant les propriétés nécessaires pour : Explosif
_25F07A604E479825	ABHFPMI11	Prospection Faible de M.P./Chargeur		une	la	Prospection Faible de M.P./Chargeur	une	la	Recherche des matières contenant les propriétés nécessaires pour : Cartouche
_25F07A61D0673815	ABHFPMI12	Prospection Faible de M.P./Balles Munitions		une	la	Prospection Faible de M.P./Balles Munitions	une	la	Recherche des matières contenant les propriétés nécessaires pour : Balle de Munitions
_4DF03A7A4CE7A8B1	ABHFPMI13	Prospection Faible de M.P./Carapace d'Armure		une	la	Prospection Faible de M.P./Carapace d'Armure	une	la	Recherche des matières contenant les propriétés nécessaires pour : Carapace d'Armure
_719D0380A4F5181E	ABHFPMI14	Prospection Faible de M.P./Doublure		une	la	Prospection Faible de M.P./Doublure	une	la	Recherche des matières contenant les propriétés nécessaires pour : Doublure
_BBBD88046C39B83B	ABHFPMI15	Prospection Faible de M.P./Rembourrage		une	la	Prospection Faible de M.P./Rembourrage	une	la	Recherche des matières contenant les propriétés nécessaires pour : Rembourrage
_3CB02550FE2FC8E4	ABHFPMI16	Prospection Faible de M.P./Fixation d'Armure		une	la	Prospection Faible de M.P./Fixation d'Armure	une	la	Recherche des matières contenant les propriétés nécessaires pour : Fixation d'Armure
_FBB4F44C8A772A9B	ABHFPMI17	Prospection Faible de M.P./Monture de Bijou		une	la	Prospection Faible de M.P./Monture de Bijou	une	la	Recherche des matières contenant les propriétés nécessaires pour : Monture de Bijou
_4BB05269D469A8B1	ABHFPMI18	Prospection Faible de M.P./Bijou		une	la	Prospection Faible de M.P./Bijou	une	la	Recherche des matières contenant les propriétés nécessaires pour : Bijou
_C4A658FD1FC7B8DA	ABHFPMI19	Prospection Faible de M.P./Vêtements		une	la	Prospection Faible de M.P./Vêtements	une	la	Recherche des matières contenant les propriétés nécessaires pour : Vêtements
_3915B2AD379D6920	ABHFPMI20	Prospection Forte de M.P./Lame		une	la	Prospection Forte de M.P./Lame	une	la	Recherche des matières contenant les propriétés nécessaires pour : Lame (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_8630757DC4B4431F	ABHFPMI21	Prospection Forte de M.P./Marteau		une	la	Prospection Forte de M.P./Marteau	une	la	Recherche des matières contenant les propriétés nécessaires pour : Marteau (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_FFE50AB2BB9DA52A	ABHFPMI22	Prospection Forte de M.P./Pointe		une	la	Prospection Forte de M.P./Pointe	une	la	Recherche des matières contenant les propriétés nécessaires pour : Pointe (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_FDF5F6AC7B9DA522	ABHFPMI23	Prospection Forte de M.P./Hampe		une	la	Prospection Forte de M.P./Hampe	une	la	Recherche des matières contenant les propriétés nécessaires pour : Hampe (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_185CF7E5D400447B	ABHFPMI24	Prospection Forte de M.P./Poignée		une	la	Prospection Forte de M.P./Poignée	une	la	Recherche des matières contenant les propriétés nécessaires pour : Poignée (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_F80138956C6A3FF7	ABHFPMI25	Prospection Forte de M.P./Contrepoids		une	la	Prospection Forte de M.P./Contrepoids	une	la	Recherche des matières contenant les propriétés nécessaires pour : Contrepoids (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_7C03392261927C2F	ABHFPMI26	Prospection Forte de M.P./Détente		une	la	Prospection Forte de M.P./Détente	une	la	Recherche des matières contenant les propriétés nécessaires pour : Détente (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_65A29753DA0D66DF	ABHFPMI27	Prospection Forte de M.P./Percuteur		une	la	Prospection Forte de M.P./Percuteur	une	la	Recherche des matières contenant les propriétés nécessaires pour : Percuteur plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_86218984C1B4571E	ABHFPMI28	Prospection Forte de M.P./Canon		une	la	Prospection Forte de M.P./Canon	une	la	Recherche des matières contenant les propriétés nécessaires pour : Canon (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_C48C75886605504B	ABHFPMI29	Prospection Forte de M.P./Explosif		une	la	Prospection Forte de M.P./Explosif	une	la	Recherche des matières contenant les propriétés nécessaires pour : Explosif (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_D91E7781CCE37874	ABHFPMI30	Prospection Forte de M.P./Chargeur		une	la	Prospection Forte de M.P./Chargeur	une	la	Recherche des matières contenant les propriétés nécessaires pour : Chargeur (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_D91E77824E031864	ABHFPMI31	Prospection Forte de M.P./Balles Munitions		une	la	Prospection Forte de M.P./Balles Munitions	une	la	Recherche des matières contenant les propriétés nécessaires pour : Balle de munitions (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_011E379BCA838800	ABHFPMI32	Prospection Forte de M.P./Carapace d'Armure		une	la	Prospection Forte de M.P./Carapace d'Armure	une	la	Recherche des matières contenant les propriétés nécessaires pour : Carapace d'Armure (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_CA30798742443315	ABHFPMI33	Prospection Forte de M.P./Doublure		une	la	Prospection Forte de M.P./Doublure 	une	la	Recherche des matières contenant les propriétés nécessaires pour : Doublure (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_D88CA3FA464C2E43	ABHFPMI34	Prospection Forte de M.P./Rembourrage		une	la	Prospection Forte de M.P./Rembourrage	une	la	Recherche des matières contenant les propriétés nécessaires pour : Rembourrage (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_95439B579C7EE3DB	ABHFPMI35	Prospection Forte de M.P./Fixation d'Armure		une	la	Prospection Forte de M.P./Fixation d'Armure	une	la	Recherche des matières contenant les propriétés nécessaires pour : Fixation d'Armure (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_AFE2F16D08130AEA	ABHFPMI36	Prospection Forte de M.P./Monture Bijou		une	la	Prospection Forte de M.P./Monture Bijou	une	la	Recherche des matières contenant les propriétés nécessaires pour : Monture Bijou (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_FFDE4F8A52058800	ABHFPMI37	Prospection Forte de M.P./Bijou		une	la	Prospection Forte de M.P./Bijou	une	la	Recherche des matières contenant les propriétés nécessaires pour : Bijou ( (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_78D4551E9D639829	ABHFPMI38	Prospection Forte de M.P./Vêtements		une	la	Prospection Forte de M.P./Vêtements	une	la	Recherche des matières contenant les propriétés nécessaires pour : Vêtements (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_795E3F92CE63A000	ABHFPMI39	Prospection Forte de M. P./Concentration Magique		une	la	Prospection Forte de M. P./Concentration Magique	une	la	Recherche des matières contenant les propriétés nécessaires pour : Magie de Concentration (plus de chances de trouver des sources de matières premières qu'avec une Prospection Faible)
_C530426711C7C0B1	ABHFPMI40	Prospection Faible de M.P./Concentration Magique		une	la	Prospection Faible de M.P./Concentration Magique	une	la	Recherche des matières contenant les propriétés nécessaires pour : Magie de Concentration
_00B1B6433645F120	ABHFPMJ01	Recherche de Gisements 50 m		une	la	Recherches de Gisements 50 m	des	les	Piste les gisements à proximité dans la région, contenant les propriétés demandées dans votre action. 
_54091C27A1B27F19	ABHFPMJ02	Recherche de Gisements 100 m		une	la	Recherches de Gisements 100 m	des	les	Piste les gisements à proximité dans la région, contenant les propriétés demandées dans votre action. 
_8DD6B940F0B0506F	ABHFPMJ03	Recherche de Gisements 200 m		une	la	Recherches de Gisements 200 m	des	les	Piste les gisements à proximité dans la région, contenant les propriétés demandées dans votre action. 
_54592429A1B27F19	ABHFPMJ04	Recherche de Gisements 350 m		une	la	Recherches de Gisements 350 m	des	les	Piste les gisements à proximité dans la région, contenant les propriétés demandées dans votre action. 
_54092C2AA1B27F19	ABHFPMJ05	Recherche de Gisements 500 m		une	la	Recherches de Gisements 500 m	des	les	Piste les gisements à proximité dans la région, contenant les propriétés demandées dans votre action. 
_A9349EF75F8A97B6	ABHFPMC01	Portée de Prospection 5 m		une	la	Portées de Prospection 5 m	des	les	Fixe la portée de la prospection à 5 m
_5298E7C6C2F612B2	ABHFPMC02	Portée de Prospection 10 m		une	la	Portées de Prospection 10 m	des	les	Fixe la portée de la prospection à 10 m
_5298EBC7C2F612B3	ABHFPMC03	Portée de Prospection 20 m		une	la	Portées de Prospection 20 m	des	les	Fixe la portée de la prospection à 20 m
_5298F3C8C2F612B5	ABHFPMC04	Portée de Prospection 40 m		une	la	Portées de Prospection 40 m	des	les	Fixe la portée de la prospection à 40 m
_5298FBC9C2F612B7	ABHFPMC05	Portée de Prospection 60 m		une	la	Portées de Prospection 60 m	des	les	Fixe la portée de la prospection à 60 m
_529803CAC2F612B9	ABHFPMC06	Portée de Prospection 80 m		une	la	Portées de Prospection 80 m	des	les	Fixe la portée de la prospection à 80 m
_E6FCD30B20B9C359	ABHFPMC07	Portée de Prospection 100 m		une	la	Portées de Prospection 100 m	des	les	Fixe la portée de la prospection à 100 m
_400E9378C18065D3	ABHFPMD01	Angle de Prospection 20°		un	l'\d	Angles de Prospection 20°	des	les	Localise les sources dans un cône de 20° face à vous
_400E9B79C1A065D3	ABHFPMD02	Angle de Prospection 40°		un	l'\d	Angles de Prospection 40°	des	les	Localise les sources dans un cône de 40° face à vous
_400EA37AC1C065D3	ABHFPMD03	Angle de Prospection 60°		un	l'\d	Angles de Prospection 60°	des	les	Localise les sources dans un cône de 60° face à vous
_400EAF7BC1F065D3	ABHFPMD04	Angle de Prospection 90°		un	l'\d	Angles de Prospection 90°	des	les	Localise les sources dans un cône de 90° face à vous
_F43D995FEE5481A6	ABHFPMD05	Angle de Prospection 120°		un	l'\d	Angles de Prospection 120°	des	les	Localise les sources dans un cône de 120° face à vous
_F45D9D622E5481A6	ABHFPMD06	Angle de Prospection 240°		un	l'\d	Angles de Prospection 240°	des	les	Localise les sources dans un cône de 240° face à vous
_FF525E7C4A8CF68F	ABHFPMD07	Angle de Prospection 360°		un	l'\d	Angles de Prospection 360°	des	les	Localise les sources autour de vous
_CDF0AF1E8BDB4CE8	ABHFPME01	Prospection/2 Points de Ressources		une	la	Prospection/2 Points de Ressources	une	la	Localise jusqu'à 2 sources
_CD00B31F8BDB4CE8	ABHFPME02	Prospection/3 Points de Ressources		une	la	Prospection/3 Points de Ressources	une	la	Localise jusqu'à 3 sources
_CD10B7208BDB4CE8	ABHFPME03	Prospection/4 Points de Ressources		une	la	Prospection/4 Points de Ressources	une	la	Localise jusqu'à 4 sources
_CD20BB218BDB4CE8	ABHFPME04	Prospection/5 Points de Ressources		une	la	Prospection/5 Points de Ressources	une	la	Localise jusqu'à 5 sources
_CD30BF228BDB4CE8	ABHFPME05	Prospection/6 Points de Ressources		une	la	Prospection/6 Points de Ressources	une	la	Localise jusqu'à 6 sources
_CD50C7238BDB4CE8	ABHFPME06	Prospection/8 Points de Ressources		une	la	Prospection/8 Points de Ressources	une	la	Localise jusqu'à 8 sources
_836F5441F4E0DB80	ABHFPME07	Prospection/10 Points de Ressources		une	la	Prospection/10 Points de Ressources	une	la	Localise jusqu'à 10 sources
_4A62915C7E9ECBC7	ABHFPMF01	Prospection Maîtrisée 1		une	la	Prospection Maîtrisée 1	une	la	Obtient plus d'informations sur les sources prospectées 
_4A62915D7E9ECBC8	ABHFPMF02	Prospection Maîtrisée 2		une	la	Prospection Maîtrisée 2	une	la	Obtient plus d'informations sur les sources prospectées 
_4A62915E7E9ECBC9	ABHFPMF03	Prospection Maîtrisée 3		une	la	Prospection Maîtrisée 3	une	la	Obtient plus d'informations sur les sources prospectées 
_29CAFE3653EE3286	ABHFPMG01	Prospection Accélérée 1		une	la	Prospection Accélérée 1	une	la	Prospecte plus rapidement
_29CA023753EE3286	ABHFPMG02	Prospection Accélérée 2		une	la	Prospection Accélérée 2	une	la	Prospecte plus rapidement
_29CA063853EE3286	ABHFPMG03	Prospection Accélérée 3		une	la	Prospection Accélérée 3	une	la	Prospecte plus rapidement
_29CA0A3953EE3286	ABHFPMG04	Prospection Accélérée 4		une	la	Prospection Accélérée 4	une	la	Prospecte plus rapidement
_29CA0E3A53EE3286	ABHFPMG05	Prospection Accélérée 5		une	la	Prospection Accélérée 5	une	la	Prospecte plus rapidement
_810751C46116C9E9	ABHFPMH01	Prospection de Source + 5 s		une	la	Prospection de Source + 5 s	une	la	Vous permet de trouver des sources dotées d'un meilleur temps d'extraction.
_4512A91019C176B0	ABHFPMH02	Prospection de Source + 7,5 s		une	la	Prospection de Source + 7,5 s	une	la	Vous permet de trouver des sources dotées d'un meilleur temps d'extraction.
_49A7EC355687D88B	ABHFPMH03	Prospection de Source + 10 s		une	la	Prospection de Source + 10 s	une	la	Vous permet de trouver des sources dotées d'un meilleur temps d'extraction.
_49A7EC365687D890	ABHFPMH04	Prospection de Source + 15 s		une	la	Prospection de Source + 15 s	une	la	Vous permet de trouver des sources dotées d'un meilleur temps d'extraction.
_89A7EC375687D88B	ABHFPMH05	Prospection de Source + 20 s		une	la	Prospection de Source + 20 s	une	la	Vous permet de trouver des sources dotées d'un meilleur temps d'extraction.
_89A7EC385687D890	ABHFPMH06	Prospection de Source + 25 s		une	la	Prospection de Source + 25 s	une	la	Vous permet de trouver des sources dotées d'un meilleur temps d'extraction.
_C9A7EC395687D88B	ABHFPMH07	Prospection de Source + 30 s		une	la	Prospection de Source + 30 s	une	la	Vous permet de trouver des sources dotées d'un meilleur temps d'extraction.
_19BD145ECBA67B7F	ABHFPMK01	Prospection/Matières Fines et Moins		une	la	Prospection/Matières Fines et Moins	une	la	Vous permet de trouver des matières premières dont la qualité maximum doit être fine ou parfaite.
_98BB58925DFDFAD4	ABHFPMK02	Prospection/Matières de Choix et Moins		une	la	Prospection/Matières de Choix et Moins	une	la	Vous permet de trouver des matières premières dont la qualité maximum doit être de choix ou de premier ordre.
_BF9D00150AC0052D	ABHFPMK03	Prospection/Matières Excellentes et Moins		une	la	Prospection/Matières Excellentes et Moins	une	la	Vous permet de trouver des matières premières dont la qualité maximum doit être excellente ou exceptionnelle.
_50233C3C0B1461F8	ABHFPMK04	Prospection/Matières Suprêmes et Moins		une	la	Prospection/Matières Suprêmes et Moins	une	la	Vous permet de trouver des matières premières dont la qualité maximum doit être suprême ou magnifique.
_E7C052A496165B67	ABHFPMK05	Prospection/Matières Fines Uniquement		une	la	Prospection/Matières Fines Uniquement	une	la	Vous permet de trouver uniquement des matières fines et parfaites.
_9ADC44337143A03B	ABHFPMK06	Prospection/Matières de Choix Uniquement		une	la	Prospection/Matières de Choix Uniquement	une	la	Vous permet de trouver uniquement des matières de choix et de premier ordre.
_824E15FA6BE910E4	ABHFPMK07	Prospection/Matières Excellentes Uniquement		une	la	Prospection/Matières Excellentes Uniquement	une	la	Vous permet de trouver uniquement des matières excellentes et exceptionnelles.
_C237770C76863EDD	ABHFPMK08	Prospection/Matières Suprêmes Uniquement		une	la	Prospection/Matières Suprêmes Uniquement	une	la	Vous permet de trouver uniquement des matières suprêmes et magnifiques.
_D8DF6F0CFD8B302B	ABHFPPMM01	Prospection pour Source Privée		une	la	Prospection pour Source Privée	une	la	 
_398B771A7588C8F3	ABHFPPMM02	Prospection pour Source d'Equipe		une	la	Prospection pour Source d'Equipe	une	la	 
_01EC7801AC9BD4F9	ABHFPPMM03	Prospection pour Source de Guilde		une	la	Prospection pour Source de Guilde	une	la	 
_F3C7F1F414C30206	ABHFSPMM01	Espionnage Source Privée/Matières Premières		un	l'\d	Espionnage Source Privée/Matières Premières	un	l'\d	 
_D3225446CA2DED29	ABHFSPMM02	Espionnage Source d'Equipe/Matières Premières		un	l'\d	Espionnage Source d'Equipe/Matières Premières	un	l'\d	 
_1560A219FEEFFA19	ABHFSPMM03	Espionnage Source de Guilde/Matières Premières		un	l'\d	Espionnage Source de Guilde/Matières Premières	un	l'\d	 
_EEE519F7DF5932B4	ABHFEPA01	Extraction de Base		une	l'\d	Extractions de Base	des	les	Extrait les matières premières d'une source de M.P. ciblée
_DC3A983D3291F0F6	ABHFEEC02	Extraction Nocive 20		une	l'\d	Extractions Nocives 20	des	les	Extrait les matières de qualité n'excédant pas 20
_DC3A983E32A1F0F7	ABHFEEC03	Extraction Nocive 30		une	l'\d	Extractions Nocives 30	des	les	Extrait les matières de qualité n'excédant pas 30
_DC3A983F32B1F0F8	ABHFEEC04	Extraction Nocive 40		une	l'\d	Extractions Nocives 40	des	les	Extrait les matières de qualité n'excédant pas 40
_DC3A984032C1F0F9	ABHFEEC05	Extraction Nocive 50		une	l'\d	Extractions Nocives 50	des	les	Extrait les matières de qualité n'excédant pas 50
_DC3A984132D1F0FA	ABHFEEC06	Extraction Nocive 60		une	l'\d	Extractions Nocives 60	des	les	Extrait les matières de qualité n'excédant pas 60
_DC3A984232E1F0FB	ABHFEEC07	Extraction Nocive 70		une	l'\d	Extractions Nocives 70	des	les	Extrait les matières de qualité n'excédant pas 70
_DC3A984332F1F0FC	ABHFEEC08	Extraction Nocive 80		une	l'\d	Extractions Nocives 80	des	les	Extrait les matières de qualité n'excédant pas 80
_DC3A98443201F0FD	ABHFEEC09	Extraction Nocive 90		une	l'\d	Extractions Nocives 90	des	les	Extrait les matières de qualité n'excédant pas 90
_2984C5BB85C67981	ABHFEEC10	Extraction Nocive 100		une	l'\d	Extractions Nocives 100	des	les	Extrait les matières de qualité n'excédant pas 100
_2984C5BD85C67D81	ABHFEEC11	Extraction Nocive 110		une	l'\d	Extractions Nocives 110	des	les	Extrait les matières de qualité n'excédant pas 110
_2984C5BF85C68181	ABHFEEC12	Extraction Nocive 120		une	l'\d	Extractions Nocives 120	des	les	Extrait les matières de qualité n'excédant pas 120
_2984C5C185C68581	ABHFEEC13	Extraction Nocive 130		une	l'\d	Extractions Nocives 130	des	les	Extrait les matières de qualité n'excédant pas 130
_2984C5C385C68981	ABHFEEC14	Extraction Nocive 140		une	l'\d	Extractions Nocives 140	des	les	Extrait les matières de qualité n'excédant pas 140
_2984C5C585C68D81	ABHFEEC15	Extraction Nocive 150		une	l'\d	Extractions Nocives 150	des	les	Extrait les matières de qualité n'excédant pas 150
_2984C5C785C69181	ABHFEEC16	Extraction Nocive 160		une	l'\d	Extractions Nocives 160	des	les	Extrait les matières de qualité n'excédant pas 160
_2984C5C985C69581	ABHFEEC17	Extraction Nocive 170		une	l'\d	Extractions Nocives 170	des	les	Extrait les matières de qualité n'excédant pas 170
_2984C5CB85C69981	ABHFEEC18	Extraction Nocive 180		une	l'\d	Extractions Nocives 180	des	les	Extrait les matières de qualité n'excédant pas 180
_2984C5CD85C69D81	ABHFEEC19	Extraction Nocive 190		une	l'\d	Extractions Nocives 190	des	les	Extrait les matières de qualité n'excédant pas 190
_2984C5BB05C67982	ABHFEEC20	Extraction Nocive 200		une	l'\d	Extractions Nocives 200	des	les	Extrait les matières de qualité n'excédant pas 200
_2984C5BD05C67D82	ABHFEEC21	Extraction Nocive 210		une	l'\d	Extractions Nocives 210	des	les	Extrait les matières de qualité n'excédant pas 210
_2984C5BF05C68182	ABHFEEC22	Extraction Nocive 220		une	l'\d	Extractions Nocives 220	des	les	Extrait les matières de qualité n'excédant pas 220
_2984C5C105C68582	ABHFEEC23	Extraction Nocive 230		une	l'\d	Extractions Nocives 230	des	les	Extrait les matières de qualité n'excédant pas 230
_2984C5C305C68982	ABHFEEC24	Extraction Nocive 240		une	l'\d	Extractions Nocives 240	des	les	Extrait les matières de qualité n'excédant pas 240
_2984C5C505C68D82	ABHFEEC25	Extraction Nocive 250		une	l'\d	Extractions Nocives 250	des	les	Extrait les matières de qualité n'excédant pas 250
_CF8E686159E0EBA8	ABHFEEC26	Extraction Délicate 10 		une	l'\d	Extractions Délicates 10 	des	les	Tente d'obtenir une qualité maximum de 10, de manière délicate.
_CF9E686299E0EBA8	ABHFEEC27	Extraction Délicate 20		une	l'\d	Extractions Délicates 20	des	les	Tente d'obtenir une qualité maximum de 20, de manière délicate.
_CFAE6863D9E0EBA8	ABHFEEC28	Extraction Délicate 30		une	l'\d	Extractions Délicates 30	des	les	Tente d'obtenir une qualité maximum de 30, de manière délicate.
_CFBE68641AE0EBA8	ABHFEEC29	Extraction Délicate 40		une	l'\d	Extractions Délicates 40	des	les	Tente d'obtenir une qualité maximum de 40, de manière délicate.
_CFCE685B9AE0EBA8	ABHFEEC30	Extraction Délicate 50		une	l'\d	Extractions Délicates 50	des	les	Tente d'obtenir une qualité maximum de 50, de manière délicate.
_CFDE685CDAE0EBA8	ABHFEEC31	Extraction Délicate 60		une	l'\d	Extractions Délicates 60	des	les	Tente d'obtenir une qualité maximum de 60, de manière délicate.
_CFEE685D1AE0EBA8	ABHFEEC32	Extraction Délicate 70		une	l'\d	Extractions Délicates 70	des	les	Tente d'obtenir une qualité maximum de 70, de manière délicate.
_CFFE685E5BE0EBA8	ABHFEEC33	Extraction Délicate 80		une	l'\d	Extractions Délicates 80	des	les	Tente d'obtenir une qualité maximum de 80, de manière délicate.
_CF0E685F9BE0EBA8	ABHFEEC34	Extraction Délicate 90		une	l'\d	Extractions Délicates 90	des	les	Tente d'obtenir une qualité maximum de 90, de manière délicate.
_4B7BC9B4CA977B0F	ABHFEEC35	Extraction Délicate 100		une	l'\d	Extractions Délicates 100	des	les	Tente d'obtenir une qualité maximum de 100, de manière délicate.
_8B7BCDB5CA977B0F	ABHFEEC36	Extraction Délicate 110		une	l'\d	Extractions Délicates 110	des	les	Tente d'obtenir une qualité maximum de 110, de manière délicate.
_CB7BD1B6CA977B0F	ABHFEEC37	Extraction Délicate 120		une	l'\d	Extractions Délicates 120	des	les	Tente d'obtenir une qualité maximum de 120, de manière délicate.
_0B7BD5B7CA977B0F	ABHFEEC38	Extraction Délicate 130		une	l'\d	Extractions Délicates 130	des	les	Tente d'obtenir une qualité maximum de 130, de manière délicate.
_4C7BD9B8CA977B0F	ABHFEEC39	Extraction Délicate 140		une	l'\d	Extractions Délicates 140	des	les	Tente d'obtenir une qualité maximum de 140, de manière délicate.
_8C7BDDAF0B977B0F	ABHFEEC40	Extraction Délicate 150		une	l'\d	Extractions Délicates 150	des	les	Tente d'obtenir une qualité maximum de 150, de manière délicate.
_CC7BE1B00B977B0F	ABHFEEC41	Extraction Délicate 160		une	l'\d	Extractions Délicates 160	des	les	Tente d'obtenir une qualité maximum de 160, de manière délicate.
_0C7BE5B10B977B0F	ABHFEEC42	Extraction Délicate 170		une	l'\d	Extractions Délicates 170	des	les	Tente d'obtenir une qualité maximum de 170, de manière délicate.
_4D7BE9B20B977B0F	ABHFEEC43	Extraction Délicate 180		une	l'\d	Extractions Délicates 180	des	les	Tente d'obtenir une qualité maximum de 180, de manière délicate.
_8D7BEDB30B977B0F	ABHFEEC44	Extraction Délicate 190		une	l'\d	Extractions Délicates 190	des	les	Tente d'obtenir une qualité maximum de 190, de manière délicate.
_4B8BC9B50B977B0F	ABHFEEC45	Extraction Délicate 200		une	l'\d	Extractions Délicates 200	des	les	Tente d'obtenir une qualité maximum de 200, de manière délicate.
_8B8BCDB60B977B0F	ABHFEEC46	Extraction Délicate 210		une	l'\d	Extractions Délicates 210	des	les	Tente d'obtenir une qualité maximum de 210, de manière délicate.
_CB8BD1B70B977B0F	ABHFEEC47	Extraction Délicate 220		une	l'\d	Extractions Délicates 220	des	les	Tente d'obtenir une qualité maximum de 220, de manière délicate.
_0B8BD5B80B977B0F	ABHFEEC48	Extraction Délicate 230		une	l'\d	Extractions Délicates 230	des	les	Tente d'obtenir une qualité maximum de 230, de manière délicate.
_4C8BD9B90B977B0F	ABHFEEC49	Extraction Délicate 240		une	l'\d	Extractions Délicates 240	des	les	Tente d'obtenir une qualité maximum de 240, de manière délicate.
_8C8BDDB04B977B0F	ABHFEEC50	Extraction Délicate 250		une	l'\d	Extractions Délicates 250	des	les	Tente d'obtenir une qualité maximum de 250, de manière délicate.
_1922F3D94AC936B7	ABHFEEB02	Extraction Nocive de Taux 1.0		une	l'\d	Extractions Nocives de Taux 1.0	des	les	Augmente la quantité obtenue par cycle d'extraction
_1922F3DF4AC936B7	ABHFEEB03	Extraction Nocive de Taux 1.5		une	l'\d	Extractions Nocives de Taux 1.5	des	les	Augmente la quantité obtenue par cycle d'extraction
_1922F3DB4AD936B7	ABHFEEB04	Extraction Nocive de Taux 2.0		une	l'\d	Extractions Nocives de Taux 2.0	des	les	Augmente la quantité obtenue par cycle d'extraction
_1922F3E14AD936B7	ABHFEEB05	Extraction Nocive de Taux 2.5		une	l'\d	Extractions Nocives de Taux 2.5	des	les	Augmente la quantité obtenue par cycle d'extraction
_1922F3DD4AE936B7	ABHFEEB06	Extraction Nocive de Taux 3.0		une	l'\d	Extractions Nocives de Taux 3.0	des	les	Augmente la quantité obtenue par cycle d'extraction
_D4997A907D7AC5B9	ABHFEEB07	Extraction Délicate de Taux 1.0		une	l'\d	Extractions Délicates de Taux 1.0	des	les	Augmente la quantité obtenue par cycle d'extraction, de manière délicate.
