*HASH_VALUE	bot name	translated name	sheet_name		
_AF9C3C203E285FF0	tribe_siblings_of_the_weeds_outpost_officer	Shuai-Chon Fuo	tribe_siblings_of_the_weeds_diplomat_z_h		
_F23155105D96EC9F	aivtiaria	Kyron Eubus	fyros_guard_f_f		
_A659D098999423D2	akfasa	Xatheus Eubus	fyfc2		
_DF37B77EEA75A07E	aki	Diorus Tindix	fyfc2		
_57F598B2EDFA53AD	akial	Lylus Mekops	fyfc1		
_A6A9F095553643C9	akiarai	Cerius Eubus	fyfc2mid		
_EAAA89E2E8D5A3BF	akirari	Xathus Eubus	fyros_guard_f_f		
_645684B8ECD764B0	akiri	Lyton Lyseus	fyros_guard_f_f		
_2803879AE34A183F	akis	Deuan Deps	fyfa1		
_D759D0B1A2291387	akivafk	Kyla Xalon	fyfc2		
_9F9908FBA217848B	akivai	Iodix Tindix	fyros_guard_f_f		
_2684B7B02315DC6F	akivi	Aeps Gacaps	fyfc3		
_665AFDFE2CD59C6C	aklfav	Iolaus Zessen	fyros_guard_f_f		
_25EAC0ABD6D85878	akratia	Kyros Tindix	fyfa1mid		
_403974A48DE9608C	ala	Krin Xaphaan	fyfc1		
_A00A1857EDB944B8	araiv	Gan Eubus	fyros_guard_f_f		
_C13DB5DF66A843BC	ariafika	Ioron Cegrips	fyros_guard_f_f		
_66144C0C632A1CAF	ariat	Lydix Pelorus	fyros_guard_f_f		
_2DF8F8B660E51050	arifiat	Eutis Krinn	fyfc2		
_E076B4BEE8877876	arki	Gaxius Gacaps	fyros_guard_f_f		
_4A22BCD4A2DD23DF	barkers_hunter_f1	Ibidos Gacaps	tribe_barkers_professional_f_f		
_EB3D0B4E74EAF7EB	barkers_welcomer_f1	Iorius Cegrips	tribe_barkers_diplomat_f_f		
_1688F75A6579686A	charm_adept 8	Detheus Abygrian			
_7F9D5C0AE9BBF10B	class_charm_adept	$gn_class_charm_adept$			
_B7BA67A6E0D4CAA6	class_healing_apprentice	$gn_class_healing_apprentice$			
_5B167E8B843EE190	class_mystical_expert	$gn_class_mystical_expert$			
_BBBB612005D0D533	class_range_master	$gn_class_range_master$			
_EE58CC88631A242E	class_shaman	$gn_class_shaman$			
_6BC978DA2706DC9E	class_sorcerer	$gn_class_sorcerer$			
_3A2B43C96345A6C9	class_sorcery_apprentice	$gn_class_sorcery_apprentice$			
_60A66679025F01A3	class_throwing_expert	$gn_class_throwing_expert$			
_29F940DEA14688A1	class_warchief	$gn_class_warchief$			
_7D4CC82AA586C1AF	company_foreman_z1	Zetheus Ibiraan	tribe_company_of_the_eternal_t_milician_f_f		
_E5E7E52DE7A9BDB1	company_welcomer_p1	Deukos Lyseus	tribe_company_of_the_eternal_t_diplomat_f_f		
_5AC2149D05FEB782	duneriders_prospector_f1	Iosse Lyseus	tribe_dune_riders_forager_f_f		
_53355847B741CF09	duneriders_supplier_f1	Lyrius Mekops	tribe_dune_riders_trader_f_f		
_738F0CE5B84C6FA4	firebrands_foreman_p1	Kyn Xalon	tribe_firebrands_milician_f_f		
_47E594C15373D434	firebrands_hunter_p1	Lyros Lyseus	tribe_firebrands_shooting_elite_f_f		
_85FD40603959BA44	firebrands_welcomer_p1	Ceps Eubus	tribe_firebrands_diplomat_f_f		
_BA4E440CA3F88718	fy_guild_rm_craft	Lyan Xaphaan	fyfc1mid		
_00AB590FE1A46126	fy_guild_rm_fight	Xyton Apocaps	fyfc1old		
_F3BDE0032ECA78E5	fy_guild_rm_harvest	Diotis Tindix	fyfc1		
_B6ED39EA145984AC	fy_guild_rm_magic	Zexius Ibiraan	fyfc1		
_9B79DB71E876C75E	fyfa1	Gathus Xaphaan			
_609894986458D4C4	fyfa1mid	Xyn Deps			
_609894986418F4C4	fyfa1old	Lytis Lyseus			
_DB79DF72E886CB5F	fyfa2	Ioros Cegrips			
_609894986458D4C8	fyfa2mid	Iocaon Xaphaan			
_1B79E373E896CF60	fyfa3	Dethus Abygrian			
_609894986458D4CC	fyfa3mid	Lycaon Lyseus			
_609894986418F4CC	fyfa3old	Iorus Xaphaan			
_1B99DB736876CF60	fyfc1	Kytheus Tindix			
_609894986458D4C4	fyfc1mid	Lybus Pelorus			
_609894986418F4C4	fyfc1old	Icatis Xaphaan			
_5B99DF746886D361	fyfc2	Ioron Mekops			
_609894986458D4C8	fyfc2mid	Gaan Krinn			
_609894986418F4C8	fyfc2old	Aethus Mekops			
_9B99E3756896D762	fyfc3	Lyla Lyseus			
_609894986458D4CC	fyfc3mid	Iollo Pelorus			
_609894986418F4CC	fyfc3old	Aedos Tindix			
_A0BADB85ED761772	fyfu1	Deullo Lyseus			
_E0BADF86ED861B73	fyfu2	Zeion Abygrian			
_92BFAF20E4121855	gooheads_hunter_z1	Cenix Eubus	tribe_goo_heads_throwing_adept_f_f		
_F14BB2C661ACC3D7	keepers_foreman_p1	Theps Tindix	tribe_keepers_milician_f_f		
_2E00E6EF9A063CE6	kitingatherers_hunter_p1	Aekos Tindix	tribe_kitin_gatheres_throwing_adept_f_f		
_63514C28B35F6BDD	lawless_supplier_f1	Kritheus Xaphaan	tribe_lawless_trader_f_f		
_F8384260330B5FEA	leviers_foreman_f1	Kytheus Mekops	tribe_leviers_milician_f_f		
_667C0B95D4E4E180	leviers_hunter_f1	Kyan Xalon	tribe_leviers_bowmen_f_f		
_28995FCC251DA3D8	leviers_welcomer_f1	Aean Mekops	tribe_leviers_diplomat_f_f		
_B06404A390D1A861	nightturners_prospector_p1	Dion Mekops	tribe_night_turners_forager_f_f		
_9438316836967057	nightturners_supplier_p1	Krilion Krinn	tribe_night_turners_trader_f_f		
_A71624BE7E6540D6	oasisdiggers_prospector_m1	Lyros Gacaps	tribe_oasis_diggers_forager_f_f		
_2B088D80FC105772	oasisdiggers_welcomer_m1	Pleps Cekian	tribe_oasis_diggers_diplomat_f_f		
_B4E839B5321C0CA9	outpost_fyros_02_tmg_steward_f1	Iolaus Pelorus	tribe_renegades_noble_f_f		
_70F8D19CF53DAC06	outpost_fyros_04_tmg_steward_f1	Dioan Lyseus	tribe_renegades_noble_f_f		
_A82CEDB5F9DDD076	outpost_fyros_07_tmg_steward_f1	Xyros Apocaps	tribe_renegades_noble_f_f		
_D77AFDE430ED84F2	outpost_fyros_09_tmg_steward_f1	Lydix Eubus	tribe_renegades_noble_f_f		
_ECB759B0F369B45D	outpost_fyros_16_tmg_steward_f1	Therius Tindix	tribe_lawless_noble_f_f		
_52E9D5C0B70C3808	outpost_fyros_18_tmg_steward_f1	Ioron Xaphaan	tribe_barkers_noble_f_f		
_E9D681AA3C8DD8FE	outpost_fyros_20_tmg_steward_f1	Zekos Abygrian	tribe_barkers_noble_f_f		
_2AE965B5042D6DCE	outpost_fyros_23_tmg_steward_f1	Abyxius Mekops	tribe_dune_riders_noble_f_f		
_7209E5B239C12D7B	outpost_fyros_25_tmg_steward_f1	Medix Ibiraan	tribe_dune_riders_noble_f_f		
_59CB3DCCF51DC8FA	outpost_fyros_27_tmg_steward_f1	Xatis Eubus	tribe_restorers_noble_f_f		
_B0096EFB93C03CC5	outpost_matis_29_tmg_steward_m1	Icamus Cegrips	tribe_woven_bridles_noble_f_f		
_D733F4C351F3D000	outpost_pr_05_tmg_steward_p1	Kyron Krinn	tribe_night_turners_noble_f_f		
_138618DAD47278F0	outpost_pr_15_tmg_steward_p1	Iokos Pelorus	tribe_pyromancers_noble_f_f		
_120618DA4E9124F3	outpost_pr_16_tmg_steward_p1	Ganix Xaphaan	tribe_pyromancers_noble_f_f		
_8CF165D350A578FE	outpost_pr_18_tmg_steward_p1	Kyrius Krinn	tribe_root_tappers_noble_f_f		
_F15E39C74F236000	outpost_pr_23_tmg_steward_p1	Kyseus Eubus	tribe_keepers_diplomat_f_f		
_AB25FB8A40F77FA4	outpost_pr_29_tmg_steward_p1	$gn_outpost_pr_29_tmg_steward_p1$	tribe_firebrands_noble_f_f		
_B883D475D0B414EE	outpost_pr_30_tmg_steward_p1	Then Tindix	tribe_firebrands_noble_f_f		
_AFCBD16D74589577	outpost_tryker_12_tmg_steward_t1	Gaps Xaphaan	tribe_smuglers_diplomat_f_f		
_0DF5E451C9DF7F05	pyromancers_foreman_p1	Kriion Krinn	tribe_pyromancers_milician_f_f		
_E70951619A11C0D2	pyromancers_prospector_p1	Kriseus Xaphaan	tribe_pyromancers_forager_f_f		
_D66294C1C87D7F82	pyromancers_supplier_p1	Kylaus Pelorus	tribe_pyromancers_trader_f_f		
_686919BBC48E775B	pyromancers_welcomer_p1	Deseus Abygrian	tribe_pyromancers_diplomat_f_f		
_63C85B61F6EA97E7	renegades_foreman_f1	Xymus Deps	tribe_renegades_milician_f_f		
_D520A848E0B44849	renegades_prospector_f1	Krilion Deps	tribe_renegades_forager_f_f		
_7330246773FE7396	restorers_foreman_f1	Deucaon Deps	tribe_restorers_milician_f_f		
_92DD1B88D1511C41	restorers_hunter_f1	Thenix Tindix	tribe_restorers_range_master_f_f		
_C3424869FACAAC00	restorers_welcomer_f1	Ibiion Mekops	tribe_restorers_diplomat_f_f		
_5F19CDCAACD7D583	roottappers_hunter_p1	Dioron Pelorus	tribe_root_tappers_shooting_elite_f_f		
_565440BD0B7B7F80	roottappers_supplier_p1	Kyseus Gacaps	tribe_root_tappers_trader_f_f		
_FC617853FC2DCF7D	scorchers_welcomer_f1	Deubus Deps	tribe_scorchers_diplomat_f_f		
_4D01821D3E890817	slashandburn_hunter_m1	Icathus Xaphaan	tribe_the_slash_and_burn_throwing_adept_f_f		
_0F40080E692D8C4A	slavers_hunter_t1	Ibikos Mekops	tribe_slavers_throwing_adept_f_f		
_ED4D6C7879FBC3BA	smugglers_welcomer_t1	Derus Krinn	tribe_smuglers_diplomat_f_f		
_2B761ED5C3E769DA	tribe_company_of_the_eternal_tree_nexus_outpost_officer	Plemus Cekian	tribe_company_of_the_eternal_t_diplomat_f_f		
_C99D39C3D4FD4560	tribe_company_of_the_eternal_tree_outpost_officer	Icaps Xaphaan	tribe_company_of_the_eternal_t_diplomat_f_f		
_EAF69A0832176D6A	tribe_firebrands_outpost_officer	Zean Abygrian	tribe_firebrands_diplomat_f_f		
_EF19E5CE8DA1041B	tribe_leviers_outpost_officer	Icalaus Xalon	tribe_leviers_diplomat_f_f		
_EE9BDE3627E429E7	tribe_pyromancers_outpost_officer	Ioros Mekops	tribe_pyromancers_diplomat_f_f		
_6FE885D13ECAC8B6	tribe_restorers_outpost_officer	Ibisse Xalon	tribe_restorers_diplomat_f_f		
_2FD751D1966EB577	tribe_smuglers_outpost_officer	Deudix Lyseus	tribe_smuglers_diplomat_f_f		
_6EE745701B2911BB	waterbreakers_welcomer_f1	Abykos Pelorus	tribe_water_breakers_diplomat_f_f		
_AD2D11DC6906D471	wovenbridles_hunter_m1	Krimus Krinn	tribe_woven_bridles_throwing_adept_f_f		
_D4092D88C3534361	wovenbridles_supplier_m1	Kynix Pelorus	tribe_woven_bridles_trader_f_f		
_E528C77A68686BB9	aikarsak	Medon Ibiraan	fyhc1		
_00AC71F0EEFAD46C	akfuilao	Zela Abygrian	fyros_guard_f_h		
_6A38D78A6425E4B7	akiolulk	Mecaon Lyseus	fyhc2		
_6C28EFA2E1C304B2	akitas	Abytheus Mekops	fyhc1		
_E427D9798ECF8CA6	ancientdryads_supplier_m1	Kytis Xaphaan	tribe_ancient_dryads_trader_f_h		
_6EBABC51ED96CFBF	aorrokiu	Lydix Lyseus	fyhc1		
_255B0C9C0838C87D	aotarao	Kytis Gacaps	fyhc2		
_E8E6DF9BEC25107F	aovao	Kyps Tindix	fyhc2		
_AEC990661EE8EFAD	aroasor	Aelaus Tindix	fyhc2		
_AA289F63184C78B0	aroavaul	Ibithus Xalon	fyha2mid		
_1AF92496A975CC4E	asotlo	Minix Deps	fyhc2old		
_6AD6D873EC14C4B5	asouvkir	Iorius Xaphaan	fyhc3mid		
_551B9CC067698B84	assasoi	Lyla Eubus	fyhc2		
_2BE4DC971FF6009E	aufio	Eullo Xaphaan	fyha2mid		
_B178424DB02B13D7	barkers_foreman_f1	Ibicaon Gacaps	tribe_barkers_milician_f_h		
_AE76CB70B69C8FC2	barkers_prospector_f1	Euton Krinn	tribe_barkers_forager_f_h		
_F07B57C58C9DCBE0	barkers_supplier_f1	Lyla Pelorus	tribe_barkers_trader_f_h		
_B39224B5C98FCB33	blackcircle_foreman_z1	Aenix Gacaps	tribe_black_circle_milician_f_h		
_9A27DFC690A69A9D	class_apprentice_trader	$gn_class_apprentice_trader$			
_E036C25F84DF0DAE	class_archery_recruit	$gn_class_archery_recruit$			
_2BBA80C92725D0B0	class_assassin	$gn_class_assassin$			
_EED8CCB4E5F8242E	class_bowmen	$gn_class_bowmen$			
_EB7995071ADB50BB	class_conscript	$gn_class_conscript$			
_878D6C1028FAC117	class_legionnaire	$gn_class_legionnaire$			
_F29A8C9867BA242E	class_priest	$gn_class_priest$			
_EB5A948A68D4ABC3	class_recruit	$gn_class_recruit$			
_1E48267CBD3ED10A	class_shooting_elite	$gn_class_shooting_elite$			
_487E4410E84C3508	class_spellcaster	$gn_class_spellcaster$			
_E1C7166A045FF994	class_throwing_master	$gn_class_throwing_master$			
_A9D9B8A32CF4A3BD	class_trooper	$gn_class_trooper$			
_AB98B895A8246BBC	class_warlord	$gn_class_warlord$			
_472DB75B76B1C021	duneriders_foreman_f1	Kyla Pelorus	tribe_dune_riders_milician_f_h		
_D0FFFDDF56C42C4C	duneriders_hunter_f1	Lylaus Eubus	tribe_dune_riders_throwing_adept_f_h		
_06CAB0697C381F4C	duneriders_welcomer_f1	Deps Krinn	tribe_dune_riders_diplomat_f_h		
_52A42815E8E59C09	firebrands_prospector_p1	Mean Lyseus	tribe_firebrands_forager_f_h		
_D0D2603F7479860C	firebrands_supplier_p1	Icallo Xalon	tribe_firebrands_trader_f_h		
_1C99E3716996C760	fyha1	Aela Tindix			
_601894986458D4C4	fyha1mid	Iolion Apocaps			
_601894986418F4C4	fyha1old	Abylaus Pelorus			
_5C99E77269A6CB61	fyha2	Mekos Ibiraan			
_601894986458D4C8	fyha2mid	Kyn Krinn			
_601894986418F4C8	fyha2old	Gamus Xaphaan			
_9C99EB7369B6CF62	fyha3	Aean Tindix			
_601894986458D4CC	fyha3mid	Kriros Krinn			
_601894986418F4CC	fyha3old	Gan Xaphaan			
_9CB9E373E996CF62	fyhc1	Iokos Zessen			
_601894986458D4C4	fyhc1mid	Kyllo Xalon			
_601894986418F4C4	fyhc1old	Kytheus Gacaps			
_DCB9E774E9A6D363	fyhc2	Ioion Zessen			
_601894986458D4C8	fyhc2mid	Iolus Zessen			
_601894986418F4C8	fyhc2old	Kridon Deps			
_1CB9EB75E9B6D764	fyhc3	Lybus Lyseus			
_601894986458D4CC	fyhc3mid	Lydos Pelorus			
_601894986418F4CC	fyhc3old	Zethus Ibiraan			
_21DAE3856E961774	fyhu1	Deudos Lyseus			
_BA39D24B224B4FFB	kuilde_supplier_p1	Kytis Mekops	tribe_the_kuilde_trader_f_h		
_BE696EFDC0BB3785	lawless_prospector_f1	Gaps Eubus	tribe_lawless_forager_f_h		
_2EB6FB78357CA7C2	leviers_prospector_f1	Kynix Krinn	tribe_leviers_forager_f_h		
_F3E927A9F99B17DF	leviers_supplier_f1	Medos Ibiraan	tribe_leviers_trader_f_h		
_E9A9AC60D98404AC	liufkif	Ibilaus Xalon	fyhc1		
_94D93DC2CFED2407	nightturners_foreman_p1	Lyrus Lyseus	tribe_night_turners_milician_f_h		
_194915ED23C95888	nightturners_hunter_p1	Desse Abygrian	tribe_night_turners_professional_f_h		
_EFA70197C160CCCC	nightturners_welcomer_p1	Kridix Lyseus	tribe_night_turners_diplomat_f_h		
_1F7390BD6BD9C796	oali	Abykos Lyseus	fyhc1		
_D6C89DB447EB0C07	oasisdiggers_foreman_m1	Iollo Zessen	tribe_oasis_diggers_milician_f_h		
_2BDE0A0828C747BC	oasisdiggers_hunter_m1	Icarius Xaphaan	tribe_oasis_diggers_throwing_adept_f_h		
_1189B19346E22356	oasisdiggers_supplier_m1	Xytis Apocaps	tribe_oasis_diggers_trader_f_h		
_FAF075F168D5340E	olsaivua	Krirus Xaphaan	fyros_guard_f_h		
_F31AC4192767705C	olttfu	Kylaus Xalon	fyros_guard_f_h		
_2DD5F800E1B7D4A6	olutov	Ioan Xaphaan	fyros_guard_f_h		
_B2F0211B5C89605B	oluvtil	Gatis Cegrips	fyros_guard_f_h		
_153AA4CBA8951479	oriafv	Xaton Eubus	fyros_guard_f_h		
_066DA9F26BD94BCB	orloukau	Ioion Pelorus	fyros_guard_f_h		
_ED703108DDD650AF	oroisuvk	Kyrius Eubus	fyros_guard_f_h		
_FE9071F368A52428	orsiurri	Iolion Pelorus	fyros_guard_f_h		
_27D6A4CBA566B478	osau	Aecaon Tindix	fyros_guard_f_h		
_2CA5A7D2276A9867	osfi	Ganix Eubus	fyros_guard_f_h		
_A66941FB6A461474	osfkik	Plello Cekian	fyros_guard_f_h		
_B139001E6518186B	osfoul	Eurius Krinn	fyros_guard_f_h		
_3D7FE92BA7444019	oskuktluv	Iokos Apocaps	fyros_guard_f_h		
_6307FBA971C9748D	osla	Iolus Mekops	fyros_guard_f_h		
_6BA52814A847A8A7	osrulo	Kyan Pelorus	fyros_guard_f_h		
_E034F4CF27ABE47B	osti	Xyrius Deps	fyros_guard_f_h		
_511CB508ECA7947F	osua	Diorius Pelorus	fyros_guard_f_h		
_B2C92425DA1B346B	osususu	Kyros Krinn	fyros_guard_f_h		
_2B3E010C1AC624AC	otaovou	Icacaon Xalon	fyros_guard_f_h		
_DCF844192537849F	otikui	Kyron Tindix	fyros_guard_f_h		
_E353E8C9A81AC86E	oufu	Kriion Deps	fyros_guard_f_h		
_2FFFF90D5C18B3B5	oukrvas	Ibidix Gacaps	fyros_guard_f_h		
_6DE703972FEA188D	ouku	Abyla Lyseus	fyros_guard_f_h		
_84ED99F66A596FB1	oukuitau	Iosse Xaphaan	fyros_guard_f_h		
_2286C0CBE926C47B	oula	Dioros Tindix	fyros_guard_f_h		
_26CD09B1F69A4BCB	outpost_fyros_01_tmg_steward_f1	Deutis Lyseus	tribe_renegades_noble_f_h		
_85E0ADA679FAF830	outpost_fyros_03_tmg_steward_f1	Aen Gacaps	tribe_renegades_noble_f_h		
_ACA769A8F1AB14A9	outpost_fyros_05_tmg_steward_f1	Deunix Ibiraan	tribe_renegades_noble_f_h		
_A71A22154B32B8CD	outpost_fyros_10_tmg_steward_f1	Kriion Zessen	tribe_water_breakers_noble_f_h		
_702AC9BBFF92D95A	outpost_fyros_12_tmg_steward_f1	Xynix Deps	tribe_water_breakers_noble_f_h		
_94A9D5C0B60C300C	outpost_fyros_14_tmg_steward_f1	Ioros Xaphaan	tribe_leviers_noble_f_h		
_973355A6F57BFF5C	outpost_fyros_17_tmg_steward_f1	Krimus Xalon	tribe_barkers_noble_f_h		
_AFA659A8358B5356	outpost_fyros_19_tmg_steward_f1	Icalus Cegrips	tribe_barkers_noble_f_h		
_D31A01D1745C1808	outpost_fyros_21_tmg_steward_f1	Kyllo Pelorus	tribe_barkers_noble_f_h		
_28F931C9892D6DD3	outpost_fyros_22_tmg_steward_f1	Krithus Tindix	tribe_dune_riders_noble_f_h		
_66C815BF072D59C3	outpost_fyros_24_tmg_steward_f1	Plelion Cekian	tribe_dune_riders_noble_f_h		
_34AB45B4F31D4955	outpost_fyros_26_tmg_steward_f1	Lynix Gacaps	tribe_dune_riders_noble_f_h		
_44119E2BCE71A506	outpost_matis_01_tmg_steward_m1	Kridon Lyseus	tribe_the_slash_and_burn_noble_f_h		
_DA8A61D87A6C0D6A	outpost_matis_28_tmg_steward_m1	Kyps Krinn	tribe_woven_bridles_noble_f_h		
_AE2A4DB00F70D56C	outpost_matis_32_tmg_steward_m1	Abyan Lyseus	tribe_oasis_diggers_noble_f_h		
_328921C33850B8B9	outpost_nexus_01_tmg_steward_p1	Krirus Boethus	tribe_the_kuilde_noble_f_h		
_CEE541D6D2DA6D64	outpost_pr_04_tmg_steward_p1	Aeseus Pelorus	tribe_night_turners_noble_f_h		
_F9C718D354D3A809	outpost_pr_06_tmg_steward_p1	Milus Deps	tribe_night_turners_noble_f_h		
_9226D9C864A6294C	outpost_pr_07_tmg_steward_p1	Eulion Xaphaan	tribe_kitin_gatheres_noble_f_h		
_F52698E1D54484F4	outpost_pr_14_tmg_steward_p1	Lynix Mekops	tribe_pyromancers_noble_f_h		
_18FA0DA712A95D35	outpost_pr_17_tmg_steward_p1	Kritheus Tindix	tribe_root_tappers_noble_f_h		
_B6825D6E55531CF7	outpost_pr_28_tmg_steward_p1	Gaps Cegrips	tribe_firebrands_noble_f_h		
_307A09666134159E	outpost_tryker_08_tmg_steward_t1	Krilion Zessen	tribe_smuglers_noble_f_h		
_B1E8555AECDE4C66	outpost_tryker_10_tmg_steward_t1	Kridos Xalon	tribe_smuglers_noble_f_h		
_D4446D4B6BFE2C62	outpost_tryker_18_tmg_steward_t1	Icakos Deps	tribe_slavers_noble_f_h		
_DCBABD6D31416349	outpost_tryker_20_tmg_steward_t1	Iodos Tindix	tribe_slavers_noble_f_h		
_335679693093EF5B	outpost_tryker_22_tmg_steward_t1	Lybus Xaphaan	tribe_slavers_noble_f_h		
_7A6375CCF88A7814	outpost_zorai_24_tmg_steward_z1	Krin Krinn	tribe_goo_heads_noble_f_h		
_EBF7E5BC740A68A5	outpost_zorai_26_tmg_steward_z1	Icallo Cegrips	tribe_goo_heads_noble_f_h		
_EFD989B5769D00F6	outpost_zorai_28_tmg_steward_z1	Iorus Lyseus	tribe_goo_heads_noble_f_h		
_69C7E9D7F16B68A4	outpost_zorai_30_tmg_steward_z1	Eulaus Xaphaan	tribe_goo_heads_noble_f_h		
_B17CB1ABD2A6D933	pyromancers_hunter_p1	Ibilaus Mekops	tribe_pyromancers_throwing_adept_f_h		
_063D50CB1201386C	renegades_hunter_f1	Kyrius Tindix	tribe_renegades_throwing_adept_f_h		
_2D3E6C48F97BB394	renegades_supplier_f1	Apoan Mekops	tribe_renegades_trader_f_h		
_CEB01C6BB40B00C3	renegades_welcomer_f1	Krilion Xalon	tribe_renegades_diplomat_f_h		
_9596384DEB7D8363	restorers_prospector_f1	Diomus Mekops	tribe_restorers_forager_f_h		
_B3809456BB4C47C1	restorers_supplier_f1	Lydos Lyseus	tribe_restorers_trader_f_h		
_9339617F89C0D06B	roottappers_prospector_p1	Iodos Zessen	tribe_root_tappers_forager_f_h		
_30F8F1BA009DB47A	roottappers_welcomer_p1	Kriseus Tindix	tribe_root_tappers_diplomat_f_h		
_AF39EDEF8B58C5D6	slashandburn_supplier_m1	Deuthus Lyseus	tribe_the_slash_and_burn_trader_f_h		
_7A379A60F58C47F7	slavers_foreman_t1	Abylaus Lyseus	tribe_slavers_milician_f_h		
_6EA58B60BACCC3E1	slavers_welcomer_t1	Diolus Mekops	tribe_slavers_diplomat_f_h		
_412197A23BEE82EF	tribe_ancient_dryads_outpost_officer	Iolaus Apocaps	tribe_ancient_dryads_diplomat_f_h		
_4A4381CC0F8F1064	tribe_barkers_outpost_officer	Aetis Mekops	tribe_barkers_diplomat_f_h		
_EE8BAE43A2831DE4	tribe_dune_riders_outpost_officer	Lymus Mekops	tribe_dune_riders_diplomat_f_h		
_AB51FD340B5FC238	tribe_night_turners_outpost_officer	Kridos Zessen	tribe_night_turners_diplomat_f_h		
_ACD1054C883E2613	tribe_oasis_diggers_outpost_officer	Krirus Tindix	tribe_oasis_diggers_diplomat_f_h		
_AB5905DD577990B3	tribe_renegades_outpost_officer	Krimus Zessen	tribe_renegades_diplomat_f_h		
_13572E0B14BD71BB	tribe_root_tappers_outpost_officer	Lydos Eubus	tribe_root_tappers_diplomat_f_h		
_5507978D44DE32BD	tribe_water_breakers_outpost_officer	Kriseus Boethus	tribe_water_breakers_diplomat_f_h		
_2E1C29466D6BC626	tribe_woven_bridles_outpost_officer	Ibitis Deps	tribe_woven_bridles_diplomat_f_h		
_F82BF6EC2B3BB3D6	tutors_welcomer_z1	Zeton Ibiraan	tribe_tutors_diplomat_f_h		
_D5CB45F76A8684A4	ukusai	Iocus Xaphaan	fyros_guard_f_h		
_ABD5D425A8B9F0AE	ukuvs	Abyla Pelorus	fyros_guard_f_h		
_E76A4D011FA77FC5	ukvokis	Ibillo Xalon	fyros_guard_f_h		
_682A51119FC7A3BA	uluraru	Kriion Xalon	fyros_guard_f_h		
_6D1C74AAABD6FC60	ulusrair	Mips Deps	fyros_guard_f_h		
_DF7577B9278804A0	uo	Icacaon Deps	fyros_guard_f_h		
_B4B8301D9F7583B2	uokuir	Ibithus Deps	fyros_guard_f_h		
_02BDFD1F28A967C6	uoviuruos	Deun Ibiraan	fyros_guard_f_h		
_295A9DEA6606AFCA	uovuluif	Kykos Xalon	fyros_guard_f_h		
_E5EAE8930DA410CC	urkfotka	Dethus Deps	fyhc1		
_F32FE9FD6948FF96	uruvatiu	Aedon Tindix	fyros_guard_f_h		
_EF7F111E5B37D3AB	usfovio	Aecaon Mekops	fyros_guard_f_h		
_5FC81812A5CAF49F	usfuo	Iolion Zessen	fyros_guard_f_h		
_E8443C28242A18AA	uslko	Kykos Pelorus	fyros_guard_f_h		
_28A6B7C599FB9389	usot	Abyan Pelorus	fyhc2		
_6217B8D2AB779C74	usui	Abyrus Mekops	fyros_guard_f_h		
_5FC648B1AE19348F	usuo	Deseus Krinn	fyros_guard_f_h		
_041E7903166A1DFD	utiavaot	Krithus Xaphaan	fyros_guard_f_h		
_E748FFAAB3D84890	utio	Iodon Tindix	fyros_guard_f_h		
_5F4793B9EDB710AE	uvfaof	Min Deps	fyros_guard_f_h		
_6BFB5074DE1797AB	uvflffu	Abyros Mekops	fyhc2		
_63F7C8A396CB848A	uvi	Ican Cegrips	fyros_guard_f_h		
_AA97508029FBE46B	uviu	Lyan Gacaps	fyros_guard_f_h		
_7E0079232632F42F	uviuva	Kritheus Boethus	fyros_guard_f_h		
_6FFCF48DDA16786A	uvsoul	Gathus Cegrips	fyhc2		
_176AF0A1302ABC86	valui	Kridos Deps	fyros_guard_f_h		
_025DA122D9B6C4C3	vfiafvo	Deuxius Lyseus	fyros_guard_f_h		
_05AD811B62F837D1	viakvfa	Kriros Boethus	fyros_guard_f_h		
_710F4133DD37F7A3	vokoiro	Kyseus Mekops	fyros_guard_f_h		
_E4290D8C10F78DB6	waterbreakers_foreman_f1	Kytheus Xaphaan	tribe_water_breakers_milician_f_h		
_B53EB21ED675C4CD	waterbreakers_hunter_f1	Ibitis Xalon	tribe_water_breakers_archery_recruit_f_h		
_3128BDB38B9E3FB1	wovenbridles_foreman_m1	Lycaon Pelorus	tribe_woven_bridles_milician_f_h		
_E3A2A89DC2E471AA	wovenbridles_prospector_m1	Ioion Apocaps	tribe_woven_bridles_forager_f_h		
_ACA9E97EF61E5879	wovenbridles_welcomer_m1	Derius Krinn	tribe_woven_bridles_diplomat_f_h		
_67137956FC1259CE	ancientdryads_welcomer_m1	Anissi Beldo	tribe_ancient_dryads_diplomat_m_f		
_02B54CB989B01C3A	aridmatis_foreman_m1	Peche Ciorinia	tribe_the_arid_matis_milician_m_f		
_A61339F92759C5E3	aridmatis_hunter_m1	Miache Rosirello	tribe_the_arid_matis_throwing_adept_m_f		
_6D36CDBE135218D3	aridmatis_supplier_m1	Rosissi Ciovaldo	tribe_the_arid_matis_trader_m_f		
_4C89C1AE73F90058	blackcircle_welcomer_z1	Anirgia Aniri	tribe_black_circle_diplomat_m_f		
_28844672BFBE9120	class_archery_master	$gn_class_archery_master$			
_847CA527481E511D	class_executionner	$gn_class_executionner$			
_C40E180E2DBB0115	class_treat_adept	$gn_class_treat_adept$			
_A888D1B3449E999B	darkeningsap_foreman_m1	Anirgia Anirello	tribe_darkening_sap_milician_m_f		
