// HASH_VALUE 41AC5FC657D9104D
// INDEX 0
abandon_mission	[&TSK&Du hast eine Mission aufgegeben.]
	\n
	Mit dem Werkzeug in der Hand musst du nun eine Handwerksaktion anwählen. Deine Aktionen befinden sich in der Aktionsleiste.\n
	\n
	Um ein Paar Stiefel herzustellen, klicke auf @{F90F}die Aktion Rüstungsbau@{FFFF}. Im Fenster @{F90F}Objekt bauen@{FFFF}, das sich nun öffnet, klicke oben links, um den entsprechenden Handwerksplan auszuwählen. Teile dann jedem Bestandteil des Gegenstands ein Material zu, indem du auf alle entsprechenden Teile klickst (Beispiel: Stoff, Rüstungsbindung usw.) Wenn alle Felder mit Materialien bestückt sind, brauchst du nur noch auf @{F90F}Objekt bauen@{FFFF} unten rechts zu klicken.\n
	\n
	Achtung: Es kann sein, dass dein Erschaffungsversuch scheitert. Wenn es sich um einen partiellen Misserfolg handelt, wird Ihr Rohmaterial aufgebraucht und der erschaffene Gegenstand hat eine minderwertige Qualität. Handelt es sich um einen kompletten Misserfolg, verlierst du einen Teil der Materialien, ohne einen Gegenstand zu erhalten.]

// HASH_VALUE 5B10630FD7E7FC50
// INDEX 4204
mission_matis_01_p_msg_failed_mps	[Du hast nicht genug Platz im Inventar um die Gegenstände von $givervar$ zu erhalten. Komm zurück, wenn du etwas Platz in deinem Inventar gemacht hast.]

// HASH_VALUE AD458A419E0758A4
// INDEX 4205
mission_matis_01_p_ovl_any_bottes	[Stelle ein Paar Stiefel der Qualität 5 her.]

// HASH_VALUE CD250C604985475D
// INDEX 4206
mission_matis_01_p_ovl_any_give_boots	[Gib $givervar$ das Paar Stiefel.]

// HASH_VALUE AF7EABDD80FB6517
// INDEX 4207
mission_matis_01_p_t2_failed_receive	[Ich habe Platz in meinem Inventar gemacht.]

// HASH_VALUE FCB11C63E7E3D1A2
// INDEX 4208
mission_matis_02_gf_mis_desc	[Kaufe einige Rohstoffe und benutze sie, um Stiefel zu bauen.]

// HASH_VALUE 0BF6674767C2D9B8
// INDEX 4209
mission_matis_02_gf_mis_title	[Ein künftiger Handwerker #2]

// HASH_VALUE 07377B831967E763
// INDEX 4210
mission_matis_02_gf_p_boxtitle_mp	[Die Rohstoffe.]

// HASH_VALUE D0219DB7CD364794
// INDEX 4211
mission_matis_02_gf_p_ldc_intro	[Um einen Gegenstand von guter Qualität herzustellen, reicht es nicht aus, lediglich ein passendes Werkzeug oder nur das Können zu haben. Die oberste Sorge eines jeden Handwerkers ist es, gute Rohmaterialien zu finden. Sie müssen natürlich zu dem Typ von Gegenstand passen, den man herstellen möchte: Um beispielsweise die Wattierung eines Rüstungsteils herzustellen kannst du Öl benutzen, aber in keinem Fall kann Holz oder Rinde dafür verwendet werden. Stelle vor dem Bau sicher, dass du auch alle benötigten Materialien beisammen hast. Es gibt drei Möglichkeiten, an Rohstoffe zu kommen: Du begibst dich zu einem Spezialhändler, du weidest Kreaturen aus, die du erlegt hast oder du förderst sie aus dem Boden. {break}Sehen wir uns an, ob du imstande bist, die benötigten Rohstoffe für die Erschaffung eines bestimmten Gegenstandes zusammenzutragen. Sobald du bewiesen hast, dass du weißt, wie man Stiefel herstellt, fahren wir fort. Nimm dieses Geld, suche einen Rohstoffhändler auf und kaufe von ihm das, was du zur Herstellung von einem Paar Stiefeln benötigst. Baue dann die Stiefel und kehre zu mir zurück. Einfach, oder? Ich warte dann auf dich.]

// HASH_VALUE 83DBA76F1029EF45
// INDEX 4212
mission_matis_02_gf_p_ldc_vanne_m	[Du scheinst schlauer zu sein, als ich zunächst dachte. Du hast gute Materialien besorgt. Vernachlässige niemals diesen Schritt, er ist von größter Wichtigkeit. Lerne, die Materialien zu unterscheiden, sie zu testen, beobachte die Resultate. Und denke immer daran, dass sich die Eigenschaften desselben Rohstoffs je nach ihrer Art unterscheiden können: Pilan-Öl hat nicht dieselben Eigenschaften wie Gulatch-Öl, ein Yuboknochen nicht dieselben wie ein Capryniknochen. Diese Grundkenntnis ist sehr wichtig. {break}Gut, fahren wir fort. Wie ich dir vorhin schon sagte, gibt es drei Methoden, um an Rohstoffe zu kommen: Sie zu kaufen, sie aus dem Boden zu fördern oder sie aus toten Kreaturen herauszuholen. Es ist Zeit für dich, die zweite Methode kennenzulernen, den Rohstoffabbau. Denn ich glaube nicht, dass ein Handwerker vernünftig arbeiten kann, ohne auch nur das Geringste über dieses Feld zu wissen. Ich schlage also vor, dass du dich, bevor wir deine Ausbildung fortführen, an meine Tryker-Kollegin $maitre_tryker$ wendest, damit sie dich in die Grundlagen des Rohstoffabbaus einweist, genauergesagt in die Rohstoffsuche und den Abbau. Aber keine Sorge, das wird nicht viel Zeit in Anspruch nehmen. Besuche mich einfach später noch einmal.]

// HASH_VALUE 83DBA76F1029EF45
// INDEX 4213
mission_matis_02_gf_p_ldc_vanne_f	[Du scheinst schlauer zu sein, als ich zunächst dachte. Du hast gute Materialien besorgt. Vernachlässige niemals diesen Schritt, er ist von größter Wichtigkeit. Lerne, die Materialien zu unterscheiden, sie zu testen, beobachte die Resultate. Und denke immer daran, dass sich die Eigenschaften desselben Rohstoffs je nach ihrer Art unterscheiden können: Pilan-Öl hat nicht dieselben Eigenschaften wie Gulatch-Öl, ein Yuboknochen nicht dieselben wie ein Capryniknochen. Diese Grundkenntnis ist sehr wichtig. {break}Gut, fahren wir fort. Wie ich dir vorhin schon sagte, gibt es drei Methoden, um an Rohstoffe zu kommen: Sie zu kaufen, sie aus dem Boden zu fördern oder sie aus toten Kreaturen herauszuholen. Es ist Zeit für dich, die zweite Methode kennenzulernen, den Rohstoffabbau. Denn ich glaube nicht, dass ein Handwerker vernünftig arbeiten kann, ohne auch nur das Geringste über dieses Feld zu wissen. Ich schlage also vor, dass du dich, bevor wir deine Ausbildung fortführen, an meine Tryker-Kollegin $maitre_tryker$ wendest, damit sie dich in die Grundlagen des Rohstoffabbaus einweist, genauergesagt in die Rohstoffsuche und den Abbau. Aber keine Sorge, das wird nicht viel Zeit in Anspruch nehmen. Besuche mich einfach später noch einmal.]

// HASH_VALUE A63F8CFC0EF664DC
// INDEX 4214
mission_matis_02_gf_p_msgbox_mp	[@{W450}Jedes Rohmaterial wird durch 3 Kriterien charakterisiert: seiner @{F90F}Klasse@{FFFF}, seiner @{F90F}Qualität@{FFFF} und seiner @{F90F}Art@{FFFF}. \n
	Die Klasse eines Rohmaterials bestimmt, wozu es verwendet werden kann, das heißt für welche Elemente, aus denen ein Gegenstand zusammengesetzt ist. Nehmen wir ein Beispiel: Ein Zahn, von welcher Kreatur auch immer er stammt, kann immer als Munitionshülle für ein Geschoss oder als Bindung für eine Rüstung verwendet werden. \n
	Die Qualität eines Rohmaterials bestimmt die Qualität des fertigen Gegenstandes, zu dessen Herstellung es dient, und wird auf zwei verschiedenen Skalen festgelegt: \n
	-@{T5}Eine Skala für die @{F90F}Güte@{FFFF}, 5 Güteklassen umfassend. Das sind in aufsteigender Reihenfolge: Basis, feine, vorzügliche, exzellente und erhabene Güte.\n
	-@{T5}und eine Skala für den @{F90F}Qualitätslevel@{FFFF}, eingeteilt von 1 bis 250.\n
	Die niedrigste Qualität wäre also ein Basis-Gegenstand der Qualität 1, und die beste ein Erhabener Gegenstand der Qualität 250. Zwischen diesen beiden Extremen sind alle Kombinationen möglich. \n
	\n
	Die Art eines Rohmaterials wird seine Eigenschaften ebenso bestimmen. Und natürlich werden sich die Eigenschaften des Rohmaterials in den Eigenschaften des fertigen Objekts niederschlagen. Um beim Beispiel mit dem Zahn zu bleiben: Mit einem Rendorzahn kann man Geschosse mit höherer Haltbarkeit und Reichweite herstellen, während Geschosse aus Raspalzähnen schneller und leichter sind.\n
	\n
	Anmerkung: Dein Handwerkslevel schränkt nicht ein, welche Klasse (Öl, Sap, Harz), welche Art (Pilan-Öl, Gulatch-Öl) oder welche Qualität von Rohstoffen du einsetzen kannst. Allerdings schränkt dein Handwerkslevel den Qualitätslevel des Objektes ein, den du damit erreichen kannst. Zudem bestimmt der niedrigste Qualitätslevel eines eingesetzten Materials den Qualitätslevel des gesamten Gegenstands.]

// HASH_VALUE 1315F07784458086
// INDEX 4215
mission_matis_02_gf_p_ovl_any_bottes	[Stelle ein Paar Stiefel her.]

// HASH_VALUE 0571B47A58F05B73
// INDEX 4216
mission_matis_02_gf_p_ovl_any_give_boots	[Gib $givervar$ die Stiefel.]

// HASH_VALUE 30D6111F7E1E3BBD
// INDEX 4217
mission_matis_02_gf_talk_tryker	[Ich möchte gerne den Rohstoffabbau lernen.]

// HASH_VALUE 6306E67F7BE5FE6F
// INDEX 4218
mission_matis_02_mis_desc	[Rohstoffe kaufen und nutzen, um Stiefel zu erschaffen.]

// HASH_VALUE FB5B686A5895A037
// INDEX 4219
mission_matis_02_mis_title	[Zukünftiger handwerker #2]

// HASH_VALUE 07377B831967E763
// INDEX 4220
mission_matis_02_p_boxtitle_mp	[Die Rohstoffe.]

// HASH_VALUE 792E60EBA2F26556
// INDEX 4221
mission_matis_02_p_ldc_intro	[Um einen qualitativ hochwertigen Gegenstand herzustellen, reicht es nicht aus, über das nötige Werkzeug und die Fertigkeit zu verfügen. Erstes Ziel eines Handwerkers ist es, gute Rohstoffe zu finden. Diese müssen sich für den Gegenstand eignen, den man erschaffen will: Um zum Beispiel das Futtertuch einer Rüstung zu erschaffen, kannst du Öl benutzen, aber keinesfalls Holz oder Rinde. Du musst vor der Erschaffung eines Gegenstands also sicher gehen, über die nötigen Rohstoffe zu verfügen. Es gibt drei Wege, an Rohstoffe zu kommen: Bei einem Fachhändler, durch Ausweiden von gejagten Kreaturen oder durch Rohstoffabbau.{break}Wir werden mal sehen, ob du in der Lage bist, die nötigen Rohstoffe zur Erschaffung eines gegebenen Gegenstandes zusammenzutragen. Da du bewiesen hast, dass du Stiefel erschaffen kannst, fahren wir in dieser Linie weiter. Nimm dieses Geld, geh zu einem Rohstoffhändler und kaufe dort die nötigen Bestandteile, um ein Paar Stiefel zu erschaffen. Erschaffe diese Stiefel und bring sie mir. Einfach, oder? Ich warte.]

// HASH_VALUE 592BAF0797BDFF46
// INDEX 4222
mission_matis_02_p_ldc_vanne_m	[Du scheinst geschickter zu sein als ich dachte. Du hast es fertig gebracht, gutes Material zusammenzutragen. Diese Etappe darfst du nicht vernachlässigen, sie ist von äußerster Bedeutung. Lerne die Rohstoffe zu unterscheiden, teste sie und beobachte das Resultat. Pilan-Öl hat nicht die gleichen Eigenschaften wie Gulatch-Öl und ein Yubo-Knochen ist nicht wie ein Capryni-Knochen. Das ist sehr wichtig.{break}Gut, fahren wir fort. Wie gesagt, es gibt drei Wege an Rohmaterial zu kommen: kaufen, abbauen oder von toten Kreaturen. Es ist jetzt an der Zeit, dass du die zweite Methode anwendest und Rohstoffabbau betreibst. Ein Handwerker kann nicht ordentlich arbeiten, wenn er sich nicht in diesem Bereich auskennt. Ich schlage dir vor, ehe wir deine Ausbildung fortsetzen, meinen Tryker-Kollegen aufzusuchen: $maitre_tryker$, damit er dir die Grundlagen des Rohstoffabbaus beibringt, nämlich die Ortung und den eigentlichen Abbau. Keine Bange, das dürfte nicht lange dauern. Danach kommst du zurück zu mir.]

// HASH_VALUE FEB8E16A7375BB53
// INDEX 4223
mission_matis_02_p_ldc_vanne_f	[Du scheinst geschickter zu sein als ich dachte. Du hast es fertig gebracht, gutes Material zusammenzutragen. Diese Etappe darfst du nicht vernachlässigen, sie ist von äußerster Bedeutung. Lerne die Rohstoffe zu unterscheiden, teste sie und beobachte das Resultat. Pilan-Öl hat nicht die gleichen Eigenschaften wie Gulatch-Öl und ein Yubo-Knochen ist nicht wie ein Capryni-Knochen. Das ist sehr wichtig.{break}Gut, fahren wir fort. Wie gesagt, es gibt drei Wege an Rohmaterial zu kommen: kaufen, abbauen oder von toten Kreaturen. Es ist jetzt an der Zeit, dass du die zweite Methode anwendest und Rohstoffabbau betreibst. Eine Handwerkerin kann nicht ordentlich arbeiten, wenn sie sich nicht in diesem Bereich auskennt. Ich schlage dir vor, ehe wir deine Ausbildung fortsetzen, meinen Tryker-Kollegen aufzusuchen:$maitre_tryker$, damit er dir die Grundlagen des Rohstoffabbaus beibringt, nämlich die Ortung und den eigentlichen Abbau. Keine Bange, das dürfte nicht lange dauern. Danach kommst du zurück zu mir.]

// HASH_VALUE 8A158D683D693F07
// INDEX 4224
mission_matis_02_p_msgbox_mp	[@{W400}Jeder Rohstoff zeichnet sich durch 3 Eigenschaften aus: sein @{F90F}Typ@{FFFF}, seine @{F90F}Qualität@{FFFF} und seine @{F90F}Herkunft@{FFFF}. \n
	Der Typ eines Rohstoffes bestimmt seinen Nutzen, das heißt die Bestandteile eines Gegenstandes, den er herstellen kann. Nehmen wir ein Beispiel: ein Zahn, egal von welcher Kreatur er stammt, dient immer zur Herstellung einer Munitionsschale oder einer Innenverkleidung einer Rüstung.\n
	Die Qualität eines Rohstoffes bestimmt die Qualität des Endproduktes und sie wird durch eine doppelte Skala festgelegt:\n
	-@{T5}eine @{F90F}Qualitätsskala@{FFFF}, mit fünf Stufen aufwärts: niedere Qualität, gut, sehr gut, exzellent, erhaben.\n
	-@{T5}eine @{F90F}Zahlenskala@{FFFF} von 1 bis 250.\n
	Die schlechteste Qualität ist also niedere Qualität der Stufe 1 und die beste Qualität ist erhabene Qualität der Stufe 250. Dazwischen sind alle Kombinationen möglich.\n
	\n
	Die Herkunft eines Rohstoffes bestimmt seine Eigenschaften. Selbstverständlich haben die Eigenschaften eines Rohstoffes auch einen Einfluss auf das Endprodukt. Nehmen wir noch einmal das Beispiel des Zahns: mit einem Rendor-Zahn können stabile und weitreichende Geschosse hergestellt werden während ein Raspal-Zahn zur Herstellung schnellerer und leichterer Geschosse eingesetzt wird.\n
	\n
	Hinweis: Ihr Fertigkeitenniveau im Handwerk beschränkt weder den Typ, noch die Herkunft noch die Qualität der Rohstoffe die Sie benutzen können. Doch das gleiche Fertigkeitenniveau schränkt die Qualität des Gegenstandes ein, den Sie erschaffen werden. Darüber hinaus kann die Qualität des erschaffenen Gegenstandes die Qualität des schlechtesten Rohstoffes den Sie benutzen nicht überschreiten.]

// HASH_VALUE E093BF9A63208FA6
// INDEX 4225
mission_matis_02_p_ovl_any_bottes	[Stell ein Paar Stiefel her.]

// HASH_VALUE CD250C604985475D
// INDEX 4226
mission_matis_02_p_ovl_any_give_boots	[Gib $givervar$ das Paar Stiefel.]

// HASH_VALUE F1AAD72E0B0D7CF0
// INDEX 4227
mission_matis_03_gf_mis_desc	[Lerne, Rohstoffe durch Jagd oder Ausgraben zu sammeln.]

// HASH_VALUE 25D623FD6F18A863
// INDEX 4228
mission_matis_03_gf_mis_title	[Wiederaufbau der Zukunft #1]

// HASH_VALUE 868A547515B97076
// INDEX 4229
mission_matis_03_gf_p_boxtitle_craft	[Die Handwerkslehrer.]

// HASH_VALUE 752FD4E0710C1CB4
// INDEX 4230
mission_matis_03_gf_p_da_trainer	[Sehr gut, ich werde den Lehrer aufsuchen.]

// HASH_VALUE 10D56C30C839FC5D
// INDEX 4231
mission_matis_03_gf_p_da_trainer_no	[Ich habe den Hosen-Plan bereits.]

// HASH_VALUE BB62D9FEF423C3C5
// INDEX 4232
mission_matis_03_gf_p_dc_trainer	[Diese Kenntnisse werden Dir in Zukunft viel nutzen, das kann ich Dir versichern. Du wirst von nun an die notwendigen Rohstoffe auf Deinen Reisen zusammentragen können, ohne Geld ausgeben zu müssen oder von anderen abzuhängen. Die letzte Methode, um es noch einmal zu wiederholen, ist die Jagd. Von daher rate ich Dir dringend, auch im Kampf viel zu trainieren, sei es Deine Magie oder Deine Fähigkeit in der Handhabung von Waffen.{break}Meine Fyros- und Zoraï-Kollegen können Dich in diesen Disziplinen ausbilden. Abgesehen davon, dass Du durch die Jagd an neue Rohstoffe gelangen kannst, wird Dir eine gute Kampfausbildung auch erlauben, in gefährlichen Gegenden zu überleben. Natürlich kannst Du diesen Ratschlag auch in den Wind schlagen, wenn Du einen Hang zum Selbstmord hast, das ist Deine Sache. Ich wasche meine Hände in Unschuld.{break}Gut, fahren wir fort. Du hast bereits die Fähigkeit erlernt, Rüstungen zu bauen und das ist eine feine Sache. Du kannst im Prinzip also auch Hosen herstellen. Aber ich bezweifle stark, dass Du so geistesgegenwärtig warst, Dir den Hosenplan schon beim Lehrer zu holen. Denn Du musst wissen, dass man nicht nur die grundlegende Technik kennen, sondern auch den entsprechenden Plan für den Gegenstand besitzen muss.{break}Es wird höchste Zeit, dass Du Deine Talente einsetzt und (wie es der Zufall so will) brauchen wir gerade jetzt jemanden, der uns Hosen herstellt. Ich möchte also von Dir, dass Du Dir den Hosen-Handwerksplan beim Handwerkslehrer holst. Es ist ziemlich wahrscheinlich, dass Du nicht die nötige Erfahrung hast, um ihn Dir anzueignen, also wirst Du wohl ein wenig üben müssen, indem Du beispielsweise Stiefel baust. Wie Du Dir die Rohstoffe besorgst, weißt Du ja mittlerweile, das schaffst Du schon irgendwie. Komme zu mir zurück, wenn Du den Plan hast. Dann werde ich Dir Deine Aufgabe mitteilen.]

// HASH_VALUE 3C08A100D67C37AC
// INDEX 4233
mission_matis_03_gf_p_ldc_end	[Das nenne ich einen guten Start. Ich beginne langsam daran zu glauben, dass Du vielleicht nützlich sein könntest. Dann können wir ja etwas zügiger fortfahren.]

// HASH_VALUE 8B49C37B9A54D28C
// INDEX 4234
mission_matis_03_gf_p_ldc_mensonge	[Du schwindelst mich doch an! Gehe nochmal zurück und besorge den Plan, wir können ohne ihn nicht weitermachen.]

// HASH_VALUE 9209C30F7BEC17CA
// INDEX 4235
mission_matis_03_gf_p_ldc_suite	[Wie du vermutlich weißt, sind wir immer noch dabei, unsere Zivilisation wiederaufzubauen. Die Dummheit der Fyros war es, die einst die Geißel der Kitinplage über uns hereinbrechen ließ. Du bist noch zu jung, um diese dunkle Episode unserer Geschichte zu kennen. Jene Homins, die dem Gemetzel entkommen konnten, flüchteten sich in die Urwurzeln. Jene, die weniger Glück hatten, aber dennoch überlebten, irrten auf der Suche nach einem Zufluchtsort umher. \n
	Heute versuchen wir, wieder Fuß in diesen - wie wir sie nennen - Neuen Landen zu fassen und das wiederaufzubauen, was wir einst verloren. Und in diesem Lager hier beginnen wir mit der Ausbildung der Erbauer der Zukunft.{break} Unsere Armeen haben ständigen Bedarf an Waffen und Rüstungen und wir brauchen jeden fähigen Handwerker, um unsere Stellung zu halten. Und Deine Fähigkeiten werden wachsen, zumindest hoffe ich das. Bis es soweit ist, hilfst Du uns am Besten, einige notwendige Ausrüstung für Flüchtlinge herzustellen, die es zu uns an die Oberfläche geschafft haben. Baue das, was Du bisher gelernt hast: Stiefel und Hosen.\n
	Stelle 5 Paar Stiefel und 5 Paar Hosen her und bringe sie mir. Die Rohstoffe dafür stelle ich Dir zur Verfügung. Sollten sie nicht ausreichen, weißt Du ja, wie Du weitere besorgst.]

// HASH_VALUE 78AAF8B09D1E0618
// INDEX 4236
mission_matis_03_gf_p_msgbox_craft	[@{W450}Gut, du hast einen Lehrer gefunden.\n
	Ein Lehrer ermöglicht es Dir, Deine angesammelten Fähigkeitspunkte zum Kauf von neuen @{F90F}Stanzas@{FFFF}, neuen @{F90F}Aktionen@{FFFF} oder neuer @{F90F}Baupläne@{FFFF}, ja sogar zur Steigerung Deiner @{F90F}Werte@{FFFF} einzusetzen. Eine Aktion setzt sich aus mehreren Stanzas zusammen, somit erwirbst Du beim Kauf einer neuen Aktion auch gleich eine ganze Reihe von Stanzas, aus denen diese Aktion zusammengesetzt ist.\n
	\n
	Um die Dienste dieses Lehrers in Anspruch zu nehmen, klicke noch einmal auf ihn: Es öffnet sich eine Liste von Elementen, die Du lernen kannst. Um weitere Informationen über die gerade verfügbaren Elemente zu erhalten, klicke rechts auf das entsprechende Icon.\n
	\n
	Du kannst in dieser Liste zwei Typen von Werte-Steigerungen sehen:\n
	-@{T5}Jene mit zwei Tropfen auf einem dunklen Untergrund steigern das Maximum eines Wertes (im Augenblick Konstitution 1 und Geschicklichkeit 1).\n
	-@{T5}Jene mit einem halb gefüllten Tropfen auf einem dunklen Untergrund erhöhen die Geschwindigkeit, mit der sich ein Wert regeneriert (Metabolismus 1 und Willen 1).\n
	\n
	Du siehst außerdem die Pläne, mit denen Du neue Gegenstände wie Westen oder Hosen herstellen kannst und neue Bau-Aktionen, die Dir weitere Felder des Handwerks wie Nahkampfwaffenbau oder Schmuckbau eröffnen.\n
	Wenn Du eine neue Bau-Aktion lernst, werden für Dich neue Baupläne freigeschaltet. Wenn Du beispielsweise die Aktion für den Nahkampfwaffenbau erlernst, bietet Dir der Lehrer daraufhin auch Pläne für Schwerter, Streitkolben oder Piken an.\n
	Schließlich findest Du auch noch Optionen, die es Dir ermöglichen, Deinen Gegenständen besondere Boosts zu verleihen.\n
	Du kannst jetzt den Hosen-Handwerksplan erlernen.]

// HASH_VALUE 7EF26F96A4D58B60
// INDEX 4237
mission_matis_03_gf_p_msgbox_xp_trainer	[@{W400}Es ist zeit für Dich, die gewonnene Erfahrung zu investieren.\n
	Wie Du gemerkt hast, gewinnst Du an @{F90F}Erfahrung@{FFFF}, wenn Du bestimmte Aktionen anwendest (in Magie, Kampf, Handwerk oder Rohstoffabbau). Wenn Du genug Erfahrung angesammelt hast, steigst Du einen Level in der entsprechenden Fertigkeit auf. Dieser Levelanstieg wird durch eine leuchtende Aura um Deinen Charakter und eine begleitende Nachricht angezeigt. Um Dir Deinen Erfahrungsgewinn und Deine Level anzeigen zu lassen, öffne das @{F90F}Aktionsbuch@{FFFF} mit der Taste @{F90F}B@{FFFF}.\n
	Jedes Mal wenn Du einen Level gewinnst, erhältst Du 10 Fähigkeitspunkte. Diese Fähigkeitspunkte kannst Du bei einem Lehrer gegen neue Techniken, neue Aktionen oder Verbesserungen von Werten eintauschen. Um Dir die Menge an Fähigkeitspunkten anzeigen zu lassen, sieh unter @{F90F}Fähigkeitspunkten@{FFFF} im Fenster @{F90F}"Identität"@{FFFF} (Taste @{F90F}P@{FFFF}) nach.\n
	\n
	 Jeder Lehrer ist auf einen der vier großen Bereiche spezialisiert (Magie, Kampf, Handwerk und Rohstoffabbau) und kann auch nur für die Punkte dieses entsprechenden Bereichs Aktionen lehren. Je höher Du im Level in einem dieser Bereiche steigst, desto größer ist die Auswahl an Techniken, die Du erlernen kannst.]

// HASH_VALUE 50477CA5EA1383B5
// INDEX 4238
mission_matis_03_gf_p_ovl_t2_back_giver	[Hole Dir neue Aufträge bei $giver$ ab.]

// HASH_VALUE 20CE34044BFF8067
// INDEX 4239
mission_matis_03_gf_p_t2ovl_trainer	[Suche den Handwerkslehrer auf und lerne von ihm den Hosen-Handwerksplan, dann kehre zu $givervar$ zurück.]

// HASH_VALUE AC8B3574CA5ED9BE
// INDEX 4240
mission_matis_03_gf_p_t2_back_giver	[Ich habe den Hosen-Handwerksplan erlernt!]

// HASH_VALUE 0ACB1C698C64E938
// INDEX 4241
mission_matis_03_gf_p_t2_start	[Ich habe gelernt, wie man Rohmaterial sucht und abbaut, wir können fortfahren.]

// HASH_VALUE C20B30E7D8A47678
// INDEX 4242
mission_matis_03_gf_p_t2_trainer	[Hallo, ich möchte gerne etwas lernen.]

// HASH_VALUE A719C38401E483A5
// INDEX 4243
mission_matis_03_gf_p_titlebox_xp_trainer	[Erfahrung und Fähigkeitspunkte.]

// HASH_VALUE BE7CB3D9229185F9
// INDEX 4244
mission_matis_03_mis_desc	[Lernen, durch Jagen oder Rohstoffabbau an Material zu kommen]

// HASH_VALUE 2BD7D7690115CCB3
// INDEX 4245
mission_matis_03_mis_title	[Zukunft wieder aufbauen #1]

// HASH_VALUE 868A547515B97076
// INDEX 4246
mission_matis_03_p_boxtitle_craft	[Die Handwerkslehrer.]

// HASH_VALUE ADB42F595FB19B62
// INDEX 4247
mission_matis_03_p_da_trainer	[Sehr gut, ich gehe zum Trainer.]

// HASH_VALUE 88399673431AF12D
// INDEX 4248
mission_matis_03_p_da_trainer_no	[Ich habe schon den Handwerksplan für die Hose.]

// HASH_VALUE C8656BF441C830F0
// INDEX 4249
mission_matis_03_p_dc_trainer	[Dieses Wissen ist nicht unnütz. Gar nicht. Jetzt kannst du die nötigen Rohstoffe zur Erschaffung deiner Gegenstände erlangen, ohne Geld auszugeben oder von anderen abhängig zu sein. Die letzte Methode besteht in der Jagd. Ich empfehle dir auch dringend, deine Kampffähigkeiten zu verbessern - entweder durch Magie oder Umgang mit Waffen.\n
	Meine Fyros und Zoraï Kollegen sind da, um dich auszubilden. Darüber hinaus wird die Jagd dir ermöglichen an andere Rohstoffe zu gelangen. Wenn du gut im Kampf bist, kannst du besser in diesen feindlichen Regionen überleben. Es steht dir frei, meinem Rat zu folgen, wenn du das Risiko eingehen willst, ist das dein Problem. Das liegt dann nicht mehr in meinen Händen.{break}Gut, fahren wir fort. Du hast die Fähigkeit, Rüstungsteile herzustellen und das ist auch gut so. Du müsstest also in der Lage sein, Hosen herzustellen. Doch ich zweifle stark daran, es sei denn du warst schlau genug, dir einen Handwerksplan für Hosen bei einem Trainer zu besorgen. Wie du bestimmt schon gemerkt hast, reicht es nicht aus, die Technik zu beherrschen. Du brauchst auch den entsprechenden Handwerksplan des Gegenstandes, den du erschaffen willst.{break}Es ist höchste Zeit, dass du deine Fertigkeiten einsetzt und wir werden Handwerker brauchen, die Hosen anfertigen können. Es kann gut sein, dass es dir an der nötigen Erfahrung fehlt. In dem Fall musst du trainieren, das herzustellen, was du kannst, wie zum Beispiel Stiefel. Für die Rohstoffe musst du sehen, wie du zurecht kommst, du weißt ja jetzt wie es geht. Komm mit dem Plan zurück und ich stelle dir deine Mission vor.]

// HASH_VALUE 98D1699C8607FDE0
// INDEX 4250
mission_matis_03_p_ldc_end	[Das ist ja ein guter Anfang. Ich fange an zu glauben, dass du wirklich etwas wert bist. Wir können einen Zahn zulegen.]

// HASH_VALUE DAC17167F65C4ED7
// INDEX 4251
mission_matis_03_p_ldc_mensonge	[Du lügst. Geh zurück um ihn zu erlangen, sonst können wir nichts tun.]

// HASH_VALUE AACB500FC5131914
// INDEX 4252
mission_matis_03_p_ldc_suite	[Wie du bestimmt weißt, arbeiten wir am Wiederaufbau unserer Zivilisation. Die Dummheit der Fyros hat einst den Fluch der Kitin über uns gebracht. Du hast diesen dunklen Teil unserer Geschichte nicht erlebt, dafür bist du viel zu jung. Die Homins, die das Gemetzel überlebt haben, sind in die Urwurzeln geflüchtet. Andere Überlebende hatten weniger Glück und irrten umher, auf der Suche nach einem neuen Land.\n
	Wir sind jetzt hier in diesen neuen Landen, um wieder aufzubauen, was wir verloren haben. Und in diesem Lager bilden wir zukünftige Baumeister aus.{break}Unsere Armeen brauchen ständig Waffen und Rüstungen, doch du bist leider noch nicht in der Lage, unsere Rüstungsarbeiten zu unterstützen. Doch ich hoffe, das kommt noch. In der Zwischenzeit kannst du dabei helfen, Ausrüstungen für die Flüchtlinge herzustellen, die wie du gerade angekommen sind. Setzen wir dein Können in der Stiefel- und Hosenherstellung ein.\n
	Stelle 5 Paar Stiefel und 5 Paar Hosen her und bring sie mir. Ich werde dir die nötigen Rohstoffe geben. Falls das nicht reicht, weißt du ja, wie du an Nachschub kommst.]

// HASH_VALUE 210ABCEC9330C55B
// INDEX 4253
mission_matis_03_p_msgbox_craft	[@{W450}Gut, Sie haben einen Trainer gefunden.\n
