*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_E50684B99BB6E395	ckfpe3	Kirosta Poderosa	una	la	Kirostas Poderosas		las
_E51684B9DCB6E795	ckfpe4	Kirosta Impresionante	una	la	Kirostas Impresionantes		las
_E5E688B91BC6DB96	ckfpf1	Kirosta Horrible	una	la	Kirostas Horribles		las
_E5F688B95BC6DF96	ckfpf2	Kirosta Lacerante	una	la	Kirostas Lacerantes		las
_E50688B99BC6E396	ckfpf3	Kirosta Asesina	una	la	Kirostas Asesinas		las
_E51688B9DCC6E796	ckfpf4	Kirosta Grandiosa	una	la	Kirostas Grandiosas		las
_F9FC3178B5F06DA3	ckgc4	Kirosta Viciosa	una	la	Kirostas Viciosas		los
_D548F05DE556BF7C	ckgde1	Kirosta Irritada	una	la	Kirostasd Irritadas		los
_1548F05EE556C37C	ckgde2	Kiban Indignado	un	el	Kibans Indignados		los
_5548F05FE556C77C	ckgde3	Kiban Poderoso	un	el	Kibans Poderosos		los
_9648F060E556CB7C	ckgde4	Kiban Impresionante	un	el	Kibans Impresionantes		los
_D558F05D2556BF7D	ckgdf1	Kiban Horrible	un	el	Kibans Horribles		los
_1558F05E2556C37D	ckgdf2	Kiban Lacerante	un	el	Kibans Lacerantes		los
_5558F05F2556C77D	ckgdf3	Kiban Asesino	un	el	Kibans Asesinos		los
_9658F0602556CB7D	ckgdf4	Kiban Grandioso	un	el	Kibans Grandiosos		los
_5548F85DE576BF7C	ckgfe1	Kiban Irritado	un	el	Kibans Irritados		los
_9548F85EE576C37C	ckgfe2	Kiban Indignado	un	el	Kibansd Indignados		los
_D548F85FE576C77C	ckgfe3	Kiban Poderoso	un	el	Kibans Poderosos		los
_1648F860E576CB7C	ckgfe4	Kiban Impresionante	un	el	Kibans Impresionantes		los
_5558F85D2576BF7D	ckgff1	Kiban Horrible	un	el	Kibans Horribles		los
_9558F85E2576C37D	ckgff2	Kiban Lacerante	un	el	Kibans Lacerantes		los
_D558F85F2576C77D	ckgff3	Kiban Asesino	un	el	Kibans Asesinos		los
_1658F8602576CB7D	ckgff4	Kiban Grandioso	un	el	Kibans Grandiosos		los
_238F49F168B668DF	ckgga1	Kiban Impuro	un	el	Kibans Impuros		los
_9C9425BA7338DF7B	ckgga2	Kiban Hinchado	un	el	Kibans Hinchados		los
_C54FC10DE4B45071	ckgga3	Kiban Contaminado	un	the	Kibans Contaminados		los
_C54F31EFE2F45471	ckgga4	Kiban Infectado	un	el	Kibans Infectados		los
_C54F31EFE2F44872	ckggb1	Kiban Nauseabundo	un	el	Kibans Nauseabundos		los
_45EF39E766364C72	ckggb2	Kiban Maloliente	un	el	Kibans Malolientes		los
_282B410D6C97437D	ckggb3	Kiban Mórbido	un	el	Kibans Mórbidos		los
_BD8F4A057CDA740A	ckggb4	Kiban Envenenado	un	el	Kibans Envenenados		los
_BD8F4A057CDA680B	ckggc1	Kiban Plagado	un	el	Kibans Plagados		los
_C58F99096A964C73	ckggc2	Kiban Enfermizo	un	el	Kibans Enfermizos		los
_238F19F9EE1420E1	ckggc3	Kiban Putrefacto	un	el	Kibans Putrefactos		los
_F28E0640C6BB8FEE	ckggc4	Kiban Virulento	un	el	Kibans Virulentos		los
_F28E0640C6BB83EF	ckggd1	Kiban Arruinado	un	el	Kibans Arruinados		los
_4B6F89FDE0364C74	ckggd2	Kiban Enconado	un	el	Kibans Enconados		los
_70EF01113DAD48BB	ckggd3	Kiban Pestífero	un	el	Kibans Pestíferos		los
_CF8FB10364B65474	ckggd4	Kiban Delirante	un	el	Kibans Delirantes		los
_CF8FB10364B64875	ckgge1	Kiban Pustuloso	un	el	Kibans Pustulosos		los
_407F5D0771764B15	ckgge2	Kiban Filtrante	un	el	Kibans Filtrantes		los
_8262116CBCFA54F2	ckgge3	Kiban Espumoso	un	el	Kibans Espumosos		los
_171462233E7D8525	ckgge4	Kivan Repugnante	un	el	Kibans Repugnantes		los
_171462233E7D7926	ckggf1	Kiban Demente	un	el	Kibans Dementes		los
_238F49F1EE349CC6	ckggf2	Kiban Frenético	un	el	Kibans Frenéticos		los
_A82B4107E6F66391	ckggf3	Kiban Diabólico	un	el	Kibans Diabólicos		los
_5648085DE5B6BF7C	ckgje1	Kiban Irritado	un	el	Kibans Irritados		los
_9648085EE5B6C37C	ckgje2	Kiban Indignado	un	el	Kibans Irritados		los
_D648085FE5B6C77C	ckgje3	Kiban Poderoso	un	el	Kibans Poderosos		los
_17480860E5B6CB7C	ckgje4	Kiban Impresionante	un	el	Kibans Impresionantes		los
_5658085D25B6BF7D	ckgjf1	Kiban Horrible	un	el	Kibans Horribles		los
_9658085E25B6C37D	ckgjf2	Kiban Lacerante	un	el	Kibans Lacerantes		los
_D658085F25B6C77D	ckgjf3	Kiban Asesino	un	el	Kibans Asesinos		los
_1758086025B6CB7D	ckgjf4	Kiban Grandioso	un	el	Kibans Grandiosos		los
_658F49F168B668DF	ckgla1	Kiban Diminuto	un	el	Kibans Diminutos	unos	los
_DE9425BA7338DF7B	ckgla2	Kiban Enclenque	un	el	Kibans Enclenques	unos	los
_074FC10DE4B45071	ckgla3	Kiban Débil	un	el	Kibans Débiles		los
_074F31EFE2F45471	ckgla4	Kiban Joven	un	el	Kibans Jóvenes		los
_074F31EFE2F44872	ckglb1	Kiban Vigoroso	un	el	Kibans Vigorosos		los
_87EF39E766364C72	ckglb2	Kiban Vulgar	un	el	Kibans Vulgares		los
_6A2B410D6C97437D	ckglb3	Kiban Moderado	un	el	Kibans Moderados		los
_FF8F4A057CDA740A	ckglb4	Kiban Duro	un	el	Kibans Duros		los
_FF8F4A057CDA680B	ckglc1	Kiban Vigilantes	un	el	Kibans Vigilantes		los
_078F99096A964C73	ckglc2	Kiban Fuerte	un	el	Kibans Fuertes		los
_658F19F9EE1420E1	ckglc3	Kiban Malo	un	el	Kibans Malos		los
_348E0640C6BB8FEE	ckglc4	Kiban Vicioso	un	el	Kibans Viciosos		los
_348E0640C6BB83EF	ckgld1	Kiban Temido	un	el	Kibans Temidos		los
_8D6F89FDE0364C74	ckgld2	Kiban Maestro	un	el	Kibans Maestros		los
_B2EF01113DAD48BB	ckgld3	Kiban Veterano	un	el	Kibans Veteranos		los
_118FB10364B65474	ckgld4	Kiban Hambriento	un	el	Kibans Hambrientos		los
_118FB10364B64875	ckgle1	Kiban Irritado	un	el	Kibans Irritados		los
_827F5D0771764B15	ckgle2	Kiban Indignado	un 	el	Kibans Indignados		los
_C462116CBCFA54F2	ckgle3	Kiban Poderoso	un	el	Kibans Poderosos		los
_591462233E7D8525	ckgle4	Kiban Impresionante	un	el	Kibans Impresionantes		los
_A768B0A2A4B8D792	ckgle5	Lerching					
_591462233E7D7926	ckglf1	Kiban Horrible	un	el	Kibans Horribles		los
_658F49F1EE349CC6	ckglf2	Kiban Lacerante	un	el	Kibans Lacerantes		los
_EA2B4107E6F66391	ckglf3	Kiban Asesino	un	el	Kibans Asesinos		los
_668F49F168B668DF	ckgpa1	Kiban Diminuto	un	el	Kibans Diminutos	unos	los
_DF9425BA7338DF7B	ckgpa2	Kiban Enclenque	un	el	Kibans Enclenques	unos	los
_084FC10DE4B45071	ckgpa3	Kiban Endeble	un	el	Kibans Endebles		los
_084F31EFE2F45471	ckgpa4	Kiban Joven	un	el	Kibans Jovenes		los
_084F31EFE2F44872	ckgpb1	Kiban Vigoroso	un	el	Kibans Vigorosos		los
_88EF39E766364C72	ckgpb2	Kiban Vulgar	un	el	Kibans Vulgares		los
_6B2B410D6C97437D	ckgpb3	Kiban Moderado	un	el	Kibans Moderados		los
_008F4A057CDA740A	ckgpb4	Kiban Duro	un	el	Kibans Duros		los
_008F4A057CDA680B	ckgpc1	Kiban Vigilantes	un	el	Kibans Vigilantes		los
_088F99096A964C73	ckgpc2	Kiban Fuerte	un	el	Kibans Fuertes		los
_668F19F9EE1420E1	ckgpc3	Kiban Malo	un	el	Kibans Malos		los
_358E0640C6BB83EF	ckgpd1	Kiban Temido	un	el	Kibans Temidos		los
_8E6F89FDE0364C74	ckgpd2	Kiban Maestro	un	el	Kibans Maestros		los
_B3EF01113DAD48BB	ckgpd3	Kiban Veterano	un	el	Veteran Kibans		los
_128FB10364B65474	ckgpd4	Kiban Hambriento	un	el	Kibans Hambrientos		los
_128FB10364B64875	ckgpe1	Kiban Irritado	un	el	Kibans Irritados		los
_837F5D0771764B15	ckgpe2	Kiban Indignado	un	el	Kibans Indignados		los
_C562116CBCFA54F2	ckgpe3	Kiban Poderoso	un	el	Kibans Poderosos		los
_5A1462233E7D8525	ckgpe4	Kiban Impresionante	un	el	Kibans Impresionantes		los
_5A1462233E7D7926	ckgpf1	Kiban Horrible	un	el	Kibans Horribles		los
_668F49F1EE349CC6	ckgpf2	Kiban Lacerante	un	el	Kibans Lacerantes		los
_EB2B4107E6F66391	ckgpf3	Kiban Asesino	un	el	Kibans Asesinos		los
_F66F35132ADB14B4	ckhda1	Kipee Diminuto	un	el	Kipees Diminutos	unos	los
_60A425BA3178F37F	ckhda2	Kipee Enclenque	un	el	Kipees Enclenques	unos	los
_055F7915ECB45071	ckhda3	Kipee Endeble	un	el	Kipees Endebles		los
_055FE9F7EAF45471	ckhda4	Kipee Joven	un	el	Kipees Jóvenes		los
_055FE9F7EAF44872	ckhdb1	Kipee Vigoroso	un	el	Kipees Vigorosos		los
_85FFF1EF6E364C72	ckhdb2	Kipee Vulgar	un	el	Kipees Vulgares		los
_5DA12920303613D2	ckhdb3	Kipee Moderado	un	el	Kipees Moderados		los
_3FDF82057CDA500E	ckhdb4	Kipee Duro	un	el	Kipees Duros		los
_3FDF82057CDA440F	ckhdc1	Kipee Vigilante	un	el	Kipees Vigilantes		los
_059F511172964C73	ckhdc2	Kipee Fuerte	un	el	Kipees Fuertes		los
_F60E2D22AA6AF4B6	ckhdc3	Kipee Malo	un	el	Kipees Malos		los
_6E56F65C7ED9D0EA	ckhdc4	Kipee Vicioso	un	el	Kipees Viciosos		los
_6E56F65C7ED9C4EB	ckhdd1	Kipee Temido	un	el	Kipees Temidos		los
_8B7F4105E8364C74	ckhdd2	Kipee Maestro	un	el	Kipees Maestros		los
_2B1F757CBF4C830D	ckhdd3	Kipee Veterano	un	el	Kipees Veteranos		los
_0F9F690B6CB65474	ckhdd4	Kipee Hambriento	un	el	Kipees Hambrientos		los
_0F9F690B6CB64875	ckhde1	Kipee Irritado	un	el	Kipees Irritados		los
_3E3FA51571764B15	ckhde2	Kipee Insignificante	un	el	Kipees Insignificantes		los
_80B2496CBC6A6400	ckhde3	Kipee Poderoso	un	el	Kipees Poderosos		los
_DB243E27C27D6129	ckhde4	Kipee Impresionante	un	el	Kipees Impresionantes		los
_EBB9309F9F88C7A5	ckhde5	Klops					
_DB243E27C27D552A	ckhdf1	Kipee Horrible	un	el	Kipees Horribles		los
_F66F351C6CFBF4AA	ckhdf2	Kipees Lacerante	un	el	Kipees Lacerantes		los
_5DA1291428F6A3D2	ckhdf3	Kipee Asesino	un	el	Kipees Asesinos		los
_766F35132ADB14B4	ckhfa1	Kipee Diminuto	un	el	Kipees Diminutos	unos	los
_E0A425BA3178F37F	ckhfa2	Kipee Enclenque	un	el	Kipees Enclenques	unos	los
_855F7915ECB45071	ckhfa3	Kipee Endeble	un	el	Kipees Endebles		los
_855FE9F7EAF45471	ckhfa4	Kipee Joven	un	el	Kipees Jóvenes		los
_855FE9F7EAF44872	ckhfb1	Kipee Vigoroso	un	el	Kipees Vigorosos		los
_05FFF1EF6E364C72	ckhfb2	Kipee Vulgar	un	el	Kipees Vulgares		los
_DDA12920303613D2	ckhfb3	Kipee Moderado	un	el	Kipees Moderados		los
_BFDF82057CDA500E	ckhfb4	Kipee Duro	un	el	Kipees Duros		los
_BFDF82057CDA440F	ckhfc1	Kipee Vigilante	un	el	Kipees Vigilantes		los
_859F511172964C73	ckhfc2	Kipee Fuerte	un	el	Kipees Fuertes		los
_760E2D22AA6AF4B6	ckhfc3	Kipee Malo	un	el	Kipees Malos		los
_EE56F65C7ED9D0EA	ckhfc4	Kipee Vicioso	un	el	Kipees Viciosos		los
_EE56F65C7ED9C4EB	ckhfd1	Kipee Temido	un	el	Kipees Temidos		los
_0B7F4105E8364C74	ckhfd2	Kipee Maestro	un	el	Kipees Maestros		los
_AB1F757CBF4C830D	ckhfd3	Kipee Veterano	un	el	Kipees Veteranos		los
_8F9F690B6CB65474	ckhfd4	Kipee Hambriento	un	el	Kipees Hambrientos		los
_8F9F690B6CB64875	ckhfe1	Kipee Irritado	un	el	Kipees Irritados		los
_BE3FA51571764B15	ckhfe2	Kipee Indignado	un	el	Kipees Indignados		los
_00B2496CBC6A6400	ckhfe3	Kipee Poderoso	un	el	Kipees Poderosos		los
_5B243E27C27D6129	ckhfe4	Kipee Impresionante	un	el	Kipees Impresionantes		los
_5B243E27C27D552A	ckhff1	Kipee Horrible	un	el	Kipees Horribles		los
_766F351C6CFBF4AA	ckhff2	Kipee Lacerante	un	el	Kipees Lacerantes		los
_DDA1291428F6A3D2	ckhff3	Kipee Asesino	un	el	Kipees Asesinos		los
_776F35132ADB14B4	ckhja1	Kipee Diminuto	un	el	Kipees Diminutos	unos	los
_E1A425BA3178F37F	ckhja2	Kipee Enclenque	un	el	Kipees Enclenques	unos	los
_865F7915ECB45071	ckhja3	Kipee Endeble	un	el	Kipees Endebles		los
_865FE9F7EAF45471	ckhja4	Kipee Joven	un	el	Kipees Jóvenes		los
_865FE9F7EAF44872	ckhjb1	Kipee Vigoroso	un	el	Kipees Vigorosos		los
_06FFF1EF6E364C72	ckhjb2	Kipee Vulgar	un	el	Kipees Vulgares		los
_DEA12920303613D2	ckhjb3	Kipee Moderado	un	el	Kipees Moderados		los
_C0DF82057CDA500E	ckhjb4	Kipee Duro	un	el	Kipees Duros		los
_C0DF82057CDA440F	ckhjc1	Kipee Vigilante	un	el	Kipees Vigilantes		los
_869F511172964C73	ckhjc2	Kipee Fuerte	un	el	Kipees Fuertes		los
_770E2D22AA6AF4B6	ckhjc3	Kipee Malo	un	el	Kipees Malos		los
_EF56F65C7ED9D0EA	ckhjc4	Kipee Vicioso	un	el	Kipees Viciosos		los
_EF56F65C7ED9C4EB	ckhjd1	Kipee Temido	un	el	Kipees Temidos		los
_0C7F4105E8364C74	ckhjd2	Kipee Maestro	un	el	Kipees Maestros		los
_AC1F757CBF4C830D	ckhjd3	Kipee Veterano	un	el	Kipees Veteranos		los
_909F690B6CB65474	ckhjd4	Kipee Hambriento	un	el	Kipees Hambrientos		los
_909F690B6CB64875	ckhje1	Kipee Irritado	un	el	Kipees Irritados		los
_BF3FA51571764B15	ckhje2	Kipee Insignificante	un	el	Kipees Insignificantes		los
_01B2496CBC6A6400	ckhje3	Kipee Poderoso	un	el	Kipees Poderosos		los
_5C243E27C27D6129	ckhje4	Kipee Impresionante	un	el	Kipees Impresionantes		los
_5C243E27C27D552A	ckhjf1	Kipee Horrible	un	el	Kipees Horribles		los
_776F351C6CFBF4AA	ckhjf2	Kipee Lacerante	un	el	Kipees Lacerantes		los
_DEA1291428F6A3D2	ckhjf3	Kipee Asesino	un	el	Kipees Asesinos		los
_F86F35132ADB14B4	ckhla1	Kipee Diminuto	un	el	Kipees Diminutos	unos	los
_62A425BA3178F37F	ckhla2	Kipee Enclenque	un	el	Kipees Enclenques	unos	los
_075F7915ECB45071	ckhla3	Kipee Endeble	un	el	Kipees Endebles		los
_075FE9F7EAF45471	ckhla4	Kipee Joven	un	el	Kipees Jóvenes		los
_075FE9F7EAF44872	ckhlb1	Kipee Vigoroso	un	el	Kipees Vigorosos		los
_87FFF1EF6E364C72	ckhlb2	Kipee Vulgar	un	el	Kipees Vulgares		los
_5FA12920303613D2	ckhlb3	Kipee Moderado	un	el	Kipees Moderados		los
_41DF82057CDA500E	ckhlb4	Kipee Duro	un	el	Kipees Duros		los
_41DF82057CDA440F	ckhlc1	Kipee Vigilante	un	el	Kipees Vigilantes		los
_079F511172964C73	ckhlc2	Kipee Fuerte	un	el	Kipees Fuertes		los
_F80E2D22AA6AF4B6	ckhlc3	Kipee Malo	un	el	Kipees Malos		los
_7056F65C7ED9D0EA	ckhlc4	Kipee Vicioso	un	el	Kipees Viciosos		los
_7056F65C7ED9C4EB	ckhld1	Kipee Temido	un	el	Kipees Temidos		los
_8D7F4105E8364C74	ckhld2	Kipee Maestro	un	el	Kipees Maestros		los
_2D1F757CBF4C830D	ckhld3	Kipee Veterano	un	el	Kipees Veteranos		los
_119F690B6CB65474	ckhld4	Kipee Hambriento	un	el	Kipees Hambrientos		los
_119F690B6CB64875	ckhle1	Kipee Irritado	un	el	Kipees Irritados		los
_403FA51571764B15	ckhle2	Kipee Indignado	un	el	Kipees Indignados		los
_82B2496CBC6A6400	ckhle3	Kipee Poderoso	un	el	Kipees Poderosos		los
_DD243E27C27D6129	ckhle4	Kipee Impresionante	un	el	Kipees Impresionantes		los
_DD243E27C27D552A	ckhlf1	Kipee Horrible	un	el	Kipees Horribles		los
_F86F351C6CFBF4AA	ckhlf2	Kipee Lacerante	un	el	Kipees Lacerantes		los
_5FA1291428F6A3D2	ckhlf3	Kipee Asesino	un	el	Kipees Asesinos		los
_F96F35132ADB14B4	ckhpa1	Kipee Diminuto	un	el	Kipees Diminutos	unos	los
_63A425BA3178F37F	ckhpa2	Kipee Enclenque	un	el	Kipees Enclenques	unos	los
_085F7915ECB45071	ckhpa3	Kipee Endeble	un	el	Kipees Endebles		los
_085FE9F7EAF45471	ckhpa4	Kipee Joven	un	el	Kipees Jóvenes		los
_085FE9F7EAF44872	ckhpb1	Kipee Vigoroso	un	el	Kipees Vigorosos		los
_88FFF1EF6E364C72	ckhpb2	Kipee Vulgar	un	el	Kipees Vulgares		los
_60A12920303613D2	ckhpb3	Kipee Moderado	un	el	Kipees Moderados		los
_42DF82057CDA500E	ckhpb4	Kipee Duro	un	el	Kipees Duros		los
_42DF82057CDA440F	ckhpc1	Kipee Vigilante	un	el	Kipees Vigilantes		los
_089F511172964C73	ckhpc2	Kipee Fuerte	un	el	Kipees Fuertes		los
_F90E2D22AA6AF4B6	ckhpc3	Kipee Malo	un	el	Kipees Malos		los
_7156F65C7ED9D0EA	ckhpc4	Kipee Vicioso	un	el	Kipees Viciosos		los
_7156F65C7ED9C4EB	ckhpd1	Kipee Temido	un	el	Kipees Temidos		los
_8E7F4105E8364C74	ckhpd2	Kipee Maestro	un	el	Kipees Maestros		los
_2E1F757CBF4C830D	ckhpd3	Kipee Veterano	un	el	Kipees Veteranos		los
_129F690B6CB65474	ckhpd4	Kipee Hambriento	un	el	Kipees Hambrientos		los
_129F690B6CB64875	ckhpe1	Kipee Irritado	un	el	Kipees Irritados		los
_413FA51571764B15	ckhpe2	Kipee Indignado	un	el	Kipees Indignados		los
_83B2496CBC6A6400	ckhpe3	Kipee Poderoso	un	el	Kipees Poderosos		los
_DE243E27C27D6129	ckhpe4	Kipee Impresionante	un	el	Kipees Impresionantes		los
_DE243E27C27D552A	ckhpf1	Kipee Horrible	un	el	Kipees Horribles		los
_F96F351C6CFBF4AA	ckhpf2	Kipee Lacerante	un	el	Kipees Lacerantes		los
_60A1291428F6A3D2	ckhpf3	Kipee Asesino	un	el	Kipees Asesinos		los
_41306D67ED4958C8	ckida1	Kizoar Diminuto	un	el	Kizoars Diminutos	unos	los
_B819682FEC68AFA9	ckida2	Kizoar Enclenque	un	el	Kizoars Enclenques	unos	los
_81E09129BEEAEBCD	ckida3	Kizoar Endeble	un	el	Kizoars Endebles		los
_81BF0D163B8AEFCD	ckida4	Kizoar Joven	un	el	Kizoars Jóvenes		los
_81BF0D163B8AE3CE	ckidb1	Kizoar Vigoroso	un	el	Kizoars Vigorosos		los
_809F0119802BE7CD	ckidb2	Kizoar Vulgar	un	el	Kizoars Vulgares		los
_8B0FC9416AD49072	ckidb3	Kizoar Moderado	un	el	Kizoars Moderados		los
_95E3B16D80497027	ckidb4	Kizoar Duro	un	el	Kizoars Duros		los
_95E3B16D80496428	ckidc1	Kizoar Vigilante	un	el	Kizoars Vigilantes		los
_81AF7532425BE7D1	ckidc2	Kizoar Fuerte	un	el	Kizoars Fuertes		los
_80FED121375B1BDC	ckidc3	Kizoar Malo	un	el	Kizoars Malos		los
_23859274F1AEE0C5	ckidc4	Kizoar Vicioso	un	el	Kizoars Viciosos		los
_23859274F1AED4C6	ckidd1	Kizoar Temido	un	el	Kizoars Temidos		los
_02FF5519BD2BE7DD	ckidd2	Kizoar Maestro	un	el	Kizoars Maestros		los
_47201279BF9A70AB	ckidd3	Kizoar Veterano	un	el	Kizoars Veteranos		los
_06E07523806BEFE4	ckidd4	Kizoar Hambriento	un	el	Kizoars Hambrientos		los
_06E07523806BE3E5	ckide1	Kizora Irritado	un	el	Kizoar Irritados		los
_06600A52319B77F7	ckide2	Kizoar Indignado	un	el	Kizoars Indigandos		los
_D44F1E6EBE58606D	ckide3	Kizoar Poderoso	un	el	Kizoars Poderosos		los
_59559E35D861D883	ckide4	Kizoar Impresionante	un	el	Kizoars Impresionantes		los
_59559E35D861CC84	ckidf1	Kizoar Horrible	un	el	Kizoars Horribles		los
_011FB9287D6BDBDF	ckidf2	Kizoar Lacerante	un	el	Kizoars Lacerantes		los
_8B0F992166168076	ckidf3	Kizoar Asesino	un	el	Kizoars Asesinos		los
_28F6DBA3E914F2A3	ckifc1	Kizoar Vigilante	un	el	Kizoars Vigilantes		los
_28F6DFA3E914FAA3	ckifc2	Kizoar Fuerte	un	el	Kizoars Fuertes		los
_28F6E3A3E91402A3	ckifc3	Kizoar Malo	un	el	Kizoars Malos		los
_28F6E7A3E9140AA3	ckifc4	Kizoar Vicioso	un	el	Kizoars Viciosos		los
_28F6DBA4E914F2A5	ckifd1	Kizoar Temido	un	el	Kizoars Temidos		los
_28F6DFA4E914FAA5	ckifd2	Kizoar Maestro	un	el	Kizoars Maestros		los
_28F6E3A4E91402A5	ckifd3	Kizoar Veterano	un	el	Kizoars Veteranos		los
_28F6E7A4E9140AA5	ckifd4	Kizoar Hambriento	un	el	Kizoars Hambrientos		los
_28F6DBA5E914F2A7	ckife1	Kizoar Irritado	un	el	Kizoars Irritados		los
_28F6DFA5E914FAA7	ckife2	Kizoar Indignado	un	el	Kizoar Indignados		los
_28F6E3A5E91402A7	ckife3	Kizoar Poderoso	un	el	Kizoars Poderosos		los
_28F6E7A5E9140AA7	ckife4	Kizoar Impresionante	un	el	Kizoars Impresionantes		los
_28F6DBA6E914F2A9	ckiff1	Kizoar Horrible	un	el	Kizoars Horribles		los
_28F6DFA6E914FAA9	ckiff2	Kizoar Lacerante	un	el	Kizoars Lacerantes		los
_28F6E3A6E91402A9	ckiff3	Kizoar Asesino	un	el	Kizoars Asesinos		los
_28F6E7A6E9140AA9	ckiff4	Kizoar Grandioso	un	el	Kizoars Grandiosos		los
_01306D67ED4958C8	ckiga1	Kizoar Impuro	un	el	Kizoars Impuros		los
_7819682FEC68AFA9	ckiga2	Kizoar Hinchado	un	el	Kizoars Hinchado		los
_41E09129BEEAEBCD	ckiga3	Kizoar Contaminado	un	el	Kizoars Contaminados		los
_41BF0D163B8AEFCD	ckiga4	Kizoar Infectado	un	el	Kizoars Infectados		los
_41BF0D163B8AE3CE	ckigb1	Kizoar Nauseabundo	un	el	Kizoars Nauseabundos		los
_409F0119802BE7CD	ckigb2	Kizoar Maloliente	un	el	Kizoars Malolientes		los
_4B0FC9416AD49072	ckigb3	Kizoar Mórbido	un	el	Kizoars Mórbidos		los
_55E3B16D80497027	ckigb4	Kizoar Envenenado	un	el	Kizoars Envenenados		los
_55E3B16D80496428	ckigc1	Kizoar Plagado	un	el	Kizoars Plagados		los
_41AF7532425BE7D1	ckigc2	Kizoar Enfermizo	un	el	Kizoars Enfermizos		los
_40FED121375B1BDC	ckigc3	Kizoar Putrefacto	un	el	Kizoars Putrefactos		los
_E3859274F1AEE0C5	ckigc4	Kizoar Virulento	un	el	Kizoars Virulentos		los
_E3859274F1AED4C6	ckigd1	Kizoar Arruinado	un	el	Kizoars Arruinados		los
_C2FF5519BD2BE7DD	ckigd2	Kizoar Enconado	un	el	Kizoars Enconados		los
_07201279BF9A70AB	ckigd3	Kizoar Pestífero	un	el	Kizoars Pestíferos		los
_C6E07523806BEFE4	ckigd4	Kizoar Delirante	un	el	Kizoars Delirantes		los
_C6E07523806BE3E5	ckige1	Kizoar Pustuloso	un	el	Kizoars Pustuloso		los
_C6600A52319B77F7	ckige2	Kizoar Filtrando	un	el	Kizoars Filtrando		los
_944F1E6EBE58606D	ckige3	Kizoar Espumoso	un	el	Kizoars Espumosos		los
_19559E35D861D883	ckige4	Kizoars Repugnante	un	el	Kizoars Repugnantes		los
_19559E35D861CC84	ckigf1	Kizoar Demente	un	el	Kizoars Dementes		los
_C11FB9287D6BDBDF	ckigf2	Kizoar Frenético	un	el	Kizoars Frenéticos		los
_4B0F992166168076	ckigf3	Kizoar Diabólico	un	el	Kizoars Diabólicos		los
_C2306D67ED4958C8	ckija1	Kizoar Diminuto	un	el	Kizoars Diminutos	unos	los
_3919682FEC68AFA9	ckija2	Kizoar Enclenque	un	el	Kizoars Enclenques	unos	los
_02E09129BEEAEBCD	ckija3	Kizoar Endeble	un	el	Kizoars Endebles		los
_02BF0D163B8AEFCD	ckija4	Kizoar Joven	un	el	Kizoars Jóvenes		los
_02BF0D163B8AE3CE	ckijb1	Kizoar Vigoroso	un	el	Kizoars Vigorosos		los
_019F0119802BE7CD	ckijb2	Kizoar Vulgar	un	el	Kizoars Vulgares		los
_0C0FC9416AD49072	ckijb3	Kizoar Moderado	un	el	Kizoars Moderados		los
_16E3B16D80497027	ckijb4	Kizoar Duro	un	el	Kizoars Duros		los
_16E3B16D80496428	ckijc1	Kizoars Vigilante	un	el	Kizoars Vigilantes		los
_02AF7532425BE7D1	ckijc2	Kizoar Fuerte	un	el	Kizoars Fuertes		los
_01FED121375B1BDC	ckijc3	Kizoar Malo	un	el	Kizoars Malos		los
_A4859274F1AEE0C5	ckijc4	Kizoar Vicioso	un	el	Kizoars Viciosos		los
_2AF6EBA3EA1412A3	ckijc5	Tang-Ka					
_A4859274F1AED4C6	ckijd1	Kizoar Temido	un	el	Kizoars Temidos		los
_83FF5519BD2BE7DD	ckijd2	Kizoar Maestro	un	el	Kizoars Maestros		los
_C8201279BF9A70AB	ckijd3	Kizoar Veterano	un	el	Kizoars Veteranos		los
_87E07523806BEFE4	ckijd4	Kizoar Hambriento	un	el	Kizoars Hambrientos		los
_87E07523806BE3E5	ckije1	Kizoar Irritado	un	el	Kizoars Irritados		los
_87600A52319B77F7	ckije2	Kizoar Indignado	un	el	Kizoars Indignados		los
_554F1E6EBE58606D	ckije3	Kizoar Poderoso	un	el	Kizoars Poderosos		los
_DA559E35D861D883	ckije4	Kizoar Impresionante	un	el	Kizoars Impresionantes		los
_DA559E35D861CC84	ckijf1	Kizoar Horrible	un	el	Kizoars Horribles		los
_821FB9287D6BDBDF	ckijf2	Kizoar Lacerante	un	el	Kizoars Lacerantes		los
_0C0F992166168076	ckijf3	Kizoar Asesino	un	el	Kizoar Asesinos		los
_2CF6DBA36B14F2A3	ckilc1	Kizoar Vigilante	un	el	Kizoars Vigilantes		los
_2CF6DFA36B14FAA3	ckilc2	Kizoar Fuerte	un	el	Kizoars Fuertes		los
_2CF6E3A36B1402A3	ckilc3	Kizoar Malo	un	el	Kizoars Malos		los
_2CF6E7A36B140AA3	ckilc4	Kizoar Vicioso	un	el	Kizoars Viciosos		los
_2CF6DBA46B14F2A5	ckild1	Kizoar Temido	un	el	Kizoars Temidos		los
_2CF6DFA46B14FAA5	ckild2	Kizoar Maestro	un	el	Kizoars Maestros		los
_2CF6E3A46B1402A5	ckild3	Kizoar Veterano	un	el	Kizoars Veteranos		los
