*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_9890BA80FE09DD7F	ckfjb4	Moderate Kirosta	a	the	Moderate Kirostas		the
_9890BA80FE09D180	ckfjc1	Moderate Kirosta	a	the	Moderate Kirostas		the
_82B06668018AE8C6	ckfjc2	Strong Kirosta	a	the	Strong Kirostas		the
_4AB0124431FC9F01	ckfjc3	Kirosta Weevil	a	the	Kirosta Weevils		the
_5D90527946521482	ckfjc4	Kirosta Migrator	a	the	Kirostas Migrators		the
_5D90527946520883	ckfjd1	Kirosta Migrator	a	the	Kirostas Migrators		the
_C5BF125F3C5A14BE	ckfjd2	Palmer Kirosta	a	the	Palmer Kirostas		the
_E0A6863C049D4F1D	ckfjd3	Kirosta Prowler	a	the	Kirosta Prowlers		the
_C87F4266FE9A38C7	ckfjd4	Thorny Kirosta	a	the	Thorny Kirostas		the
_C87F4266FE9A2CC8	ckfje1	Thorny Kirosta	a	the	Thorny Kirostas		the
_22D572413E7C4B0D	ckfje2	Nettled Kirosta	a	the	Nettled Kirostas		the
_88F412897E7FB56B	ckfje3	Incensed Kirosta	an	the	Incensed Kirostas		the
_1DE6238AD160E976	ckfje4	Lacerating Kirosta	a	the	Lacerating Kirostas		the
_1DE6238AD160DD77	ckfjf1	Lacerating Kirosta	a	the	Lacerating Kirostas		the
_4B004A3E350BB300	ckfjf2	Kirosta Hunter	a	the	Kirosta Hunters		the
_44CF9D59AB9D3F1D	ckfjf3	Kirosta Queen	a	the	Kirostas Queens		the
_633688B35CC6D796	ckfjf6	Kirosta					
_E4E684B51BB6CB95	ckfle1	Kirosta					
_E4F684B55BB6CF95	ckfle2	Kirosta					
_E40684B59BB6D395	ckfle3	Kirosta					
_E41684B5DCB6D795	ckfle4	Kirosta					
_E4E688B51BC6CB96	ckflf1	Kirosta					
_E4F688B55BC6CF96	ckflf2	Kirosta					
_E40688B59BC6D396	ckflf3	Kirosta					
_E41688B5DCC6D796	ckflf4	Kirosta					
_E5E684B91BB6DB95	ckfpe1	Kirosta					
_E5F684B95BB6DF95	ckfpe2	Kirosta					
_E50684B99BB6E395	ckfpe3	Kirosta					
_E51684B9DCB6E795	ckfpe4	Kirosta					
_E5E688B91BC6DB96	ckfpf1	Kirosta					
_E5F688B95BC6DF96	ckfpf2	Kirosta					
_E50688B99BC6E396	ckfpf3	Kirosta					
_E51688B9DCC6E796	ckfpf4	Kirosta					
_F9FC3178B5F06DA3	ckgc4	Kiban Migrator	a	the	Kiban Migrators		the
_D548F05DE556BF7C	ckgde1	Kiban					
_1548F05EE556C37C	ckgde2	Kiban					
_5548F05FE556C77C	ckgde3	Kiban					
_9648F060E556CB7C	ckgde4	Kiban					
_D558F05D2556BF7D	ckgdf1	Kiban					
_1558F05E2556C37D	ckgdf2	Kiban					
_5558F05F2556C77D	ckgdf3	Kiban					
_9658F0602556CB7D	ckgdf4	Kiban					
_5548F85DE576BF7C	ckgfe1	Kiban					
_9548F85EE576C37C	ckgfe2	Kiban					
_D548F85FE576C77C	ckgfe3	Kiban					
_1648F860E576CB7C	ckgfe4	Kiban					
_5558F85D2576BF7D	ckgff1	Kiban					
_9558F85E2576C37D	ckgff2	Kiban					
_D558F85F2576C77D	ckgff3	Kiban					
_1658F8602576CB7D	ckgff4	Kiban					
_238F49F168B668DF	ckgga1	Kiban Worker	a	the	Kiban Workers		the
_9C9425BA7338DF7B	ckgga2	Puny Kiban	a	the	Puny Kibans		the
_C54FC10DE4B45071	ckgga3	Little Kiban	a	the	Little Kibans		the
_C54F31EFE2F45471	ckgga4	Feeble Kiban	a	the	Feeble Kibans		the
_C54F31EFE2F44872	ckggb1	Feeble Kiban	a	the	Feeble Kibans		the
_45EF39E766364C72	ckggb2	Placid Kiban	a	the	Placid Kibans		the
_282B410D6C97437D	ckggb3	Kiban Scout	a	the	Kiban Scouts		the
_BD8F4A057CDA740A	ckggb4	Moderate Kiban	a	the	Moderate Kibans		the
_BD8F4A057CDA680B	ckggc1	Moderate Kiban	a	the	Moderate Kibans		the
_C58F99096A964C73	ckggc2	Strong Kiban	a	the	Strong Kibans		the
_238F19F9EE1420E1	ckggc3	Kiban Weevil	a	the	Kiban Weevils		the
_F28E0640C6BB8FEE	ckggc4	Kiban Migrator	a	the	Kiban Migrators		the
_F28E0640C6BB83EF	ckggd1	Kiban Migrator	a	the	Kiban Migrators		the
_4B6F89FDE0364C74	ckggd2	Palmer Kiban	a	the	Palmer Kibans		the
_70EF01113DAD48BB	ckggd3	Kiban Prowler	a	the	Kiban Prowlers		the
_CF8FB10364B65474	ckggd4	Thorny Kiban	a	the	Thorny Kibans		the
_CF8FB10364B64875	ckgge1	Thorny Kiban	a	the	Thorny Kibans		the
_407F5D0771764B15	ckgge2	Nettled Kiban	a	the	Nettled Kibans		the
_8262116CBCFA54F2	ckgge3	Incensed Kiban	an	the	Incensed Kibans		the
_171462233E7D8525	ckgge4	Lacerating Kiban	a	the	Lacerating Kibans		the
_171462233E7D7926	ckggf1	Lacerating Kiban	a	the	Lacerating Kibans		the
_238F49F1EE349CC6	ckggf2	Kiban Hunter	a	the	Kiban Hunters		the
_A82B4107E6F66391	ckggf3	Kiban Queen	a	the	Kiban Queens		the
_5648085DE5B6BF7C	ckgje1	Kiban					
_9648085EE5B6C37C	ckgje2	Kiban					
_D648085FE5B6C77C	ckgje3	Kiban					
_17480860E5B6CB7C	ckgje4	Kiban					
_5658085D25B6BF7D	ckgjf1	Kiban					
_9658085E25B6C37D	ckgjf2	Kiban					
_D658085F25B6C77D	ckgjf3	Kiban					
_1758086025B6CB7D	ckgjf4	Kiban					
_658F49F168B668DF	ckgla1	Kiban Worker	a	the	Kiban Workers		the
_DE9425BA7338DF7B	ckgla2	Puny Kiban	a	the	Puny Kibans		the
_074FC10DE4B45071	ckgla3	Little Kiban	a	the	Little Kibans		the
_074F31EFE2F45471	ckgla4	Feeble Kiban	a	the	Feeble Kibans		the
_074F31EFE2F44872	ckglb1	Feeble Kiban	a	the	Feeble Kibans		the
_87EF39E766364C72	ckglb2	Placid Kiban	a	the	Placid Kibans		the
_6A2B410D6C97437D	ckglb3	Kiban Scout	a	the	Kiban Scouts		the
_FF8F4A057CDA740A	ckglb4	Moderate Kiban	a	the	Moderate Kibans		the
_FF8F4A057CDA680B	ckglc1	Moderate Kiban	a	the	Moderate Kibans		the
_078F99096A964C73	ckglc2	Strong Kiban	a	the	Strong Kibans		the
_658F19F9EE1420E1	ckglc3	Kiban Weevil	a	the	Kiban Weevils		the
_348E0640C6BB8FEE	ckglc4	Kiban Migrator	a	the	Kiban Migrators		the
_348E0640C6BB83EF	ckgld1	Kiban Migrator	a	the	Kiban Migrators		the
_8D6F89FDE0364C74	ckgld2	Palmer Kiban	a	the	Palmer Kibans		the
_B2EF01113DAD48BB	ckgld3	Kiban Prowler	a	the	Kiban Prowlers		the
_118FB10364B65474	ckgld4	Thorny Kiban	a	the	Thorny Kibans		the
_118FB10364B64875	ckgle1	Thorny Kiban	a	the	Thorny Kibans		the
_827F5D0771764B15	ckgle2	Nettled Kiban	a	the	Nettled Kibans		the
_C462116CBCFA54F2	ckgle3	Incensed Kiban	an	the	Incensed Kibans		the
_591462233E7D8525	ckgle4	Lacerating Kiban	a	the	Lacerating Kibans		the
_A768B0A2A4B8D792	ckgle5	Lerching	the	the	Lerchings		the
_591462233E7D7926	ckglf1	Lacerating Kiban	a	the	Lacerating Kibans		the
_658F49F1EE349CC6	ckglf2	Kiban Hunter	a	the	Kiban Hunters		the
_EA2B4107E6F66391	ckglf3	Kiban Queen	a	the	Kiban Queens		the
_668F49F168B668DF	ckgpa1	Kiban Worker	a	the	Kiban Workers		the
_DF9425BA7338DF7B	ckgpa2	Puny Kiban	a	the	Puny Kibans		the
_084FC10DE4B45071	ckgpa3	Little Kiban	a	the	Little Kibans		the
_084F31EFE2F45471	ckgpa4	Feeble Kiban	a	the	Feeble Kibans		the
_084F31EFE2F44872	ckgpb1	Feeble Kiban	a	the	Feeble Kibans		the
_88EF39E766364C72	ckgpb2	Placid Kiban	a	the	Placid Kibans		the
_6B2B410D6C97437D	ckgpb3	Kiban Scout	a	the	Kiban Scouts		the
_008F4A057CDA740A	ckgpb4	Moderate Kiban	a	the	Moderate Kibans		the
_008F4A057CDA680B	ckgpc1	Moderate Kiban	a	the	Moderate Kibans		the
_088F99096A964C73	ckgpc2	Strong Kiban	a	the	Strong Kibans		the
_668F19F9EE1420E1	ckgpc3	Kiban Weevil	a	the	Kiban Weevils		the
_358E0640C6BB83EF	ckgpd1	Kiban Migrator	a	the	Kiban Migrators		the
_8E6F89FDE0364C74	ckgpd2	Palmer Kiban	a	the	Palmer Kibans		the
_B3EF01113DAD48BB	ckgpd3	Kiban Prowler	a	the	Kiban Prowlers		the
_128FB10364B65474	ckgpd4	Thorny Kiban	a	the	Thorny Kibans		the
_128FB10364B64875	ckgpe1	Thorny Kiban	a	the	Thorny Kibans		the
_837F5D0771764B15	ckgpe2	Nettled Kiban	a	the	Nettled Kibans		the
_C562116CBCFA54F2	ckgpe3	Incensed Kiban	an	the	Incensed Kibans		the
_5A1462233E7D8525	ckgpe4	Lacerating Kiban	a	the	Lacerating Kibans		the
_5A1462233E7D7926	ckgpf1	Lacerating Kiban	a	the	Lacerating Kibans		the
_668F49F1EE349CC6	ckgpf2	Kiban Hunter	a	the	Kiban Hunters		the
_EB2B4107E6F66391	ckgpf3	Kiban Queen	a	the	Kiban Queens		the
_F66F35132ADB14B4	ckhda1	Kipee Worker	a	the	Kipees Workers		the
_60A425BA3178F37F	ckhda2	Puny Kipee	a	the	Puny Kipees		the
_055F7915ECB45071	ckhda3	Little Kipee	a	the	Little Kipees		the
_055FE9F7EAF45471	ckhda4	Feeble Kipee	a	the	Feeble Kipees		the
_055FE9F7EAF44872	ckhdb1	Feeble Kipee	a	the	Feeble Kipees		the
_85FFF1EF6E364C72	ckhdb2	Placid Kipee	a	the	Placid Kipees		the
_5DA12920303613D2	ckhdb3	Kipee Scout	a	the	Kipees Scouts		the
_3FDF82057CDA500E	ckhdb4	Moderate Kipee	a	the	Moderate Kipees		the
_3FDF82057CDA440F	ckhdc1	Moderate Kipee	a	the	Moderate Kipees		the
_059F511172964C73	ckhdc2	Strong Kipee	a	the	Strong Kipees		the
_F60E2D22AA6AF4B6	ckhdc3	Kipee Weevil	a	the	Kipees Weevils		the
_6E56F65C7ED9D0EA	ckhdc4	Kipee Migrator	a	the	Kipees Migrators		the
_6E56F65C7ED9C4EB	ckhdd1	Kipee Migrator	a	the	Kipees Migrators		the
_8B7F4105E8364C74	ckhdd2	Palmer Kipee	a	the	Palmer Kipees		the
_2B1F757CBF4C830D	ckhdd3	Kipee Prowler	a	the	Kipees Prowlers		the
_0F9F690B6CB65474	ckhdd4	Thorny Kipee	a	the	Thorny Kipees		the
_0F9F690B6CB64875	ckhde1	Thorny Kipee	a	the	Thorny Kipees		the
_3E3FA51571764B15	ckhde2	Nettled Kipee	a	the	Nettled Kipees		the
_80B2496CBC6A6400	ckhde3	Incensed Kipee	an	the	Incensed Kipees		the
_DB243E27C27D6129	ckhde4	Lacerating Kipee	a	the	Lacerating Kipees		the
_EBB9309F9F88C7A5	ckhde5	Klops	the	the	Klopss		the
_DB243E27C27D552A	ckhdf1	Lacerating Kipee	a	the	Lacerating Kipees		the
_F66F351C6CFBF4AA	ckhdf2	Kipee Hunter	a	the	Kipees Hunters		the
_5DA1291428F6A3D2	ckhdf3	Kipee Queen	a	the	Kipees Queens		the
_766F35132ADB14B4	ckhfa1	Kipee Worker	a	the	Kipees Workers		the
_E0A425BA3178F37F	ckhfa2	Puny Kipee	a	the	Puny Kipees		the
_855F7915ECB45071	ckhfa3	Little Kipee	a	the	Little Kipees		the
_855FE9F7EAF45471	ckhfa4	Feeble Kipee	a	the	Feeble Kipees		the
_855FE9F7EAF44872	ckhfb1	Feeble Kipee	a	the	Feeble Kipees		the
_05FFF1EF6E364C72	ckhfb2	Placid Kipee	a	the	Placid Kipees		the
_DDA12920303613D2	ckhfb3	Kipee Scout	a	the	Kipees Scouts		the
_BFDF82057CDA500E	ckhfb4	Moderate Kipee	a	the	Moderate Kipees		the
_BFDF82057CDA440F	ckhfc1	Moderate Kipee	a	the	Moderate Kipees		the
_859F511172964C73	ckhfc2	Strong Kipee	a	the	Strong Kipees		the
_760E2D22AA6AF4B6	ckhfc3	Kipee Weevil	a	the	Kipees Weevils		the
_EE56F65C7ED9D0EA	ckhfc4	Kipee Migrator	a	the	Kipees Migrators		the
_EE56F65C7ED9C4EB	ckhfd1	Kipee Migrator	a	the	Kipees Migrators		the
_0B7F4105E8364C74	ckhfd2	Palmer Kipee	a	the	Palmer Kipees		the
_AB1F757CBF4C830D	ckhfd3	Kipee Prowler	a	the	Kipees Prowlers		the
_8F9F690B6CB65474	ckhfd4	Thorny Kipee	a	the	Thorny Kipees		the
_8F9F690B6CB64875	ckhfe1	Thorny Kipee	a	the	Thorny Kipees		the
_BE3FA51571764B15	ckhfe2	Nettled Kipee	a	the	Nettled Kipees		the
_00B2496CBC6A6400	ckhfe3	Incensed Kipee	an	the	Incensed Kipees		the
_5B243E27C27D6129	ckhfe4	Lacerating Kipee	a	the	Lacerating Kipees		the
_5B243E27C27D552A	ckhff1	Lacerating Kipee	a	the	Lacerating Kipees		the
_766F351C6CFBF4AA	ckhff2	Kipee Hunter	a	the	Kipees Hunters		the
_DDA1291428F6A3D2	ckhff3	Kipee Queen	a	the	Kipees Queens		the
_776F35132ADB14B4	ckhja1	Kipee Worker	a	the	Kipees Workers		the
_E1A425BA3178F37F	ckhja2	Puny Kipee	a	the	Puny Kipees		the
_865F7915ECB45071	ckhja3	Little Kipee	a	the	Little Kipees		the
_865FE9F7EAF45471	ckhja4	Feeble Kipee	a	the	Feeble Kipees		the
_865FE9F7EAF44872	ckhjb1	Feeble Kipee	a	the	Feeble Kipees		the
_06FFF1EF6E364C72	ckhjb2	Placid Kipee	a	the	Placid Kipees		the
_DEA12920303613D2	ckhjb3	Kipee Scout	a	the	Kipees Scouts		the
_C0DF82057CDA500E	ckhjb4	Moderate Kipee	a	the	Moderate Kipees		the
_C0DF82057CDA440F	ckhjc1	Moderate Kipee	a	the	Moderate Kipees		the
_869F511172964C73	ckhjc2	Strong Kipee	a	the	Strong Kipees		the
_770E2D22AA6AF4B6	ckhjc3	Kipee Weevil	a	the	Kipees Weevils		the
_EF56F65C7ED9D0EA	ckhjc4	Kipee Migrator	a	the	Kipees Migrators		the
_EF56F65C7ED9C4EB	ckhjd1	Kipee Migrator	a	the	Kipees Migrators		the
_0C7F4105E8364C74	ckhjd2	Palmer Kipee	a	the	Palmer Kipees		the
_AC1F757CBF4C830D	ckhjd3	Kipee Prowler	a	the	Kipees Prowlers		the
_909F690B6CB65474	ckhjd4	Thorny Kipee	a	the	Thorny Kipees		the
_909F690B6CB64875	ckhje1	Thorny Kipee	a	the	Thorny Kipees		the
_BF3FA51571764B15	ckhje2	Nettled Kipee	a	the	Nettled Kipees		the
_01B2496CBC6A6400	ckhje3	Incensed Kipee	an	the	Incensed Kipees		the
_5C243E27C27D6129	ckhje4	Lacerating Kipee	a	the	Lacerating Kipees		the
_5C243E27C27D552A	ckhjf1	Lacerating Kipee	a	the	Lacerating Kipees		the
_776F351C6CFBF4AA	ckhjf2	Kipee Hunter	a	the	Kipees Hunters		the
_DEA1291428F6A3D2	ckhjf3	Kipee Queen	a	the	Kipees Queens		the
_F86F35132ADB14B4	ckhla1	Kipee Worker	a	the	Kipees Workers		the
_62A425BA3178F37F	ckhla2	Puny Kipee	a	the	Puny Kipees		the
_075F7915ECB45071	ckhla3	Little Kipee	a	the	Little Kipees		the
_075FE9F7EAF45471	ckhla4	Feeble Kipee	a	the	Feeble Kipees		the
_075FE9F7EAF44872	ckhlb1	Feeble Kipee	a	the	Feeble Kipees		the
_87FFF1EF6E364C72	ckhlb2	Placid Kipee	a	the	Placid Kipees		the
_5FA12920303613D2	ckhlb3	Kipee Scout	a	the	Kipees Scouts		the
_41DF82057CDA500E	ckhlb4	Moderate Kipee	a	the	Moderate Kipees		the
_41DF82057CDA440F	ckhlc1	Moderate Kipee	a	the	Moderate Kipees		the
_079F511172964C73	ckhlc2	Strong Kipee	a	the	Strong Kipees		the
_F80E2D22AA6AF4B6	ckhlc3	Kipee Weevil	a	the	Kipees Weevils		the
_7056F65C7ED9D0EA	ckhlc4	Kipee Migrator	a	the	Kipees Migrators		the
_7056F65C7ED9C4EB	ckhld1	Kipee Migrator	a	the	Kipees Migrators		the
_8D7F4105E8364C74	ckhld2	Palmer Kipee	a	the	Palmer Kipees		the
_2D1F757CBF4C830D	ckhld3	Kipee Prowler	a	the	Kipees Prowlers		the
_119F690B6CB65474	ckhld4	Thorny Kipee	a	the	Thorny Kipees		the
_119F690B6CB64875	ckhle1	Thorny Kipee	a	the	Thorny Kipees		the
_403FA51571764B15	ckhle2	Nettled Kipee	a	the	Nettled Kipees		the
_82B2496CBC6A6400	ckhle3	Incensed Kipee	an	the	Incensed Kipees		the
_DD243E27C27D6129	ckhle4	Lacerating Kipee	a	the	Lacerating Kipees		the
_DD243E27C27D552A	ckhlf1	Lacerating Kipee	a	the	Lacerating Kipees		the
_F86F351C6CFBF4AA	ckhlf2	Kipee Hunter	a	the	Kipees Hunters		the
_5FA1291428F6A3D2	ckhlf3	Kipee Queen	a	the	Kipees Queens		the
_F96F35132ADB14B4	ckhpa1	Kipee Worker	a	the	Kipees Workers		the
_63A425BA3178F37F	ckhpa2	Puny Kipee	a	the	Puny Kipees		the
_085F7915ECB45071	ckhpa3	Little Kipee	a	the	Little Kipees		the
_085FE9F7EAF45471	ckhpa4	Feeble Kipee	a	the	Feeble Kipees		the
_085FE9F7EAF44872	ckhpb1	Feeble Kipee	a	the	Feeble Kipees		the
_88FFF1EF6E364C72	ckhpb2	Placid Kipee	a	the	Placid Kipees		the
_60A12920303613D2	ckhpb3	Kipee Scout	a	the	Kipees Scouts		the
_42DF82057CDA500E	ckhpb4	Moderate Kipee	a	the	Moderate Kipees		the
_42DF82057CDA440F	ckhpc1	Moderate Kipee	a	the	Moderate Kipees		the
_089F511172964C73	ckhpc2	Strong Kipee	a	the	Strong Kipees		the
_F90E2D22AA6AF4B6	ckhpc3	Kipee Weevil	a	the	Kipees Weevils		the
_7156F65C7ED9D0EA	ckhpc4	Kipee Migrator	a	the	Kipees Migrators		the
_7156F65C7ED9C4EB	ckhpd1	Kipee Migrator	a	the	Kipees Migrators		the
_8E7F4105E8364C74	ckhpd2	Palmer Kipee	a	the	Palmer Kipees		the
_2E1F757CBF4C830D	ckhpd3	Kipee Prowler	a	the	Kipees Prowlers		the
_129F690B6CB65474	ckhpd4	Thorny Kipee	a	the	Thorny Kipees		the
_129F690B6CB64875	ckhpe1	Thorny Kipee	a	the	Thorny Kipees		the
_413FA51571764B15	ckhpe2	Nettled Kipee	a	the	Nettled Kipees		the
_83B2496CBC6A6400	ckhpe3	Incensed Kipee	an	the	Incensed Kipees		the
_DE243E27C27D6129	ckhpe4	Lacerating Kipee	a	the	Lacerating Kipees		the
_DE243E27C27D552A	ckhpf1	Lacerating Kipee	a	the	Lacerating Kipees		the
_F96F351C6CFBF4AA	ckhpf2	Kipee Hunter	a	the	Kipees Hunters		the
_60A1291428F6A3D2	ckhpf3	Kipee Queen	a	the	Kipees Queens		the
_41306D67ED4958C8	ckida1	Kizoar Worker	a	the	 Kizoar Workers		the
_B819682FEC68AFA9	ckida2	Puny Kizoar	a	the	Puny Kizoars		the
_81E09129BEEAEBCD	ckida3	Little Kizoar	a	the	Little Kizoars		the
_81BF0D163B8AEFCD	ckida4	Feeble Kizoar	a	the	Feeble Kizoars		the
_81BF0D163B8AE3CE	ckidb1	Feeble Kizoar	a	the	Feeble Kizoars		the
_809F0119802BE7CD	ckidb2	Placid Kizoar	a	the	Placid Kizoars		the
_8B0FC9416AD49072	ckidb3	Kizoar Scout	a	the	Kizoar Scouts		the
_95E3B16D80497027	ckidb4	Moderate Kizoar	a	the	Moderate Kizoars		the
_95E3B16D80496428	ckidc1	Moderate Kizoar	a	the	Moderate Kizoars		the
_81AF7532425BE7D1	ckidc2	Strong Kizoar	a	the	Strong Kizoars		the
_80FED121375B1BDC	ckidc3	Kizoar Weevil	a	the	Kizoar Weevils		the
_23859274F1AEE0C5	ckidc4	Kizoar Migrator	a	the	Kizoar Migrators		the
_23859274F1AED4C6	ckidd1	Kizoar Migrator	a	the	Kizoar Migrators		the
_02FF5519BD2BE7DD	ckidd2	Palmer Kizoar	a	the	Palmer Kizoars		the
_47201279BF9A70AB	ckidd3	Kizoar Prowler	a	the	Kizoar Prowlers		the
_06E07523806BEFE4	ckidd4	Thorny Kizoar	a	the	Thorny Kizoars		the
_06E07523806BE3E5	ckide1	Thorny Kizoar	a	the	Thorny Kizoars		the
_06600A52319B77F7	ckide2	Nettled Kizoar	a	the	Nettled Kizoars		the
_D44F1E6EBE58606D	ckide3	Incensed Kizoar	an	the	Incensed Kizoars		the
_59559E35D861D883	ckide4	Lacerating Kizoar	a	the	Lacerating Kizoars		the
_59559E35D861CC84	ckidf1	Lacerating Kizoar	a	the	Lacerating Kizoars		the
_011FB9287D6BDBDF	ckidf2	Kizoar Hunter	a	the	Kizoar Hunters		the
_8B0F992166168076	ckidf3	Kizoar Queen	a	the	Kizoar Queens		the
_28F6DBA3E914F2A3	ckifc1	Kizoar					
_28F6DFA3E914FAA3	ckifc2	Kizoar					
_28F6E3A3E91402A3	ckifc3	Kizoar					
_28F6E7A3E9140AA3	ckifc4	Kizoar					
_28F6DBA4E914F2A5	ckifd1	Kizoar					
_28F6DFA4E914FAA5	ckifd2	Kizoar					
_28F6E3A4E91402A5	ckifd3	Kizoar					
_28F6E7A4E9140AA5	ckifd4	Kizoar					
_28F6DBA5E914F2A7	ckife1	Kizoar					
_28F6DFA5E914FAA7	ckife2	Kizoar					
_28F6E3A5E91402A7	ckife3	Kizoar					
_28F6E7A5E9140AA7	ckife4	Kizoar					
_28F6DBA6E914F2A9	ckiff1	Kizoar					
_28F6DFA6E914FAA9	ckiff2	Kizoar					
_28F6E3A6E91402A9	ckiff3	Kizoar					
_28F6E7A6E9140AA9	ckiff4	Kizoar					
_01306D67ED4958C8	ckiga1	Kizoar Worker	a	the	 Kizoar Workers		the
_7819682FEC68AFA9	ckiga2	Puny Kizoar	a	the	Puny Kizoars		the
_41E09129BEEAEBCD	ckiga3	Little Kizoar	a	the	Little Kizoars		the
_41BF0D163B8AEFCD	ckiga4	Feeble Kizoar	a	the	Feeble Kizoars		the
_41BF0D163B8AE3CE	ckigb1	Feeble Kizoar	a	the	Feeble Kizoars		the
_409F0119802BE7CD	ckigb2	Placid Kizoar	a	the	Placid Kizoars		the
_4B0FC9416AD49072	ckigb3	Kizoar Scout	a	the	Kizoar Scouts		the
_55E3B16D80497027	ckigb4	Moderate Kizoar	a	the	Moderate Kizoars		the
_55E3B16D80496428	ckigc1	Moderate Kizoar	a	the	Moderate Kizoars		the
_41AF7532425BE7D1	ckigc2	Strong Kizoar	a	the	Strong Kizoars		the
_40FED121375B1BDC	ckigc3	Kizoar Weevil	a	the	Kizoar Weevils		the
_E3859274F1AEE0C5	ckigc4	Kizoar Migrator	a	the	Kizoar Migrators		the
_E3859274F1AED4C6	ckigd1	Kizoar Migrator	a	the	Kizoar Migrators		the
_C2FF5519BD2BE7DD	ckigd2	Palmer Kizoar	a	the	Palmer Kizoars		the
_07201279BF9A70AB	ckigd3	Kizoar Prowler	a	the	Kizoar Prowlers		the
_C6E07523806BEFE4	ckigd4	Thorny Kizoar	a	the	Thorny Kizoars		the
_C6E07523806BE3E5	ckige1	Thorny Kizoar	a	the	Thorny Kizoars		the
_C6600A52319B77F7	ckige2	Nettled Kizoar	a	the	Nettled Kizoars		the
_944F1E6EBE58606D	ckige3	Incensed Kizoar	an	the	Incensed Kizoars		the
_19559E35D861D883	ckige4	Lacerating Kizoar	a	the	Lacerating Kizoars		the
_19559E35D861CC84	ckigf1	Lacerating Kizoar	a	the	Lacerating Kizoars		the
_C11FB9287D6BDBDF	ckigf2	Kizoar Hunter	a	the	Kizoar Hunters		the
_4B0F992166168076	ckigf3	Kizoar Queen	a	the	Kizoar Queens		the
_C2306D67ED4958C8	ckija1	Kizoar Worker	a	the	 Kizoar Workers		the
_3919682FEC68AFA9	ckija2	Puny Kizoar	a	the	Puny Kizoars		the
_02E09129BEEAEBCD	ckija3	Little Kizoar	a	the	Little Kizoars		the
_02BF0D163B8AEFCD	ckija4	Feeble Kizoar	a	the	Feeble Kizoars		the
_02BF0D163B8AE3CE	ckijb1	Feeble Kizoar	a	the	Feeble Kizoars		the
_019F0119802BE7CD	ckijb2	Placid Kizoar	a	the	Placid Kizoars		the
_0C0FC9416AD49072	ckijb3	Kizoar Scout	a	the	Kizoar Scouts		the
_16E3B16D80497027	ckijb4	Moderate Kizoar	a	the	Moderate Kizoars		the
_16E3B16D80496428	ckijc1	Moderate Kizoar	a	the	Moderate Kizoars		the
_02AF7532425BE7D1	ckijc2	Strong Kizoar	a	the	Strong Kizoars		the
_01FED121375B1BDC	ckijc3	Kizoar Weevil	a	the	Kizoar Weevils		the
_A4859274F1AEE0C5	ckijc4	Kizoar Migrator	a	the	Kizoar Migrators		the
_2AF6EBA3EA1412A3	ckijc5	Kizoar					
_A4859274F1AED4C6	ckijd1	Kizoar Migrator	a	the	Kizoar Migrators		the
_83FF5519BD2BE7DD	ckijd2	Palmer Kizoar	a	the	Palmer Kizoars		the
_C8201279BF9A70AB	ckijd3	Kizoar Prowler	a	the	Kizoar Prowlers		the
_87E07523806BEFE4	ckijd4	Thorny Kizoar	a	the	Thorny Kizoars		the
_87E07523806BE3E5	ckije1	Thorny Kizoar	a	the	Thorny Kizoars		the
_87600A52319B77F7	ckije2	Nettled Kizoar	a	the	Nettled Kizoars		the
_554F1E6EBE58606D	ckije3	Incensed Kizoar	an	the	Incensed Kizoars		the
_DA559E35D861D883	ckije4	Lacerating Kizoar	a	the	Lacerating Kizoars		the
_DA559E35D861CC84	ckijf1	Lacerating Kizoar	a	the	Lacerating Kizoars		the
_821FB9287D6BDBDF	ckijf2	Kizoar Hunter	a	the	Kizoar Hunters		the
_0C0F992166168076	ckijf3	Kizoar Queen	a	the	Kizoar Queens		the
_2CF6DBA36B14F2A3	ckilc1	Kizoar					
_2CF6DFA36B14FAA3	ckilc2	Kizoar					
_2CF6E3A36B1402A3	ckilc3	Kizoar					
_2CF6E7A36B140AA3	ckilc4	Kizoar					
_2CF6DBA46B14F2A5	ckild1	Kizoar					
_2CF6DFA46B14FAA5	ckild2	Kizoar					
_2CF6E3A46B1402A5	ckild3	Kizoar					
_2CF6E7A46B140AA5	ckild4	Kizoar					
_2CF6DBA56B14F2A7	ckile1	Kizoar					
_2CF6DFA56B14FAA7	ckile2	Kizoar					
_2CF6E3A56B1402A7	ckile3	Kizoar					
_2CF6E7A56B140AA7	ckile4	Kizoar					
_2CF6DBA66B14F2A9	ckilf1	Kizoar					
_2CF6DFA66B14FAA9	ckilf2	Kizoar					
_2CF6E3A66B1402A9	ckilf3	Kizoar					
_2CF6E7A66B140AA9	ckilf4	Kizoar					
_44306D67ED4958C8	ckipa1	Kizoar Worker	a	the	 Kizoar Workers		the
_BB19682FEC68AFA9	ckipa2	Puny Kizoar	a	the	Puny Kizoars		the
_84E09129BEEAEBCD	ckipa3	Little Kizoar	a	the	Little Kizoars		the
_84BF0D163B8AEFCD	ckipa4	Feeble Kizoar	a	the	Feeble Kizoars		the
_84BF0D163B8AE3CE	ckipb1	Feeble Kizoar	a	the	Feeble Kizoars		the
_839F0119802BE7CD	ckipb2	Placid Kizoar	a	the	Placid Kizoars		the
