*HASH_VALUE	item ID	name	ia	da	p	pia	pda	description
_3AD1BA5AF1BB0E41	m0487ckacb01	Fragmento de Mandíbula de Kidinak Fino	un	el	Fragmentos de Mandíbula de Kidinak Fino		los	
_26560DADB71DB9DF	m0487ckape01	Fragmento de Mandíbula de Kidinak Supremo de la Primera Raíz	un	el	Fragmentos de Mandíbula de Kidinak Supremo de la Primera Raíz		los	
_A2E3695C9AF8D078	m0488ckaca01	Fragmento de Cola de Kidinak Básico	un	el	Fragmentos de Cola de Kidinak Básico		los	
_71852CEFC60B4EEE	m0488ckacb01	Fragmento de Cola de Kidinak Fino	un	el	Fragmentos de Cola de Kidinak Fino		los	
_A00B11710DBC2B58	m0488ckape01	Fragmento de Cola de Kidinak Supremo de la Primera Raíz	un	el	Fragmentos de Cola de Kidinak Supremo de la Primera Raíz		los	
_98156C2669DC285E	m0490ckcca01	Fragmento de Concha de Kizarak Básico	un	el	Fragmentos de Concha de Kizarak Básico		los	
_641379BEBD7B02F3	m0490ckccb01	Fragmento de Concha de Kizarak Fino	un	el	Fragmentos de Concha de Kizarak Fino		los	
_9BC5742A6C8C3063	m0491ckcca01	Fragmento de Aguijón de Kizarak Básico	un	el	Fragmentos de Aguijón de Kizarak Básico		los	
_E45395C0BE3C02EF	m0491ckccb01	Fragmento de Aguijón de Kizarak Fino	un	el	Fragmentos de Aguijón de Kizarak Fino		los	
_728D166303DA1147	m0492ckcca01	Fragmento de Mandíbula de Kizarak Básico	un	el	Fragmentos de Mandíbula de Kizarak Básico		los	
_7AD1CA52F73B663C	m0492ckccb01	Fragmento de Mandíbula de Kizarak Fino	un	el	Fragmentos de Mandíbula de Kizarak Fino		los	
_9CF70CD74810046B	m0496ckhca01	Fragmento de Aguijón de Kipee Básico	un	el	Fragmentos de Aguijón de Kipee Básico		los	
_56F2FDAD57047FA1	m0496ckhcb01	Fragmento de Aguijón de Kipee Fino	un	el	Fragmentos de Aguijón de Kipee Fino		los	
_D6720E5EB2596240	m0496ckhdc01	Fragmento de Aguijón de Kipee de Selección del Desierto	un	el	Fragmentos de Aguijón de Kipee de Selección del Desierto		los	
_262646E5DBF08B03	m0496ckhdd01	Fragmento de Aguijón de Kipee Excelente del Desierto	un	el	Fragmentos de Aguijón de Kipee Excelente del Desierto		los	
_55FACEB029C5401A	m0496ckhde01	Fragmento de Aguijón de Kipee Supremo del Desierto	un	el	Fragmentos de Aguijón de Kipee Supremo del Desierto		los	
_D612126A32596640	m0496ckhfc01	Fragmento de Aguijón de Kipee de Selección del Bosque	un	el	Fragmentos de Aguijón de Kipee de Selección del Bosque		los	
_E84642F15B008B02	m0496ckhfd01	Fragmento de Aguijón de Kipee Excelente del Bosque	un	el	Fragmentos de Aguijón de Kipee Excelente del Bosque		los	
_D5EAF6B469C53C25	m0496ckhfe01	Fragmento de Aguijón de Kipee Supremo del Bosque	un	el	Fragmentos de Aguijón de Kipee Supremo del Bosque		los	
_1493127433684A33	m0496ckhjc01	Fragmento de Aguijón de Kipee de Selección de la Selva	un	el	Fragmentos de Aguijón de Kipee de Selección de la Selva		los	
_9A9AC1CABCB430D8	m0496ckhld01	Fragmento de Aguijón de Kipee Excelente de los Lagos	un	el	Fragmentos de Aguijón de Kipee Excelente de los Lagos		los	
_F520F72F40F4531F	m0496ckhpc01	Fragmento de Aguijón de Kipee de Selección de la Primera Raíz	un	el	Fragmentos de Aguijón de Kipee de Selección de la Primera Raíz		los	
_3B26940DAC4C3B5C	m0496ckhpd01	Fragmento de Aguijón de Kipee Excelente de la Primera Raíz	un	el	Fragmentos de Aguijón de Kipee Excelente de la Primera Raíz		los	
_25F4C300D1C52071	m0496ckhpe01	Fragmento de Aguijón de Kipee Supremo de la Primera Raíz	un	el	Fragmentos de Aguijón de Kipee Supremo de la Primera Raíz		los	
_85C721E64D52043B	m0497dxacb01	Manojo de Corteza de Adriel Básica	un	el	Manojos de Corteza de Adriel Básica		los	
_EC49DD235571B502	m0497dxacc01	Manojo de Corteza de Adriel Fina	un	el	Manojos de Corteza de Adriel Fina		los	
_3E0397C7F7981914	m0497dxadd01	Manojo de Corteza de Adriel de Selección del Desierto	un	el	Manojos de Corteza de Adriel de Selección del Desierto		los	
_EA0C18DFFFB40847	m0497dxade01	Manojo de Corteza de Adriel Excelente del Desierto	un	el	Manojos de Corteza de Adriel Excelente del Desierto		los	
_5607373430C6126B	m0497dxadf01	Manojo de Corteza de Adriel Suprema del Desierto	un	el	Manojos de Corteza de Adriel Suprema del Desierto		los	
_7E1393D2F9B81914	m0497dxafd01	Manojo de Corteza de Adriel de Selección del Bosque	un	el	Manojos de Corteza de Adriel de Selección del Bosque		los	
_AAAC24E1BF541447	m0497dxafe01	Manojo de Corteza de Adriel Excelente del Bosque	un	el	Manojos de Corteza de Adriel Excelente del Bosque		los	
_56A73B40B0C6166B	m0497dxaff01	Manojo de Corteza de Adriel Supremo del Bosque	un	el	Manojos de Corteza de Adriel Supremo del Bosque		los	
_F9C28BD87CF81905	m0497dxajd01	Manojo de Corteza de Adriel de Selección de la Selva	un	el	Manojos de Corteza de Adriel de Selección de la Selva		los	
_A91C18E7BEC40849	m0497dxaje01	Manojo de Corteza de Adriel Excelente de la Selva	un	el	Manojos de Corteza de Adriel Excelente de la Selva		los	
_94283B4AB1D5FA5E	m0497dxajf01	Manojo de Corteza de Adriel Suprema de la Selva	un	el	Manojos de Corteza de Adriel Suprema de la Selva		los	
_63AE8846D46B5DFA	m0497dxald01	Manojo de Corteza de Adriel de Selección de los Lagos	un	el	Manojos de Corteza de Adriel de Selección de los Lagos		los	
_49D2EB48B9A9124A	m0497dxale01	Manojo de Corteza de Adriel Excelente de los Lagos	un	el	Manojos de Corteza de Adriel Excelente de los Lagos		los	
_9E9753060175DFDC	m0497dxalf01	Manojo de Corteza de Adriel Suprema de los Lagos	un	el	Manojos de Corteza de Adriel Suprema de los Lagos		los	
_7C85B83E9F72F61E	m0497dxapd01	Manojo de Corteza de Adriel de Selección de la Primera Raíz	un	el	Manojos de Corteza de Adriel de Selección de la Primera Raíz		los	
_D625896C374109B4	m0497dxape01	Manojo de Corteza de Adriel Excelente de la Primera Raíz	un	el	Manojos de Corteza de Adriel Excelente de la Primera Raíz		los	
_A1F442179222E138	m0497dxapf01	Manojo de Corteza de Adriel Supremo de la Primera Raíz	un	el	Manojos de Corteza de Adriel Supremo de la Primera Raíz		los	
_E86345C4CEB21F80	m0498chwca01	Fragmento de Ojo de Arana Básica	un	el	Fragmentos de Ojo de Arana Básica		los	
_6B59A79111B37DAD	m0498chwcb01	Fragmento de Ojo de Arana Fina	un	el	Fragmentos de Ojo de Arana Fina		los	
_0B3CF59256647CFF	m0498chwdd01	Fragmento de Ojo de Arana Excelente del Desierto	un	el	Fragmentos de Ojo de Arana Excelente del Desierto		los	
_660537FBA06ED586	m0498chwde01	Fragmento de Ojo de Arana Suprema del Desierto	un	el	Fragmentos de Ojo de Arana Suprema del Desierto		los	
_269567FFA06ED987	m0498chwfe01	Fragmento de Ojo de Arana Suprema del Bosque	un	el	Fragmentos de Ojo de Arana Suprema del Bosque		los	
_0CC359974F03A1EE	m0499chwca01	Una de Arana Básica	una	la	Unas de Arana Básica		las	
_AA6DC1831211D20B	m0499chwcb01	Una de Arana Fina	una	la	Unas de Arana Fina		las	
_8920594D2554A3AD	m0499chwdd01	Una de Arana Excelente del Desierto	una	la	Unas de Arana Excelente del Desierto		las	
_FCAEECF7FDF2744E	m0499chwde01	Una de Arana Suprema del Desierto	una	la	Unas de Arana Suprema del Desierto		las	
_BC4EF4FAFDE2A050	m0499chwfe01	Una de Arana Suprema del Bosque	una	la	Unas de Arana Suprema del Bosque		las	
_8F05D19EE095B161	m0500chwca01	Fragmento de Pelvis de Arana Básica	un	el	Fragmentos de Pelvis de Arana Básica		los	
_6642EC190E111AEA	m0500chwcb01	Fragmento de Pelvis de Arana Fina	un	el	Fragmentos de Pelvis de Arana Fina		los	
_F58737E4D011F882	m0500chwdd01	Fragmento de Pelvis de Arana Excelente del Desierto	un	el	Fragmentos de Pelvis de Arana Excelente del Desierto		los	
_F0211CAE08A8C8E5	m0500chwde01	Fragmento de Pelvis de Arana Suprema del Desierto	un	el	Fragmentos de Pelvis de Arana Suprema del Desierto		los	
_F01144B30898F0E8	m0500chwfe01	Fragmento de Pelvis de Arana Suprema del Bosque	un	el	Fragmentos de Pelvis de Arana Suprema del Bosque		los	
_6293B1D28412C32D	m0501chwca01	Diente de Arana Básica	un	el	Dientes de Arana Básica		los	
_9132068616624AD5	m0501chwcb01	Diente de Arana Fina	un	el	Dientes de Arana Fina		los	
_5695D912A301D379	m0501chwdd01	Diente de Arana Excelente del Desierto	un	el	Dientes de Arana Excelente del Desierto		los	
_B38B03242DC5D172	m0501chwde01	Diente de Arana Suprema del Desierto	un	el	Dientes de Arana Suprema del Desierto		los	
_35AB03272DC5F973	m0501chwfe01	Diente de Arana Suprema del Bosque	un	el	Dientes de Arana Suprema del Bosque		los	
_FAFA97848FB134C9	m0502chaca01	Fragmento de Ojo de Arma Básica	un	el	Fragmentos de Ojo de Arma Básica		los	
_CCF76370AB401CC4	m0502chacb01	Fragmento de Ojo de Arma Fina	un	el	Fragmentos de Ojo de Arma Fina		los	
_4C8D7568FE0F5B33	m0502chafd01	Fragmento de Ojo de Arma Excelente del Bosque	un	el	Fragmentos de Ojo de Arma Excelente del Bosque		los	
_6EF50176BE574993	m0502chajc01	Fragmento de Ojo de Arma de Selección de la Selva	un	el	Fragmentos de Ojo de Arma de Selección de la Selva		los	
_CECD3965BA5D7B33	m0502chajd01	Fragmento de Ojo de Arma Excelente de la Selva	un	el	Fragmentos de Ojo de Arma Excelente de la Selva		los	
_54F901DDE73AAB62	m0502chald01	Fragmento de Ojo de Arma Excelente de los Lagos	un	el	Fragmentos de Ojo de Arma Excelente de los Lagos		los	
_C324ED3F0E2B518E	m0502chale01	Fragmento de Ojo de Arma Supremo de los Lagos	un	el	Fragmentos de Ojo de Arma Supremo de los Lagos		los	
_215930D4B13024B4	m0502chapc01	Fragmento de Ojo de Arma de Selección de la Primera Raíz	un	el	Fragmentos de Ojo de Arma de Selección de la Primera Raíz		los	
_FB9E7EF6F548BB63	m0502chapd01	Fragmento de Ojo de Arma Excelente de la Primera Raíz	un	el	Fragmentos de Ojo de Arma Excelente de la Primera Raíz		los	
_629EFFD7F525AB04	m0502chape01	Fragmento de Ojo de Arma Supremo de la Primera Raíz	un	el	Fragmentos de Ojo de Arma Supremo de la Primera Raíz		los	
_3E4BDDDC49D29FC7	m0503chaca01	Fragmento de Piel de Arma Básica	un	el	Fragmentos de Piel de Arma Básica		los	
_AEFE6F434C73A1A1	m0503chacb01	Fragmento de Piel de Arma Fina	un	el	Fragmentos de Piel de Arma Fina		los	
_4ACEEA43D7077FF5	m0503chafd01	Fragmento de Piel de Arma Excelente del Bosque	un	el	Fragmentos de Piel de Arma Excelente del Bosque		los	
_74B58FCF6DD6C991	m0503chajc01	Fragmento de Piel de Arma de Selección de la Selva	un	el	Fragmentos de Piel de Arma de Selección de la Selva		los	
_CC1DCE4912F797F1	m0503chajd01	Fragmento de Piel de Arma Excelente de la Selva	un	el	Fragmentos de Piel de Arma Excelente de la Selva		los	
_409DE27CECCEFA62	m0503chald01	Fragmento de Piel de Arma Excelente de los Lagos	un	el	Fragmentos de Piel de Arma Excelente de los Lagos		los	
_A3FCE512AACBEB73	m0503chale01	Fragmento de Piel de Arma Suprema de los Lagos	un	el	Fragmentos de Piel de Arma Suprema de los Lagos		los	
_42D887C8D55F3BF6	m0503chapc01	Fragmento de Piel de Arma de Selección de la Primera Raíz	un	el	Fragmentos de Piel de Arma de Selección de la Primera Raíz		los	
_DCB7C2B36007314F	m0503chapd01	Fragmento de Piel de Arma Excelente de la Primera Raíz	un	el	Fragmentos de Piel de Arma Excelente de la Primera Raíz		los	
_67B113F6727AFB72	m0503chape01	Fragmento de Piel de Arma Suprema de la Primera Raíz	un	el	Fragmentos de Piel de Arma Suprema de la Primera Raíz		los	
_65430CE38532A536	m0504chaca01	Fragmento de Pelvis de Arma Básica	un	el	Fragmentos de Pelvis de Arma Básica		los	
_A5B1D8B2D8466BA9	m0504chacb01	Fragmento de Pelvis de Arma Fina	un	el	Fragmentos de Pelvis de Arma Fina		los	
_F4433EF21F04560E	m0504chafd01	Fragmento de Pelvis de Arma Excelente de Bosque	un	el	Fragmentos de Pelvis de Arma Excelente de Bosque		los	
_DDDF1280708AEBFE	m0504chajc01	Fragmento de Pelvis de Arma de Selección de la Selva	un	el	Fragmentos de Pelvis de Arma de Selección de la Selva		los	
_B5A32EFC5C935EFB	m0504chajd01	Fragmento de Pelvis de Arma Excelente de la Selva	un	el	Fragmentos de Pelvis de Arma Excelente de la Selva		los	
_089BC5E0C7AF680F	m0504chald01	Fragmento de Pelvis de Arma Excelente de los Lagos	un	el	Fragmentos de Pelvis de Arma Excelente de los Lagos		los	
_9C5FFE343972B580	m0504chale01	Fragmento de Pelvis de Arma Suprema de los Lagos	un	el	Fragmentos de Pelvis de Arma Suprema de los Lagos		los	
_B3F1E744889104E1	m0504chapc01	Fragmento de Pelvis de Arma de Selección de la Primera Raíz	un	el	Fragmentos de Pelvis de Arma de Selección de la Primera Raíz		los	
_8AE56F122D8E2764	m0504chapd01	Fragmento de Pelvis de Arma Excelente de la Primera Raíz	un	el	Fragmentos de Pelvis de Arma Excelente de la Primera Raíz		los	
_A5B4EB42CA01347C	m0504chape01	Fragmento de Pelvis de Arma Suprema de la Primera Raíz	un	el	Fragmentos de Pelvis de Arma Suprema de la Primera Raíz		los	
_D6705DC4D6A0A517	m0505chaca01	Diente de Arma Básica	un	el	Dientes de Arma Básica		los	
_EE4FBE509214BD05	m0505chacb01	Diente de Arma Fina	un	el	Dientes de Arma Fina		los	
_D7D64F33AA14FBC5	m0505chafd01	Diente de Arma Excelente del Bosque	un	el	Dientes de Arma Excelente del Bosque		los	
_83A7CFA683D70FF2	m0505chajc01	Diente de Arma de Selección de la Selva	un	el	Dientes de Arma de Selección de la Selva		los	
_4FF45F2FAE94FBC5	m0505chajd01	Diente de Arma Excelente de la Selva	un	el	Dientes de Arma Excelente de la Selva		los	
_BDEC78607D93634C	m0505chald01	Diente de Arma Excelente de los Lagos	un	el	Dientes de Arma Excelente de los Lagos		los	
_4FCC342B84ED07CB	m0505chale01	Diente de Arma Suprema de los Lagos	un	el	Dientes de Arma Suprema de los Lagos		los	
_1256B5912AD49365	m0505chapc01	Diente de Arma de Selección de la Primera Raíz	un	el	Dientes de Arma de Selección de la Primera Raíz		los	
_9B7BCC2178DB3873	m0505chapd01	Diente de Arma Excelente de la Primera Raíz	un	el	Dientes de Arma Excelente de la Primera Raíz		los	
_BF13581515D6EA17	m0505chape01	Diente de Arma Suprema de la Primera Raíz	un	el	Dientes de Arma Suprema de la Primera Raíz		los	
_6AA701AA8D1FFEA3	m0506chnca01	Fragmento de Ojo de Bawaad Básico	un	el	Fragmentos de Ojo de Bawaad Básico		los	
_A4F121CC0EB631F8	m0506chncb01	Fragmento de Ojo de Bawaad Fino	un	el	Fragmentos de Ojo de Bawaad Fino		los	
_9E53AF632677648A	m0506chnfc01	Fragmento de Ojo de Bawaad de Selección del Bosque	un	el	Fragmentos de Ojo de Bawaad de Selección del Bosque		los	
_01D1D797D75887D2	m0506chnfd01	Fragmento de Ojo de Bawaad Excelente del Bosque	un	el	Fragmentos de Ojo de Bawaad Excelente del Bosque		los	
_AB21993E6119434F	m0506chnje01	Fragmento de Ojo de Bawaad Supremo de la Selva	un	el	Fragmentos de Ojo de Bawaad Supremo de la Selva		los	
_951621E96B9DDD28	m0507chnca01	Fragmento de Pelvis de Bawaad Básico	un	el	Fragmentos de Pelvis de Bawaad Básico		los	
_8F1441C40F572A20	m0507chncb01	Fragmento de Pelvis de Bawaad Fino	un	el	Fragmentos de Pelvis de Bawaad Fino		los	
_022DA3D0D8B4570C	m0507chnfc01	Fragmento de Pelvis de Bawaad de Selección del Bosque	un	el	Fragmentos de Pelvis de Bawaad de Selección del Bosque		los	
_3077277E95589DBA	m0507chnfd01	Fragmento de Pelvis de Bawaad Excelente del Bosque	un	el	Fragmentos de Pelvis de Bawaad Excelente del Bosque		los	
_5E9533144C57EF85	m0507chnje01	Fragmento de Pelvis de Bawaad Supremo de la Selva	un	el	Fragmentos de Pelvis de Bawaad Supremo de la Selva		los	
_5552ED6C20A737AC	m0508chnca01	Diente de Bawaad Básico	un	el	Dientes de Bawaad Básico		los	
_A2454E9449F3A234	m0508chncb01	Diente de Bawaad Fino	un	el	Dientes de Bawaad Fino		los	
_445AA3035503E97D	m0508chnfc01	Diente de Bawaad de Selección del Bosque	un	el	Diente de Bawaad de Selección del Bosque		los	
_DD78A1F35A64F47B	m0508chnfd01	Diente de Bawaad Excelente del Bosque	un	el	Dientes de Bawaad Excelente del Bosque		los	
_6465BBD8E9F9857A	m0508chnje01	Diente de Bawaab Supremo de la Selva	un	el	Dientes de Bawaab Supremo de la Selva		los	
_A6B34DCA07D21F81	m0509chbca01	Fragmento de Ojo de Bodoc Básico	un	el	Fragmentos de Ojo de Bodoc Básico		los	
_2969AF94CDB275AF	m0509chbcb01	Fragmento de Ojo de Bodoc Fino	un	el	Fragmentos de Ojo de Bodoc Fino		los	
_5EDD1FAD29D64969	m0509chbfc01	Fragmento de Ojo de Bodoc de Selección del Bosque	un	el	Fragmentos de Ojo de Bodoc de Selección del Bosque		los	
_A4E567FD9B6ED98A	m0509chbfe01	Fragmento de Ojo de Bodoc Supremo del Bosque	un	el	Fragmentos de Ojo de Bodoc Supremo del Bosque		los	
_93EDB2712E6D9578	m0509chbld01	Fragmento de Ojo de Bodoc Excelente de los Lagos	un	el	Fragmentos de Ojo de Bodoc Excelente de los Lagos		los	
_57220204E146055D	m0509chbpd01	Fragmento de Ojo de Bodoc Excelente de la Primera Raíz	un	el	Fragmentos de Ojo de Bodoc Excelente de la Primera Raíz		los	
_90F4D9A1DAA5B962	m0510chbca01	Fragmento de Pelvis de Bodoc Básica	un	el	Fragmentos de Pelvis de Bodoc Básica		los	
_26520017CAE01EEA	m0510chbcb01	Fragmento de Pelvis de Bodoc Fino	un	el	Fragmentos de Pelvis de Bodoc Fino		los	
_876D467988DED34F	m0510chbfc01	Fragmento de Pelvis de Bodoc de Selección del Bosque	un	el	Fragmentos de Pelvis de Bodoc de Selección del Bosque		los	
_F02150B083A8FCE5	m0510chbfe01	Fragmento de Pelvis de Bodoc Supremo del Bosque	un	el	Fragmentos de Pelvis de Bodoc Supremo del Bosque		los	
_3FEDDBD5D2748B04	m0510chbld01	Fragmento de Pelvis de Bodoc Excelente de los Lagos	un	el	Fragmentos de Pelvis de Bodoc Excelente de los Lagos		los	
_86F9BAB3E3E81E73	m0510chbpd01	Fragmento de Pelvis de Bodoc Excelente de la Primera Raíz	un	el	Fragmentos de Pelvis de Bodoc Excelente de la Primera Raíz		los	
_61B3BDCF7F32C730	m0511chbca01	Diente de Bodoc Básico	un	el	Dientes de Bodoc Básico		los	
_92011287923156D6	m0511chbcb01	Diente de Bodoc Fino	un	el	Dientes de Bodoc Fino		los	
_4A4C1B8C639D7D13	m0511chbfc01	Diente de Bodoc de Selección del Bosque	un	el	Dientes de Bodoc de Selección del Bosque		los	
_767A072768D50D71	m0511chbfe01	Diente de Bodoc Supremo del Bosque	un	el	Dientes de Bodoc Supremo del Bosque		los	
_04FA5BCED3756831	m0511chbld01	Diente de Bodoc Excelente de los Lagos	un	el	Dientes de Bodoc Excelente de los Lagos		los	
_573B360083B68410	m0511chbpd01	Diente de Bodoc Excelente de la Primera Raíz	un	el	Dientes de Bodoc Excelente de la Primera Raíz		los	
_AC970DAD111FFEA6	m0512chrca01	Fragmento de Ojo de Bolobi Básico	un	el	Fragmentos de Ojo de Bolobi Básico		los	
_E4D129E88B7631F4	m0512chrcb01	Fragmento de Ojo de Bolobi Fino	un	el	Fragmentos de Ojo de Bolobi Fino		los	
_7F21DBA516A88BDC	m0512chrfd01	Fragmento de Ojo de Bolobi Excelente del Bosque	un	el	Fragmentos de Ojo de Bolobi Excelente del Bosque		los	
_67E2554426FA7B6B	m0512chrfe01	Fragmento de Ojo de Bolobi Supremo del Bosque	un	el	Fragmentos de Ojo de Bolobi Supremo del Bosque		los	
_11B0596AB5E9F737	m0512chrld01	Fragmento de Ojo de Bolobi Excelente de los Lagos	un	el	Fragmentos de Ojo de Bolobi Excelente de los Lagos		los	
_5ED369905210F688	m0514chrca01	Una de Bolobi Básica	una	la	Unas de Bolobi Básicas		los	
_88E4D6668C141AB8	m0514chrcb01	Una de Bolobi Fina	una	la	Unas de Bolobi Finas		los	
_1B49DD2DA46F1B27	m0514chrfd01	Una de Bolobi Excelente del Bosque	una	la	Unas de Bolobi Excelente del Bosque		las	
_F6B7FE4F1F693969	m0514chrfe01	Una de Bolobi Suprema del Bosque	una	la	Unas de Bolobi Supremas del Bosque		las	
_BE0806E3E9659835	m0514chrld01	Una de Bolobi Excelente de los Lagos	una	la	Unas de Bolobi Excelente de los Lagos		las	
_1A2659DEB1AD151B	m0515chrca01	Fragmento de Pelvis de Bolobi Básico	un	el	Fragmentos de Pelvis de Bolobi Básico		los	
_52D37DD24E37461F	m0515chrcb01	Fragmento de Pelvis de Bolovi Fino	un	el	Fragmentos de Pelvis de Bolovi Fino		los	
_31A65F7E96C8BDC7	m0515chrfd01	Fragmento de Pelvis de Bolobi Excelente del Bosque	un	el	Fragmentos de Pelvis de Bolobi Excelente del Bosque		los	
_5EA72719D1455391	m0515chrfe01	Fragmento de Pelvis de Bolovi Supremo del Bosque	un	el	Fragmentos de Pelvis de Bolovi Supremo del Bosque		los	
_1A72EE2E978193DE	m0515chrld01	Fragmento de Pelvis de Bolovi Excelente de los Lagos	un	el	Fragmentos de Pelvis de Bolovi Excelente de los Lagos		los	
_9BA1256CE3B78BA0	m0516chrca01	Diente de Bolobi Básico	un	el	Dientes de Bolobi Básico		los	
_E2358689CD63A640	m0516chrcb01	Diente de Bolobi Fino	un	el	Dientes de Bolobi Fino		los	
_5DC8790F9944F480	m0516chrfd01	Diente de Bolobi Excelente del Bosque	un	el	Dientes de Bolobi Excelente del Bosque		los	
_2665F7F12D0A8971	m0516chrfe01	Diente de Bolobi Supremo del Bosque	un	el	Dientes de Bolobi Supremo del Bosque		los	
_FD6C4F3B62725364	m0516chrld01	Diente de Bolobi Excelente de los Lagos	un	el	Dientes de Bolobi Excelente de los Lagos		los	
_70284CA9B27FEC96	m0517chcca01	Fragmento de Ojo de Capryni Básico	un	el	Fragmentos de Ojo de Capryni Básico		los	
_6D2781B856437E64	m0517chccb01	Fragmento de Ojo de Capryni Fino	un	el	Fragmentos de Ojo de Capryni Fino		los	
_191975C96F91CC67	m0517chcde01	Fragmento de Ojo de Capryni Supremo del Desierto	un	el	Fragmentos de Ojo de Capryni Supremo del Desierto		los	
_BA28B6A59D819213	m0517chcjd01	Fragmento de Ojo de Capryni Excelente de la Selva	un	el	Fragmentos de Ojo de Capryni Excelente de la Selva		los	
_5EB968E30280BC25	m0517chcld01	Fragmento de Ojo de Capryni Excelente de los Lagos	un	el	Fragmentos de Ojo de Capryni Excelente de los Lagos		los	
_64D5A73AB76FC83B	m0517chcle01	Fragmento de Ojo de Capryni Supremo de los Lagos	un	el	Fragmentos de Ojo de Capryni Supremo de los Lagos		los	
_26C471681A08FC81	m0518chcca01	Fragmento de Piel de Capryni Básico	un	el	Fragmentos de Piel de Capryni Básico		los	
_F21688FC06FB22FB	m0518chccb01	Fragmento de Piel de Capryni Fino	un	el	Fragmentos de Piel de Capryni Fino		los	
_6FBDBCE04244681F	m0518chcde01	Fragmento de Piel de Capryni Supremo del Desierto	un	el	Fragmentos de Piel de Capryni Supremo del Desierto		los	
_83C4578F864088CC	m0518chcjd01	Fragmento de Piel de Capryni Excelente de la Selva	un	el	Fragmentos de Piel de Capryni Excelente de la Selva		los	
_BE796F0A91001F41	m0518chcld01	Fragmento de Piel de Capryni Excelente de los Lagos	un	el	Fragmentos de Piel de Capryni Excelente de los Lagos		los	
_E982C9C369A7A0CD	m0518chcle01	Fragmento de Piel de Capryni Supremo de los Lagos	un	el	Fragmentos de Piel de Capryni Supremo de los Lagos		los	
_572FE49553BCBBB3	m0519chcca01	Una de Capryni Básico	una	la	Unas de Capryni Básicas		las	
_61E6224E55B13193	m0519chccb01	Una de Capryni Fino	una	la	Unas de Capryni Fino		las	
_98204B3C30FC6545	m0519chcde01	Una de Capryni Supremo del Desierto	una	la	Unas de Capryni Supremo del Desierto		las	
_31D7D9FE8D815D4D	m0519chcjd01	Una de Capryni Excelente de la Selva	una	la	Unas de Capryni Excelente de la Selva		las	
_EDE699452A541B2F	m0519chcld01	Una de Capryni Excelente de los Lagos	una	la	Unas de Capryni Excelente de los Lagos		las	
_C41348DC4A5E7B5E	m0519chcle01	Una de Capryni Supremo de los Lagos	una	la	Unas de Capryni Supremo de los Lagos		las	
_9231D9B8748DFF98	m0520chcca01	Diente de Capryni Básico	un	el	Dientes de Capryni Básico		los	
_A134BA48E6F2C3AB	m0520chccb01	Diente de Capryni Fino	un	el	Dientes de Capryni Fino		los	
_64164D2FB2DE5DFE	m0520chcde01	Diente de Capryni Supremo del Desierto	un	el	Dientes de Capryni Supremo del Desierto		los	
_30181D2B1DDBB951	m0520chcjd01	Diente de Capryni Excelente de la Selva	un	el	Dientes de Capryni Excelente de la Selva		los	
_F5F0D926A5749488	m0520chcld01	Diente de Capryni Excelente de los Lagos	un	el	Dientes de Capryni Excelente de los Lagos		los	
_041FFB1BDD1F4171	m0520chcle01	Diente de Capryni Supremo de los Lagos	un	el	Dientes de Capryni Supremo de los Lagos		los	
_73BD4A67C10AF14D	m0521ccbca01	Fragmento de Mandíbula de Clopper Básico	un	el	Fragmentos de Mandíbula de Clopper Básico		los	
_7821DE6574DC1A3E	m0521ccbcb01	Fragmento de Mandíbula de Clopper Fino	un	el	Fragmentos de Mandíbula de Clopper Fino		los	
_2CF9C0486B500626	m0521ccbdc01	Fragmento de Mandíbula de Clopper de Selección del Desierto	un	el	Fragmentos de Mandíbula de Clopper de Selección del Desierto		los	
_38244707051EDAFF	m0521ccbdd01	Fragmento de Mandíbula de Clopper Excelente del Desierto	un	el	Fragmentos de Mandíbula de Clopper Excelente del Desierto		los	
_38EF9947A7EE5565	m0521ccbde01	Fragmento de Mandíbula de Clopper Supremo del Desierto	un	el	Fragmentos de Mandíbula de Clopper Supremo del Desierto		los	
_0139378A22B43C98	m0521ccblc01	Fragmento de Mandíbula de Selección de los Lagos	un	el	Fragmentos de Mandíbula de Selección de los Lagos		los	
_72D8BAB9C8735069	m0522ccbca01	Secreción de Clopper Básico	una	la	Secreciones de Clopper Básico		las	
_E7825FC60FD13806	m0522ccbcb01	Secreción de Clopper Fino	una	la	Secreciones de Clopper Fino		las	
_A001DCA8FDCCB934	m0522ccbdc01	Secreción de Clopper de Selección del Desierto	una	la	Secreciones de Clopper de Selección del Desierto		las	
_DFB052116101B236	m0522ccbdd01	Secreción de Clopper Excelente del Desierto	una	la	Secreciones de Clopper Excelente del Desierto		los	
_E298CE5CA27806AB	m0522ccbde01	Secreción de Clopper Supremo del Desierto	una	la	Secreciones de Clopper Supremo del Desierto		los	
_95744D580718BEA6	m0522ccblc01	Secreción de Clopper de Selección de los Lagos	una	la	Secreciones de Clopper de Selección de los Lagos		los	
_9B35B026EE6C6C61	m0523ccbca01	Fragmento de Aguijón de Clopper Básico	una	la	Fragmentos de Aguijón de Clopper Básico		los	
_A8F299C7BB5DF2EF	m0523ccbcb01	Fragmento de Aguijón de Clopper Fino	una	la	Fragmentos de Aguijón de Clopper Fino		los	
