*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
_067A02F328EC57D3	BMOALMA00065	Slow Attack 5	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 5 - Power: $MA_LINK_POWER
_C59A02F468EC57D3	BMOALMA00080	Slow Attack 6	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 6 - Power: $MA_LINK_POWER
_C51A06F5A8EC57D3	BMOALMA00100	Slow Attack 7	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 7 - Power: $MA_LINK_POWER
_C53A06F6E9EC57D3	BMOALMA00120	Slow Attack 8	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 8 - Power: $MA_LINK_POWER
_C55A06F729EC57D3	BMOALMA00140	Slow Attack 9	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 9 - Power: $MA_LINK_POWER
_42E4D39B86948800	BMOALMA00160	Slow Attack 10	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 10 - Power: $MA_LINK_POWER
_4204DB9B86948800	BMOALMA00180	Slow Attack 11	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 11 - Power: $MA_LINK_POWER
_4284E79B86948800	BMOALMA00200	Slow Attack 12	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 12 - Power: $MA_LINK_POWER
_83A4EF9B86948800	BMOALMA00225	Slow Attack 13	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 13 - Power: $MA_LINK_POWER
_42D4F79B86948800	BMOALMA00250	Slow Attack 14	a	the			the	Diminue efficacement la fréquence d'attaque des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Attack 14 - Power: $MA_LINK_POWER
_858E2EC36B2C0CAE	BMOALMM00010	Slow Move 1	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 1 - Power: $MA_LINK_POWER
_85AE2EC36B4C0CAE	BMOALMM00030	Slow Move 2	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 2 - Power: $MA_LINK_POWER
_85BE2EC36B6C0CAE	BMOALMM00040	Slow Move 3	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 3 - Power: $MA_LINK_POWER
_85CE2EC36B8C0CAE	BMOALMM00050	Slow Move 4	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 4 - Power: $MA_LINK_POWER
_C6DE2EC36BAC0CAE	BMOALMM00065	Slow Move 5	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 5 - Power: $MA_LINK_POWER
_85FE2EC36BCC0CAE	BMOALMM00080	Slow Move 6	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 6 - Power: $MA_LINK_POWER
_857E32C36BEC0CAE	BMOALMM00100	Slow Move 7	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 7 - Power: $MA_LINK_POWER
_859E32C36B0C0CAE	BMOALMM00120	Slow Move 8	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 8 - Power: $MA_LINK_POWER
_85BE32C36B2C0CAE	BMOALMM00140	Slow Move 9	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 9 - Power: $MA_LINK_POWER
_C5D0404A82086A3D	BMOALMM00160	Slow Move 10	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 10 - Power: $MA_LINK_POWER
_C5F0404BC2086A3D	BMOALMM00180	Slow Move 11	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 11 - Power: $MA_LINK_POWER
_C570444C02086A3D	BMOALMM00200	Slow Move 12	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 12 - Power: $MA_LINK_POWER
_0690444D42086A3D	BMOALMM00225	Slow Move 13	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 13 - Power: $MA_LINK_POWER
_C5C0444E83086A3D	BMOALMM00250	Slow Move 14	a	the			the	Diminue efficacement la vitesse de déplacement des ennemis de compétence moyenne n'excédant pas $MA_LINK_POWER	Slow Move 14 - Power: $MA_LINK_POWER
_683CE19FC8A3D184	BMOELME00140	Drain Electric Damage 1	a	the			the	Inflicts $MA_DMG points of electric damage every second.	Drain Electric Damage 1 - Damage per second: $MA_DMG
_686CE1A0C8A3D184	BMOELME00160	Drain Electric Damage 2	a	the			the	Inflicts $MA_DMG points of electric damage every second.	Drain Electric Damage 2 - Damage per second: $MA_DMG
_689CE1A1C8A3D184	BMOELME00180	Drain Electric Damage 3	a	the			the	Inflicts $MA_DMG points of electric damage every second.	Drain Electric Damage 3 - Damage per second: $MA_DMG
_682CE5A2C8A3D184	BMOELME00200	Drain Electric Damage 4	a	the			the	Inflicts $MA_DMG points of electric damage every second.	Drain Electric Damage 4 - Damage per second: $MA_DMG
_A95CE5A3C8A3D184	BMOELME00225	Drain Electric Damage 5	a	the			the	Inflicts $MA_DMG points of electric damage every second.	Drain Electric Damage 5 - Damage per second: $MA_DMG
_689CE5A4C8A3D184	BMOELME00250	Drain Electric Damage 6	a	the			the	Inflicts $MA_DMG points of electric damage every second.	Drain Electric Damage 6 - Damage per second: $MA_DMG
_BE217A3BA77B11B8	BMOELMF00140	Drain Fire Damage 1	a	the			the	Inflicts $MA_DMG points of fire damage every second.	Drain Fire Damage 1 - Damage per second: $MA_DMG
_BE417A3BA78B11B9	BMOELMF00160	Drain Fire Damage 2	a	the			the	Inflicts $MA_DMG points of fire damage every second.	Drain Fire Damage 2 - Damage per second: $MA_DMG
_BE617A3BA79B11BA	BMOELMF00180	Drain Fire Damage 3	a	the			the	Inflicts $MA_DMG points of fire damage every second.	Drain Fire Damage 3 - Damage per second: $MA_DMG
_BEE17E3BA7AB11BB	BMOELMF00200	Drain Fire Damage 4	a	the			the	Inflicts $MA_DMG points of fire damage every second.	Drain Fire Damage 4 - Damage per second: $MA_DMG
_FF017E3BA7BB11BC	BMOELMF00225	Drain Fire Damage 5	a	the			the	Inflicts $MA_DMG points of fire damage every second.	Drain Fire Damage 5 - Damage per second: $MA_DMG
_BE317E3BA7CB11BD	BMOELMF00250	Drain Fire Damage 6	a	the			the	Inflicts $MA_DMG points of fire damage every second.	Drain Fire Damage 6 - Damage per second: $MA_DMG
_7C0914FECB92EC73	BMOELMP00140	Drain Poison Damage 1	a	the			the	Inflicts $MA_DMG points of poison damage every second.	Drain Poison Damage 1 - Damage per second: $MA_DMG
_7C3914FFCB92EC73	BMOELMP00160	Drain Poison Damage 2	a	the			the	Inflicts $MA_DMG points of poison damage every second.	Drain Poison Damage 2 - Damage per second: $MA_DMG
_7C691400CB92EC73	BMOELMP00180	Drain Poison Damage 3	a	the			the	Inflicts $MA_DMG points of poison damage every second.	Drain Poison Damage 3 - Damage per second: $MA_DMG
_7CF91801CB92EC73	BMOELMP00200	Drain Poison Damage 4	a	the			the	Inflicts $MA_DMG points of poison damage every second.	Drain Poison Damage 4 - Damage per second: $MA_DMG
_BD291802CB92EC73	BMOELMP00225	Drain Poison Damage 5	a	the			the	Inflicts $MA_DMG points of poison damage every second.	Drain Poison Damage 5 - Damage per second: $MA_DMG
_7C691803CB92EC73	BMOELMP00250	Drain Poison Damage 6	a	the			the	Inflicts $MA_DMG points of poison damage every second.	Drain Poison Damage 6 - Damage per second: $MA_DMG
_19DC5E7978877014	BMOELMS00140	Drain Shockwave Damage 1	a	the			the	Inflicts $MA_DMG points of shockwave damage every second.	Drain Shockwave Damage 1 - Damage per second: $MA_DMG
_99FC5E7978877014	BMOELMS00160	Drain Shockwave Damage 2	a	the			the	Inflicts $MA_DMG points of shockwave damage every second.	Drain Shockwave Damage 2 - Damage per second: $MA_DMG
_191C5E7978877014	BMOELMS00180	Drain Shockwave Damage 3	a	the			the	Inflicts $MA_DMG points of shockwave damage every second.	Drain Shockwave Damage 3 - Damage per second: $MA_DMG
_9B9C627978877014	BMOELMS00200	Drain Shockwave Damage 4	a	the			the	Inflicts $MA_DMG points of shockwave damage every second.	Drain Shockwave Damage 4 - Damage per second: $MA_DMG
_5CBC627978877014	BMOELMS00225	Drain Shockwave Damage 5	a	the			the	Inflicts $MA_DMG points of shockwave damage every second.	Drain Shockwave Damage 5 - Damage per second: $MA_DMG
_D969ED8A70E4ADEB	BMOELMS00250	Drain Shockwave Damage 6	a	the			the	Inflicts $MA_DMG points of shockwave damage every second. 	Drain Shockwave Damage 6 - Damage per second: $MA_DMG
_BAD04A36A72B0DAE	BMOELMA00030	Drain Acid Damage 1	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 1 - Damage per second: $MA_DMG
_BAE04A36A73B0DAF	BMOELMA00040	Drain Acid Damage 2	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 2 - Damage per second: $MA_DMG
_BAF04A36A74B0DB0	BMOELMA00050	Drain Acid Damage 3	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 3 - Damage per second: $MA_DMG
_FB004A36A75B0DB1	BMOELMA00065	Drain Acid Damage 4	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 4 - Damage per second: $MA_DMG
_BA204A36A76B0DB2	BMOELMA00080	Drain Acid Damage 5	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 5 - Damage per second: $MA_DMG
_BAA04E36A77B0DB3	BMOELMA00100	Drain Acid Damage 6	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 6 - Damage per second: $MA_DMG
_BAC04E36A78B0DB4	BMOELMA00120	Drain Acid Damage 7	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 7 - Damage per second: $MA_DMG
_BAE04E36A79B0DB5	BMOELMA00140	Drain Acid Damage 8	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 8 - Damage per second: $MA_DMG
_BA004E36A7AB0DB6	BMOELMA00160	Drain Acid Damage 9	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 9 - Damage per second: $MA_DMG
_039CAEE6CD4DD4D1	BMOELMA00180	Drain Acid Damage 10	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 10 - Damage per second: $MA_DMG
_031CB2E60D5DD4D1	BMOELMA00200	Drain Acid Damage 11	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 11 - Damage per second: $MA_DMG
_443CB2E64D6DD4D1	BMOELMA00225	Drain Acid Damage 12	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 12 - Damage per second: $MA_DMG
_036CB2E68D7DD4D1	BMOELMA00250	Drain Acid Damage 13	a	the			the	Inflicts $MA_DMG points of acid damage every second.	Drain Acid Damage 13 - Damage per second: $MA_DMG
_7EE08238A74B0DB1	BMOELMC00030	Drain Cold Damage 1	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 1 - Damage per second: $MA_DMG
_7EF08238A75B0DB2	BMOELMC00040	Drain Cold Damage 2	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 2 - Damage per second: $MA_DMG
_7E008238A76B0DB3	BMOELMC00050	Drain Cold Damage 3	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 3 - Damage per second: $MA_DMG
_BF108238A77B0DB4	BMOELMC00065	Drain Cold Damage 4	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 4 - Damage per second: $MA_DMG
_7E308238A78B0DB5	BMOELMC00080	Drain Cold Damage 5	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 5 - Damage per second: $MA_DMG
_7EB08638A79B0DB6	BMOELMC00100	Drain Cold Damage 6	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 6 - Damage per second: $MA_DMG
_7ED08638A7AB0DB7	BMOELMC00120	Drain Cold Damage 7	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 7 - Damage per second: $MA_DMG
_7EF08638A7BB0DB8	BMOELMC00140	Drain Cold Damage 8	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 8 - Damage per second: $MA_DMG
_7E108638A7CB0DB9	BMOELMC00160	Drain Cold Damage 9	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 9 - Damage per second: $MA_DMG
_CA9CB6E6CD6DD4D7	BMOELMC00180	Drain Cold Damage 10	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 10 - Damage per second: $MA_DMG
_CA1CBAE60D7DD4D7	BMOELMC00200	Drain Cold Damage 11	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 11 - Damage per second: $MA_DMG
_0B3CBAE64D8DD4D7	BMOELMC00225	Drain Cold Damage 12	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 12 - Damage per second: $MA_DMG
_CA6CBAE68D9DD4D7	BMOELMC00250	Drain Cold Damage 13	a	the			the	Inflicts $MA_DMG points of cold damage every second.	Drain Cold Damage 13 - Damage per second: $MA_DMG
_2245CD65AB397091	BMOELMR00030	Drain Rot Damage 1	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 1 - Damage per second: $MA_DMG
_2265CD65AB397491	BMOELMR00040	Drain Rot Damage 2	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 2 - Damage per second: $MA_DMG
_2285CD65AB397891	BMOELMR00050	Drain Rot Damage 3	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 3 - Damage per second: $MA_DMG
_63A5CD65AB397C91	BMOELMR00065	Drain Rot Damage 4	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 4 - Damage per second: $MA_DMG
_22D5CD65AB398091	BMOELMR00080	Drain Rot Damage 5	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 5 - Damage per second: $MA_DMG
_2265D165AB398491	BMOELMR00100	Drain Rot Damage 6	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 6 - Damage per second: $MA_DMG
_2295D165AB398891	BMOELMR00120	Drain Rot Damage 7	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 7 - Damage per second: $MA_DMG
_22C5D165AB398C91	BMOELMR00140	Drain Rot Damage 8	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 8 - Damage per second: $MA_DMG
_22F5D165AB399091	BMOELMR00160	Drain Rot Damage 9	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 9 - Damage per second: $MA_DMG
_5FC3051EAFDD3996	BMOELMR00180	Drain Rot Damage 10	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 10 - Damage per second: $MA_DMG
_5F43091EAFED3997	BMOELMR00200	Drain Rot Damage 11	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 11 - Damage per second: $MA_DMG
_A063091EAFFD3998	BMOELMR00225	Drain Rot Damage 12	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 12 - Damage per second: $MA_DMG
_5F93091EAF0D3999	BMOELMR00250	Drain Rot Damage 13	a	the			the	Inflicts $MA_DMG points of rot damage every second. 	Drain Rot Damage 13 - Damage per second: $MA_DMG
_7EDAB8CA0C1723B0	BMOETME00140	Electric Damage 1	an	the			the	Inflige $MA_DMG points de dégâts de type electric	Electric Damage 1 - Damage: $MA_DMG
_7EFAB8CA0C2723B1	BMOETME00160	Electric Damage 2	an	the			the	Inflige $MA_DMG points de dégâts de type electric	Electric Damage 2 - Damage: $MA_DMG
_7E1AB8CA0C3723B2	BMOETME00180	Electric Damage 3	an	the			the	Inflige $MA_DMG points de dégâts de type electric	Electric Damage 3 - Damage: $MA_DMG
_7E9ABCCA0C4723B3	BMOETME00200	Electric Damage 4	an	the			the	Inflige $MA_DMG points de dégâts de type electric	Electric Damage 4 - Damage: $MA_DMG
_BFBABCCA0C5723B4	BMOETME00225	Electric Damage 5	an	the			the	Inflige $MA_DMG points de dégâts de type electric	Electric Damage 5 - Damage: $MA_DMG
_7EEABCCA0C6723B5	BMOETME00250	Electric Damage 6	an	the			the	Inflige $MA_DMG points de dégâts de type electric	Electric Damage 6 - Damage: $MA_DMG
_7F46D68AC477966E	BMOETMF00140	Fire Damage 1	a	the			the	Inflige $MA_DMG points de dégâts de type fire	Fire Damage 1 - Damage: $MA_DMG
_7F66DA8BC477966E	BMOETMF00160	Fire Damage 2	a	the			the	Inflige $MA_DMG points de dégâts de type fire	Fire Damage 2 - Damage: $MA_DMG
_7F86DE8CC477966E	BMOETMF00180	Fire Damage 3	a	the			the	Inflige $MA_DMG points de dégâts de type fire	Fire Damage 3 - Damage: $MA_DMG
_7F06E68DC477966E	BMOETMF00200	Fire Damage 4	a	the			the	Inflige $MA_DMG points de dégâts de type fire	Fire Damage 4 - Damage: $MA_DMG
_C026EA8EC477966E	BMOETMF00225	Fire Damage 5	a	the			the	Inflige $MA_DMG points de dégâts de type fire	Fire Damage 5 - Damage: $MA_DMG
_7F56EE8FC477966E	BMOETMF00250	Fire Damage 6	a	the			the	Inflige $MA_DMG points de dégâts de type fire	Fire Damage 6 - Damage: $MA_DMG
_985339E2150F0749	BMOETMP00140	Poison Damage 1	a	the			the	Inflige $MA_DMG points de dégâts de type poison	Poison Damage 1 - Damage: $MA_DMG
_988339E2550F0749	BMOETMP00160	Poison Damage 2	a	the			the	Inflige $MA_DMG points de dégâts de type poison	Poison Damage 2 - Damage: $MA_DMG
_98B339E2950F0749	BMOETMP00180	Poison Damage 3	a	the			the	Inflige $MA_DMG points de dégâts de type poison	Poison Damage 3 - Damage: $MA_DMG
_98433DE2D60F0749	BMOETMP00200	Poison Damage 4	a	the			the	Inflige $MA_DMG points de dégâts de type poison	Poison Damage 4 - Damage: $MA_DMG
_D9733DE2160F0749	BMOETMP00225	Poison Damage 5	a	the			the	Inflige $MA_DMG points de dégâts de type poison	Poison Damage 5 - Damage: $MA_DMG
_98B33DE2560F0749	BMOETMP00250	Poison Damage 6	a	the			the	Inflige $MA_DMG points de dégâts de type poison	Poison Damage 6 - Damage: $MA_DMG
_FA3B8AC78CB1DAAE	BMOETMS00140	Shockwave Damage 1	a	the			the	Inflige $MA_DMG points de dégâts de type shockwave	Shockwave Damage 1 - Damage: $MA_DMG
_FA5B8AC88CB1DEAE	BMOETMS00160	Shockwave Damage 2	a	the			the	Inflige $MA_DMG points de dégâts de type shockwave	Shockwave Damage 2 - Damage: $MA_DMG
_FA7B8AC98CB1E2AE	BMOETMS00180	Shockwave Damage 3	a	the			the	Inflige $MA_DMG points de dégâts de type shockwave	Shockwave Damage 3 - Damage: $MA_DMG
_FAFB8ECA8CB1E6AE	BMOETMS00200	Shockwave Damage 4	a	the			the	Inflige $MA_DMG points de dégâts de type shockwave	Shockwave Damage 4 - Damage: $MA_DMG
_3B1B8ECB8CB1EAAE	BMOETMS00225	Shockwave Damage 5	a	the			the	Inflige $MA_DMG points de dégâts de type shockwave	Shockwave Damage 5 - Damage: $MA_DMG
_FA4B8ECC8CB1EEAE	BMOETMS00250	Shockwave Damage 6	a	the			the	Inflige $MA_DMG points de dégâts de type shockwave	Shockwave Damage 6 - Damage: $MA_DMG
_E7D0A9200E3D2F18	BMOETMA00003	Acid Damage 1	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 1 - Damage: $MA_DMG
_2720A9220E3D2F18	BMOETMA00030	Acid Damage 3	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 3 - Damage: $MA_DMG
_2740A9230E3D2F18	BMOETMA00040	Acid Damage 4	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 4 - Damage: $MA_DMG
_2760A9240E3D2F18	BMOETMA00050	Acid Damage 5	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 5 - Damage: $MA_DMG
_6880A9250E3D2F18	BMOETMA00065	Acid Damage 6	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 6 - Damage: $MA_DMG
_27B0A9260E3D2F18	BMOETMA00080	Acid Damage 7	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 7 - Damage: $MA_DMG
_2740AD270E3D2F18	BMOETMA00100	Acid Damage 8	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 8 - Damage: $MA_DMG
_2770AD280E3D2F18	BMOETMA00120	Acid Damage 9	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 9 - Damage: $MA_DMG
_18CC460D203982C5	BMOETMA00140	Acid Damage 10	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 10 - Damage: $MA_DMG
_18EC4A0D203982C6	BMOETMA00160	Acid Damage 11	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 11 - Damage: $MA_DMG
_180C4E0D203982C7	BMOETMA00180	Acid Damage 12	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 12 - Damage: $MA_DMG
_188C560D203982C8	BMOETMA00200	Acid Damage 13	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 13 - Damage: $MA_DMG
_59AC5A0D203982C9	BMOETMA00225	Acid Damage 14	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 14 - Damage: $MA_DMG
_18DC5E0D203982CA	BMOETMA00250	Acid Damage 15	an	the			the	Inflige $MA_DMG points de dégâts de type acid	Acid Damage 15 - Damage: $MA_DMG
_3F66C6890346A26A	BMOETMC00005	Cold Damage 1	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 1 - Damage: $MA_DMG
_3F76CA8A0346A26A	BMOETMC00015	Cold Damage 2	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 2 - Damage: $MA_DMG
_FE96CE8B0346A26A	BMOETMC00030	Cold Damage 3	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 3 - Damage: $MA_DMG
_FEA6D28C0346A26A	BMOETMC00040	Cold Damage 4	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 4 - Damage: $MA_DMG
_FEB6D68D0346A26A	BMOETMC00050	Cold Damage 5	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 5 - Damage: $MA_DMG
_3FC6DA8E0346A26A	BMOETMC00065	Cold Damage 6	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 6 - Damage: $MA_DMG
_FEE6DE8F0346A26A	BMOETMC00080	Cold Damage 7	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 7 - Damage: $MA_DMG
_FE66E6900346A26A	BMOETMC00100	Cold Damage 8	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 8 - Damage: $MA_DMG
_FE86EA910346A26A	BMOETMC00120	Cold Damage 9	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 9 - Damage: $MA_DMG
_6CB1A023802B1841	BMOETMC00140	Cold Damage 10	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 10 - Damage: $MA_DMG
_ACD1A423802B1841	BMOETMC00160	Cold Damage 11	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 11 - Damage: $MA_DMG
_ECF1A823802B1841	BMOETMC00180	Cold Damage 12	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 12 - Damage: $MA_DMG
_2C71B023802B1841	BMOETMC00200	Cold Damage 13	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 13 - Damage: $MA_DMG
_AE91B423802B1841	BMOETMC00225	Cold Damage 14	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 14 - Damage: $MA_DMG
_ADC1B823802B1841	BMOETMC00250	Cold Damage 15	a	the			the	Inflige $MA_DMG points de dégâts de type cold	Cold Damage 15 - Damage: $MA_DMG
_E5872646057A3F85	BMOETMR00015	Rot Damage 1	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 2 - Damage: $MA_DMG
_A4A72646458A3F85	BMOETMR00030	Rot Damage 2	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 3 - Damage: $MA_DMG
_A4B72646859A3F85	BMOETMR00040	Rot Damage 3	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 4 - Damage: $MA_DMG
_A4C72646C6AA3F85	BMOETMR00050	Rot Damage 4	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 5 - Damage: $MA_DMG
_E5D7264606BA3F85	BMOETMR00065	Rot Damage 5	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 6 - Damage: $MA_DMG
_A4F7264646CA3F85	BMOETMR00080	Rot Damage 6	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 7 - Damage: $MA_DMG
_A4772A4686DA3F85	BMOETMR00100	Rot Damage 7	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 8 - Damage: $MA_DMG
_A4972A46C7EA3F85	BMOETMR00120	Rot Damage 8	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 9 - Damage: $MA_DMG
_1335E36A49BBF785	BMOETMR00140	Rot Damage 9	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 10 - Damage: $MA_DMG
_63D557889A41738F	BMOETMR00160	Rot Damage 10	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 11 - Damage: $MA_DMG
_63F5578A9A41738F	BMOETMR00180	Rot Damage 11	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 12 - Damage: $MA_DMG
_63755B8C9A41738F	BMOETMR00200	Rot Damage 12	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 13 - Damage: $MA_DMG
_A4955B8E9A41738F	BMOETMR00225	Rot Damage 13	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 14 - Damage: $MA_DMG
_63C55B909A41738F	BMOETMR00250	Rot Damage 14	a	the			the	Inflige $MA_DMG points de dégâts de type rot	Rot Damage 15 - Damage: $MA_DMG
_18F0EBF5FE8DAB89	BMSTMP00015	Self Heal 1	a	the			the	Permet de récupérer $MA_HEAL points de vie	Self Heal 1 - HP: $MA_HEAL
