*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
_7F46D68AC477966E	BMOETMF00140	Fire Damage 1	a	the				Inflict $MA_DMG points of fire damage.	Fire Damage 1 - Damage: $MA_DMG
_7F66DA8BC477966E	BMOETMF00160	Fire Damage 2	a	the				Inflict $MA_DMG points of fire damage.	Fire Damage 2 - Damage: $MA_DMG
_7F86DE8CC477966E	BMOETMF00180	Fire Damage 3	a	the				Inflict $MA_DMG points of fire damage.	Fire Damage 3 - Damage: $MA_DMG
_7F06E68DC477966E	BMOETMF00200	Fire Damage 4	a	the				Inflict $MA_DMG points of fire damage.	Fire Damage 4 - Damage: $MA_DMG
_C026EA8EC477966E	BMOETMF00225	Fire Damage 5	a	the				Inflict $MA_DMG points of fire damage.	Fire Damage 5 - Damage: $MA_DMG
_7F56EE8FC477966E	BMOETMF00250	Fire Damage 6	a	the				Inflict $MA_DMG points of fire damage.	Fire Damage 6 - Damage: $MA_DMG
_985339E2150F0749	BMOETMP00140	Poison Damage 1	a	the				Inflict $MA_DMG points of poison damage.	Poison Damage 1 - Damage: $MA_DMG
_988339E2550F0749	BMOETMP00160	Poison Damage 2	a	the				Inflict $MA_DMG points of poison damage.	Poison Damage 2 - Damage: $MA_DMG
_98B339E2950F0749	BMOETMP00180	Poison Damage 3	a	the				Inflict $MA_DMG points of poison damage.	Poison Damage 3 - Damage: $MA_DMG
_98433DE2D60F0749	BMOETMP00200	Poison Damage 4	a	the				Inflict $MA_DMG points of poison damage.	Poison Damage 4 - Damage: $MA_DMG
_D9733DE2160F0749	BMOETMP00225	Poison Damage 5	a	the				Inflict $MA_DMG points of poison damage.	Poison Damage 5 - Damage: $MA_DMG
_98B33DE2560F0749	BMOETMP00250	Poison Damage 6	a	the				Inflict $MA_DMG points of poison damage.	Poison Damage 6 - Damage: $MA_DMG
_FA3B8AC78CB1DAAE	BMOETMS00140	Shockwave Damage 1	a	the				Inflicts $MA_DMG points of shockwave damage.	Shockwave Damage 1 - Damage: $MA_DMG
_FA5B8AC88CB1DEAE	BMOETMS00160	Shockwave Damage 2	a	the				Inflicts $MA_DMG points of shockwave damage.	Shockwave Damage 2 - Damage: $MA_DMG
_FA7B8AC98CB1E2AE	BMOETMS00180	Shockwave Damage 3	a	the				Inflicts $MA_DMG points of shockwave damage.	Shockwave Damage 3 - Damage: $MA_DMG
_FAFB8ECA8CB1E6AE	BMOETMS00200	Shockwave Damage 4	a	the				Inflicts $MA_DMG points of shockwave damage.	Shockwave Damage 4 - Damage: $MA_DMG
_3B1B8ECB8CB1EAAE	BMOETMS00225	Shockwave Damage 5	a	the				Inflicts $MA_DMG points of shockwave damage.	Shockwave Damage 5 - Damage: $MA_DMG
_FA4B8ECC8CB1EEAE	BMOETMS00250	Shockwave Damage 6	a	the				Inflicts $MA_DMG points of shockwave damage.	Shockwave Damage 6 - Damage: $MA_DMG
_E7D0A9200E3D2F18	BMOETMA00003	Acid Damage 1	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 1 - Damage: $MA_DMG
_2720A9220E3D2F18	BMOETMA00030	Acid Damage 3	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 3 - Damage: $MA_DMG
_2740A9230E3D2F18	BMOETMA00040	Acid Damage 4	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 4 - Damage: $MA_DMG
_2760A9240E3D2F18	BMOETMA00050	Acid Damage 5	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 5 - Damage: $MA_DMG
_6880A9250E3D2F18	BMOETMA00065	Acid Damage 6	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 6 - Damage: $MA_DMG
_27B0A9260E3D2F18	BMOETMA00080	Acid Damage 7	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 7 - Damage: $MA_DMG
_2740AD270E3D2F18	BMOETMA00100	Acid Damage 8	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 8 - Damage: $MA_DMG
_2770AD280E3D2F18	BMOETMA00120	Acid Damage 9	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 9 - Damage: $MA_DMG
_18CC460D203982C5	BMOETMA00140	Acid Damage 10	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 10 - Damage: $MA_DMG
_18EC4A0D203982C6	BMOETMA00160	Acid Damage 11	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 11 - Damage: $MA_DMG
_180C4E0D203982C7	BMOETMA00180	Acid Damage 12	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 12 - Damage: $MA_DMG
_188C560D203982C8	BMOETMA00200	Acid Damage 13	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 13 - Damage: $MA_DMG
_59AC5A0D203982C9	BMOETMA00225	Acid Damage 14	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 14 - Damage: $MA_DMG
_18DC5E0D203982CA	BMOETMA00250	Acid Damage 15	an	the				Inflicts $MA_DMG points of acid damage.	Acid Damage 15 - Damage: $MA_DMG
_3F66C6890346A26A	BMOETMC00005	Cold Damage 1	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 1 - Damage: $MA_DMG
_3F76CA8A0346A26A	BMOETMC00015	Cold Damage 2	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 2 - Damage: $MA_DMG
_FE96CE8B0346A26A	BMOETMC00030	Cold Damage 3	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 3 - Damage: $MA_DMG
_FEA6D28C0346A26A	BMOETMC00040	Cold Damage 4	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 4 - Damage: $MA_DMG
_FEB6D68D0346A26A	BMOETMC00050	Cold Damage 5	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 5 - Damage: $MA_DMG
_3FC6DA8E0346A26A	BMOETMC00065	Cold Damage 6	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 6 - Damage: $MA_DMG
_FEE6DE8F0346A26A	BMOETMC00080	Cold Damage 7	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 7 - Damage: $MA_DMG
_FE66E6900346A26A	BMOETMC00100	Cold Damage 8	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 8 - Damage: $MA_DMG
_FE86EA910346A26A	BMOETMC00120	Cold Damage 9	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 9 - Damage: $MA_DMG
_6CB1A023802B1841	BMOETMC00140	Cold Damage 10	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 10 - Damage: $MA_DMG
_ACD1A423802B1841	BMOETMC00160	Cold Damage 11	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 11 - Damage: $MA_DMG
_ECF1A823802B1841	BMOETMC00180	Cold Damage 12	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 12 - Damage: $MA_DMG
_2C71B023802B1841	BMOETMC00200	Cold Damage 13	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 13 - Damage: $MA_DMG
_AE91B423802B1841	BMOETMC00225	Cold Damage 14	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 14 - Damage: $MA_DMG
_ADC1B823802B1841	BMOETMC00250	Cold Damage 15	a	the				Inflicts $MA_DMG points of cold damage.	Cold Damage 15 - Damage: $MA_DMG
_E5872646057A3F85	BMOETMR00015	Rot Damage 1	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 1 - Damage: $MA_DMG
_A4A72646458A3F85	BMOETMR00030	Rot Damage 2	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 2 - Damage: $MA_DMG
_A4B72646859A3F85	BMOETMR00040	Rot Damage 3	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 3 - Damage: $MA_DMG
_A4C72646C6AA3F85	BMOETMR00050	Rot Damage 4	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 4 - Damage: $MA_DMG
_E5D7264606BA3F85	BMOETMR00065	Rot Damage 5	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 5 - Damage: $MA_DMG
_A4F7264646CA3F85	BMOETMR00080	Rot Damage 6	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 6 - Damage: $MA_DMG
_A4772A4686DA3F85	BMOETMR00100	Rot Damage 7	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 7 - Damage: $MA_DMG
_A4972A46C7EA3F85	BMOETMR00120	Rot Damage 8	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 8 - Damage: $MA_DMG
_1335E36A49BBF785	BMOETMR00140	Rot Damage 9	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 9 - Damage: $MA_DMG
_63D557889A41738F	BMOETMR00160	Rot Damage 10	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 10 - Damage: $MA_DMG
_63F5578A9A41738F	BMOETMR00180	Rot Damage 11	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 11 - Damage: $MA_DMG
_63755B8C9A41738F	BMOETMR00200	Rot Damage 12	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 12 - Damage: $MA_DMG
_A4955B8E9A41738F	BMOETMR00225	Rot Damage 13	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 13 - Damage: $MA_DMG
_63C55B909A41738F	BMOETMR00250	Rot Damage 14	a	the				Inflicts $MA_DMG points of rot damage.	Rot Damage 14 - Damage: $MA_DMG
_18F0EBF5FE8DAB89	BMSTMP00015	Self Heal 1	a	the				Allows you to recover $MA_HEAL hit points.	Self Heal 1 - HP: $MA_HEAL
_18A0F3F5FE8DAF89	BMSTMP00020	Self Heal 2	a	the				Allows you to recover $MA_HEAL hit points.	Self Heal 2 - HP: $MA_HEAL
_18A003F5FE8DB789	BMSTMP00040	Self Heal 4	a	the				Allows you to recover $MA_HEAL hit points.	Self Heal 4 - HP: $MA_HEAL
_18F013F5FE8DBF89	BMSTMP00065	Self Heal 6	a	the				Allows you to recover $MA_HEAL hit points.	Self Heal 6 - HP: $MA_HEAL
_18A003F6FE8DC789	BMSTMP00100	Self Heal 8	a	the				Allows you to recover $MA_HEAL hit points.	Self Heal 8 - HP: $MA_HEAL
_1159CA8D693B5827	BMSTMP00140	Self Heal 10	a	the				Allows you to recover $MA_HEAL hit points.	Self Heal 10 - HP: $MA_HEAL
_9159DA8D695B5827	BMSTMP00180	Self Heal 12	a	the				Allows you to recover $MA_HEAL hit points.	Self Heal 12 - HP: $MA_HEAL
_12A9C28E697B5827	BMSTMP00225	Self Heal 14	a	the				Allows you to recover $MA_HEAL hit points.	Self Heal 14 - HP: $MA_HEAL
_E97903F3D0AF98F0	BMSTMA00015	Self Sap Gift 1	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 1 - Sap: $1MA_HEAL
_692913F3D0AF98F0	BMSTMA00030	Self Sap Gift 3	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 3 - Sap: $1MA_HEAL
_AA291BF3D0AF98F0	BMSTMA00040	Self Sap Gift 4	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 4 - Sap: $1MA_HEAL
_EA2923F3D0AF98F0	BMSTMA00050	Self Sap Gift 5	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 5 - Sap: $1MA_HEAL
_2A792BF3D0AF98F0	BMSTMA00065	Self Sap Gift 6	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 6 - Sap: $1MA_HEAL
_6A2937F3D0AF98F0	BMSTMA00080	Self Sap Gift 7	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 7 - Sap: $1MA_HEAL
_AB291BF4D0AF98F0	BMSTMA00100	Self Sap Gift 8	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 8 - Sap: $1MA_HEAL
_EB2927F4D0AF98F0	BMSTMA00120	Self Sap Gift 9	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 9 - Sap: $1MA_HEAL
_F4DAE142F6F84503	BMSTMA00140	Self Sap Gift 10	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 10 - Sap: $1MA_HEAL
_F4EAE942F6F84903	BMSTMA00160	Self Sap Gift 11	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 11 - Sap: $1MA_HEAL
_F4FAF142F6F84D03	BMSTMA00180	Self Sap Gift 12	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 12 - Sap: $1MA_HEAL
_F40AD143F6F85103	BMSTMA00200	Self Sap Gift 13	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 13 - Sap: $1MA_HEAL
_F46AD943F6F85503	BMSTMA00225	Self Sap Gift 14	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 14 - Sap: $1MA_HEAL
_F42AE543F6F85903	BMSTMA00250	Self Sap Gift 15	a	the				Allows you to recover $1MA_HEAL sap points.	Self Sap Gift 15 - Sap: $1MA_HEAL
_E952EF213E5DB184	BMSTMT00005	Self Stamina Gift 1	a	the				Allows yo to recover $MA_HEAL stamina points.	Self Stamina Gift 1 - Stamina: $2MA_HEAL
_E902FB213E7DB984	BMSTMT00030	Self Stamina Gift 3	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 3 - Stamina: $2MA_HEAL
_E902FF213E8DBD84	BMSTMT00040	Self Stamina Gift 4	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 4 - Stamina: $2MA_HEAL
_E90203213E9DC184	BMSTMT00050	Self Stamina Gift 5	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 5 - Stamina: $2MA_HEAL
_E95207213EADC584	BMSTMT00065	Self Stamina Gift 6	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 6 - Stamina: $2MA_HEAL
_E9020F213EBDC984	BMSTMT00080	Self Stamina Gift 7	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 7 - Stamina: $2MA_HEAL
_E902EF223ECDCD84	BMSTMT00100	Self Stamina Gift 8	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 8 - Stamina: $2MA_HEAL
_E902F7223EDDD184	BMSTMT00120	Self Stamina Gift 9	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 9 - Stamina: $2MA_HEAL
_5E493592A8EDF331	BMSTMT00140	Self Stamina Gift 10	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 10 - Stamina: $2MA_HEAL
_5E493D93A8FDF331	BMSTMT00160	Self Stamina Gift 11	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 11 - Stamina: $2MA_HEAL
_5E494594A80DF331	BMSTMT00180	Self Stamina Gift 12	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 12 - Stamina: $2MA_HEAL
_5E492596A81DF331	BMSTMT00200	Self Stamina Gift 13	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 13 - Stamina: $2MA_HEAL
_5E992D97A82DF331	BMSTMT00225	Self Stamina Gift 14	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 14 - Stamina: $2MA_HEAL
_5E493998A83DF331	BMSTMT00250	Self Stamina Gift 15	a	the				Allows you to recover $1MA_HEAL stamina points.	Self Stamina Gift 15 - Stamina: $2MA_HEAL
_9024E757AA5985CF	BCPA25	Melee Weapon	a	the				Crafting stanza for root melee weapons.	
_D124EF59A9CA91CB	BCPA26	Range Weapon	a	the				Crafting stanza for root range weapons.	
_3FBCD8FA2055248A	BCPA27	Ammo	an	the				Crafting stanza for root ammo.	
_977495875A3A9812	bccmea01	Long Axe	a	the				Crafting plan for long axes.	
_E96C284396D44B1E	bccmea02	Pike	a	the				Crafting plan for pikes.	
_D117B2EC6C5E8916	bccmea03	Long Mace	a	the				Crafting plan for long maces.	
_A9C843491F974C17	bccmea04	Long Sword	a	the				Crafting plan for long swords.	
_07C2F32E6C05F6D5	bccmea05	Axe	an	the				Crafting plan for axes.	
_CF22CFC1C203B6EC	bccmea06	Dagger	a	the				Crafting plan for daggers.	
_FB814CDC1228029F	bccmea07	Spear	a	the				Crafting plan for spears.	
_E96CE83D18D44B1E	bccmea08	Mace	a	the				Crafting plan for maces.	
_79E2B4E3932806A3	bccmea09	Staff	a	the				Crafting plan for staffs.	
_FFF2C0E35138FEAD	bccmea10	Sword	a	the				Crafting plan for swords.	
_7AF657A574D68957	bccpea01	Autolauncher Smashing Ammo	an	the				Crafting plan for autolauncher smashing ammo.	
_D4E52399EF875EC5	bccpea02	Autolauncher Piercing Ammo	an	the				Crafting plan for autolauncher piercing ammo.	
_D4353B96EFE76AC5	bccpea03	Autolauncher Slashing Ammo	an	the				Crafting plan for autolauncher slashing ammo.	
_E9FACEDB5086944A	bccpea04	Bowrifle Smashing Ammo	a	the				Crafting plan for bowrifle smashing ammo.	
_3FB916CBCF67EDBC	bccpea05	Bowrifle Piercing Ammo	a	the				Crafting plan for bowrifle piercing ammo.	
_3E3926C7D09701BD	bccpea06	Bowrifle Slashing Ammo	a	the				Crafting plan for bowrifle slashing ammo.	
_8E4C70CE67D0A8F8	bccpea07	Grenade Smashing Ammo	a	the				Crafting plan for grenade smashing ammo.	
_E93A74CCE7B14555	bccpea08	Grenade Piercing Ammo	a	the				Crafting plan for grenade piercing ammo.	
_294A84CBE8E1455A	bccpea09	Grenade Slashing Ammo	a	the				Crafting plan for grenade slashing ammo.	
_FDB6D217FED5EDB4	bccpea10	Launcher Smashing Ammo	a	the				Crafting plan for launcher smashing ammo.	
_FA85FE2517BB4EA7	bccpea11	Launcher Piercing Ammo	a	the				Crafting plan for launcher piercing ammo.	
_3975162857BB62AD	bccpea12	Launcher Slashing Ammo	a	the				Crafting plan for launcher slashing ammo.	
_7922DDC9E331BBC1	bccpea13	Bowpistol Smashing Ammo	a	the				Crafting plan for bowpistol smashing ammo.	
_F7E47A377E0FDBA1	bccpea14	Bowpistol Piercing Ammo	a	the				Crafting plan for bowpistol piercing ammo.	
_79447A37BEAFE399	bccpea15	Bowpistol Slashing Ammo	a	the				Crafting plan for bowpistol slashing ammo.	
_322067D122B517C7	bccpea16	Pistol Smashing Ammo	a	the				Crafting plan for pistol smashing ammo.	
_C647CCBDE7B40BD5	bccpea17	Pistol Piercing Ammo	a	the				Crafting plan for pistol piercing ammo.	
_0857BCC5287417D8	bccpea18	Pistol Slashing Ammo	a	the				Crafting plan for pistol slashing ammo.	
_B1FBA9817758513D	bccpea19	Rifle Smashing Ammo	a	the				Crafting plan for rifle smashing ammo.	
_F0CB56DFCE38612D	bccpea20	Rifle Piercing Ammo	a	the				Crafting plan for rifle piercing ammo.	
_B14B5ADBCFB86529	bccpea21	Rifle Slashing Ammo	a	the				Crafting plan for rifle slashing ammo.	
_156E9C7913169759	bccsea01	Buckler	a	the				Crafting plan for bucklers.	
_9233EBD03E7376F5	bccsea02	Shield	a	the				Crafting plan for shields.	
_E4FB0E6C0E61A0FC	bcoa01	Hit Point Boost 1	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 1 - Hit points: $cr_hp
_E40B0E6D0E61A4FC	bcoa02	Hit Point Boost 2	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 2 - Hit points: $cr_hp
_E41B0E6E0E61A8FC	bcoa03	Hit Point Boost 3	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 3 - Hit points: $cr_hp
_E42B0E6F0E61ACFC	bcoa04	Hit Point Boost 4	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 4 - Hit points: $cr_hp
_E43B0E700E61B0FC	bcoa05	Hit Point Boost 5	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 5 - Hit points: $cr_hp
_E44B0E710E61B4FC	bcoa06	Hit Point Boost 6	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 6 - Hit points: $cr_hp
_E45B0E720E61B8FC	bcoa07	Hit Point Boost 7	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 7 - Hit points: $cr_hp
_E46B0E730E61BCFC	bcoa08	Hit Point Boost 8	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 8 - Hit points: $cr_hp
_E47B0E740E61C0FC	bcoa09	Hit Point Boost 9	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 9 - Hit points: $cr_hp
_68F1E0127D3C6FBF	bcoa10	Hit Point Boost 10	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 10 - Hit points: $cr_hp
_A801E0127D3C73BF	bcoa11	Hit Point Boost 11	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 11 - Hit points: $cr_hp
_E811E0127D3C77BF	bcoa12	Hit Point Boost 12	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 12 - Hit points: $cr_hp
_2821E0127D3C7BBF	bcoa13	Hit Point Boost 13	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 13 - Hit points: $cr_hp
_6931E0127D3C7FBF	bcoa14	Hit Point Boost 14	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 14 - Hit points: $cr_hp
_A941E0127D3C83BF	bcoa15	Hit Point Boost 15	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 15 - Hit points: $cr_hp
_E951E0127D3C87BF	bcoa16	Hit Point Boost 16	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 16 - Hit points: $cr_hp
_2961E0127D3C8BBF	bcoa17	Hit Point Boost 17	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 17 - Hit points: $cr_hp
_6A71E0127D3C8FBF	bcoa18	Hit Point Boost 18	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 18 - Hit points: $cr_hp
_AA81E0127D3C93BF	bcoa19	Hit Point Boost 19	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 19 - Hit points: $cr_hp
_6801E4127D3C6FC0	bcoa20	Hit Point Boost 20	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 20 - Hit points: $cr_hp
_A811E4127D3C73C0	bcoa21	Hit Point Boost 21	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 21 - Hit points: $cr_hp
_E821E4127D3C77C0	bcoa22	Hit Point Boost 22	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 22 - Hit points: $cr_hp
_2831E4127D3C7BC0	bcoa23	Hit Point Boost 23	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 23 - Hit points: $cr_hp
_6941E4127D3C7FC0	bcoa24	Hit Point Boost 24	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 24 - Hit points: $cr_hp
_A951E4127D3C83C0	bcoa25	Hit Point Boost 25	a	the				Adds a boost to the crafted item which increases the wielder's maximum hit points by $cr_hp when equipped.	Hit Point Boost 25 - Hit points: $cr_hp
_9E03BB18E19C4C02	bcob01	Sap Boost 1	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 1 - Sap: $cr_sap
_9E03BB18E1AC5003	bcob02	Sap Boost 2	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 2 - Sap: $cr_sap
_9E03BB18E1BC5404	bcob03	Sap Boost 3	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 3 - Sap: $cr_sap
_9E03BB18E1CC5805	bcob04	Sap Boost 4	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 4 - Sap: $cr_sap
_9E03BB18E1DC5C06	bcob05	Sap Boost 5	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 5 - Sap: $cr_sap
_9E03BB18E1EC6007	bcob06	Sap Boost 6	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 6 - Sap: $cr_sap
_9E03BB18E1FC6408	bcob07	Sap Boost 7	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 7 - Sap: $cr_sap
_9E03BB18E10C6809	bcob08	Sap Boost 8	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 8 - Sap: $cr_sap
_9E03BB18E11C6C0A	bcob09	Sap Boost 9	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 9 - Sap: $cr_sap
_B130A22955CE5582	bcob10	Sap Boost 10	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 10 - Sap: $cr_sap
_B130A22A55CE5D82	bcob11	Sap Boost 11	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 11 - Sap: $cr_sap
_B130A22B55CE6582	bcob12	Sap Boost 12	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 12 - Sap: $cr_sap
_B130A22C55CE6D82	bcob13	Sap Boost 13	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 13 - Sap: $cr_sap
_B130A22D55CE7582	bcob14	Sap Boost 14	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 14 - Sap: $cr_sap
_B130A22E55CE7D82	bcob15	Sap Boost 15	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 15 - Sap: $cr_sap
_B130A22F55CE8582	bcob16	Sap Boost 16	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 16 - Sap: $cr_sap
_B130A23055CE8D82	bcob17	Sap Boost 17	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 17 - Sap: $cr_sap
_B130A23155CE9582	bcob18	Sap Boost 18	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 18 - Sap: $cr_sap
_B130A23255CE9D82	bcob19	Sap Boost 19	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 19 - Sap: $cr_sap
_B130A22995CE5584	bcob20	Sap Boost 20	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 20 - Sap: $cr_sap
_B130A22A95CE5D84	bcob21	Sap Boost 21	a	the				Adds a boost to the crafted item which increases the wielder's maximum sap by $cr_sap when equipped.	Sap Boost 21 - Sap: $cr_sap
