// HASH_VALUE A575E93668996B62
// INDEX 0
abandon_mission	[&TSK&You have abandonned a mission.]
	La peur de revivre cet affrontement sanglant qui les décima les paralysaient. Ils s'étaient cachés des années durant et ne savaient plus faire que ça. Nombreux sont ceux qui avaient perdu leur combativité et leur fierté. Cette faiblesse des plus méprisables est aux antipodes de la nature des Matis.{break}Je t'accorde cependant que parmi ces faibles se trouvaient aussi des Matis, qui ont d'ailleurs prouvé, à cette occasion, qu'ils n'étaient pas dignes de servir notre civilisation. Le seul tombeau que nous puissions leur accorder est celui de l'oubli.{break} En arrivant sur cette île, les Matis ont donc laissé les faibles à leurs sanglots et ont commencé à rebâtir une cité : Silan. Mais ayant voulu trop bien faire, nous avons tenté de manipuler des plantes afin d'en faire des extracteurs de matières premières naturels. \n
	Une idée absolument brillante qui s'est soldée par un fiasco : des mutations auxquelles nous ne nous attendions pas sont apparues. Les plantes n'arrivaient pas à extraire de quantités satisfaisantes et étaient devenues incontrôlables, agressives et destructrices. Et nous n'étions pas suffisamment nombreux pour endiguer le fléau et avons dû abandonner notre cité.{break} Aujourd'hui, Silan n'est plus que ruines et les plantes qui en sont responsables sont toujours là, moins nombreuses qu'avant mais toujours présentes. \n
	Les Zorais se sont associés avec nous pour reprendre le contrôle de ces ruines. Leur objectif est d'éradiquer cette espèce mutante, le nôtre est de pouvoir accéder à ces ruines pour y récupérer nos biens. C'est aussi simple que ça, tout le monde s'y retrouve.{break}Tout ça pour en venir à ta prochaine mission. La technique la plus efficace pour venir à bout de ces plantes est le sort de Pourriture. Les plus aptes à remplir cette mission sont donc les mages. Et pour qu'un mage soit efficace, il lui faut des amplificateurs magiques.{break} Nous allons donc commencer par récolter les matières premières nécessaires à leur fabrication. Dans un premier temps, nous allons nous concentrer sur le premier élément constitutif d'un Gant, que l'on nomme Flèche, pour cela, je te conseille de trouver soit de l'écorce, soit des os de Javing. Dans les deux cas, tu trouveras ce qu'il faut autour des ruines. Mais méfie toi des Javing, ce sont des créatures dangereuses : si tu choisis cette voie, peut être a tu intérêt à te trouver des coéquipiers.]

// HASH_VALUE 2CF205F432FBD45F
// INDEX 4278
mission_matis_05_gf_p_ldc_start	[Le temps est venu de t'impliquer un peu plus dans nos affaires. Je pense pouvoir placer ma confiance en toi. Maintenant, à toi de voir si tu souhaites oeuvrer pour le peuple Matis.]

// HASH_VALUE 4C3F124387600E7C
// INDEX 4279
mission_matis_05_gf_p_ovl_devotion	[Déclarez votre dévouement envers le peuple Matis auprès de $givervar$.]

// HASH_VALUE 4F2D19E0A2FC7AE5
// INDEX 4280
mission_matis_05_gf_p_ovl_end	[Rapporte ce que tu as trouvé à $givervar$.]

// HASH_VALUE 29C4114906ACE8DB
// INDEX 4281
mission_matis_05_gf_p_ovl_javing_1	[ - Tuez $race_javing.pia$ $race_javing.p$ pour récupérez $qt1$ de leurs os.]

// HASH_VALUE 8800882279138211
// INDEX 4282
mission_matis_05_gf_p_ovl_mitexi_1	[ou\n
	 - Récoltez $qt1$ $mitexi_bark$]

// HASH_VALUE FBA130F55653C749
// INDEX 4283
mission_matis_05_gf_p_t2_devotion	[Vous pouvez me faire confiance, je vous servirai loyalement.]

// HASH_VALUE 342DA4755619293F
// INDEX 4284
mission_matis_05_gf_p_t2_end	[ J'ai trouvé ce qu'il faut.]

// HASH_VALUE 6C1B283D6CB52062
// INDEX 4285
mission_matis_05_mis_desc	[Récolter des matériaux en quantité.]

// HASH_VALUE 8786E47FDC72435C
// INDEX 4286
mission_matis_05_mis_title	[Les secrets de Silan #1]

// HASH_VALUE 1D42AEE5387BCA34
// INDEX 4287
mission_matis_05_p_ldc_end	[Très bien, mets tout ça de côté, tu auras à t'en servir très prochainement. Tu travailles vite et bien, alors ne traînons pas, passons à l'étape suivante.]

// HASH_VALUE ED4AF480F992E14C
// INDEX 4288
mission_matis_05_p_ldc_harvest	[Je savais que je pouvais compter sur toi. Je pense que nous allons pouvoir faire de grandes choses ensemble. Jusque là, nous avons oeuvré à la réinsertion des réfugiés qui occupent ce camp. Il est grand temps de laisser cette tâche ingrate aux débutants et de nous consacrer à la reconstruction de la grande civilisation Matis.{break}Je vais te parler de la cité de Silan dont les ruines gisent ici, sur cette île. Lorsque les Homins ont commencé à remonter vers ces nouvelles terres, quittant leurs caches des Primes Racines, nombre d'entre eux tremblaient encore. \n
	La peur de revivre cet affrontement sanglant qui les décima les paralysaient. Ils s'étaient cachés des années durant et ne savaient plus faire que ça. Nombreux sont ceux qui avaient perdu leur combativité et leur fierté. Cette faiblesse des plus méprisables est aux antipodes de la nature des Matis.{break}Je t'accorde cependant que parmi ces faibles se trouvaient aussi des Matis, qui ont d'ailleurs prouvé, à cette occasion, qu'ils n'étaient pas dignes de servir notre civilisation. Le seul tombeau que nous puissions leur accorder est celui de l'oubli.{break} En arrivant sur cette île, les Matis ont donc laissé les faibles à leurs sanglots et ont commencé à rebâtir une cité : Silan. Mais ayant voulu trop bien faire, nous avons tenté de manipuler des plantes afin d'en faire des extracteurs de matières premières naturels. \n
	Une idée absolument brillante qui s'est soldée par un fiasco : des mutations auxquelles nous ne nous attendions pas sont apparues. Les plantes n'arrivaient pas à extraire de quantités satisfaisantes et étaient devenues incontrôlables, agressives et destructrices. Et nous n'étions pas suffisamment nombreux pour endiguer le fléau et avons dû abandonner notre cité.{break} Aujourd'hui, Silan n'est plus que ruines et les plantes qui en sont responsables sont toujours là, moins nombreuses qu'avant mais toujours présentes. \n
	Les Zorais se sont associés avec nous pour reprendre le contrôle de ces ruines. Leur objectif est d'éradiquer cette espèce mutante, le nôtre est de pouvoir accéder à ces ruines pour y récupérer nos biens. C'est aussi simple que ça, tout le monde s'y retrouve.{break}Tout ça pour en venir à ta prochaine mission. La technique la plus efficace pour venir à bout de ces plantes est le sort de Pourriture. Les plus aptes à remplir cette mission sont donc les mages. Et pour qu'un mage soit efficace, il lui faut des amplificateurs magiques.{break} Nous allons donc commencer par récolter les matières premières nécessaires à leur fabrication. Dans un premier temps, nous allons nous concentrer sur le premier élément constitutif d'un Gant, que l'on nomme Flèche, pour cela, je te conseille de trouver soit de l'écorce, soit des os de Javing. Dans les deux cas, tu trouveras ce qu'il faut autour des ruines. Mais méfie toi des Javing, ce sont des créatures dangereuses : si tu choisis cette voie, peut être a tu intérêt à te trouver des coéquipiers.]

// HASH_VALUE 2CF205F432FBD45F
// INDEX 4289
mission_matis_05_p_ldc_start	[Le temps est venu de t'impliquer un peu plus dans nos affaires. Je pense pouvoir placer ma confiance en toi. Maintenant, à toi de voir si tu souhaites oeuvrer pour le peuple Matis.]

// HASH_VALUE 2CBAFC681BD2C1C9
// INDEX 4290
mission_matis_05_p_ovl_any	[Récoltez 15 $mitexi_bark$ ou tuez $race_javing.pia$ $race_javing.p$ pour récupérez une quinzaine de leurs os.]

// HASH_VALUE 4C3F124387600E7C
// INDEX 4291
mission_matis_05_p_ovl_devotion	[Déclarez votre dévouement envers le peuple Matis auprès de $givervar$.]

// HASH_VALUE 4F2D19E0A2FC7AE5
// INDEX 4292
mission_matis_05_p_ovl_end	[Rapporte ce que tu as trouvé à $givervar$.]

// HASH_VALUE 10E0BBE7B448EBC3
// INDEX 4293
mission_matis_05_p_ovl_javing_1	[ou\n
	 - Tuez $race_javing.pia$ $race_javing.p$ pour récupérez $qt1$ de leurs os.]

// HASH_VALUE 4F1146218DD5D0E8
// INDEX 4294
mission_matis_05_p_ovl_mitexi_1	[ - Récoltez $qt1$ $mitexi_bark$]

// HASH_VALUE FBA130F55653C749
// INDEX 4295
mission_matis_05_p_t2_devotion	[Vous pouvez me faire confiance, je vous servirai loyalement.]

// HASH_VALUE 342DA4755619293F
// INDEX 4296
mission_matis_05_p_t2_end	[ J'ai trouvé ce qu'il faut.]

// HASH_VALUE 617839F969FA87C1
// INDEX 4297
mission_matis_06_mis_desc	[Continuer à récupérer des matériaux.]

// HASH_VALUE 8786E47FDC82435C
// INDEX 4298
mission_matis_06_mis_title	[Les secrets de Silan #2]

// HASH_VALUE AB2FE8B0A27ED0F6
// INDEX 4299
mission_matis_06_p_ldc_end	[C'est parfait, tu as maintenant tout ce qu'il faut du point de vue matériaux pour créer des amplifieurs magiques. La dernière étape, tu t'en doutes, sera de les fabriquer.]

// HASH_VALUE 7D2BB7394A7BD332
// INDEX 4300
mission_matis_06_p_ldc_start	[Les deux autres éléments constitutifs d'un gant magique sont ce que nous appelons la Prise et la Concentration Magique. Pour la prise, je te recommande de trouver soit de la peau de Yelk, soit de la fibre.\n
	 Quant à la concentration magique, tu as le choix entre des champignons de Yelk et de l'ambre, et ça, il t'en faudra en plus grosse quantité que le reste.{break} Pour ton information et dans le cas où tu choisirais la voie de la chasse pour te procurer ces matières premières, les Yelks sont des créatures omnivores qui, à vrai dire, ramassent un peu tout et n'importe quoi. Leur solide carapace abrite toute une micro végétation dont les champignons qui peuvent nous intéresser.\n
	 Méfie toi des Yelks, certes ils ne sont pas agressifs mais ils te réservent une bien mauvaise surprise. En effet, un Yelk, lorsqu'il meurt, dégage un nuage toxique. Lorsque tu tues un Yelk, attends donc que ce nuage ce soit dissipé pour le dépecer, et tu comprendras donc qu'il est préférable de les attaquer à distance. Pars maintenant, trouver ce que je t'ai demandé.]

// HASH_VALUE 4F2D19E0A2FC7AE5
// INDEX 4301
mission_matis_06_p_ovl_end	[Rapporte ce que tu as trouvé à $givervar$.]

// HASH_VALUE 342DA4755619293F
// INDEX 4302
mission_matis_06_p_t2_end	[ J'ai trouvé ce qu'il faut.]

// HASH_VALUE 09EE877AB07FFC91
// INDEX 4303
mission_matis_07_gf_mis_desc	[Fabriquer des objets de plus haute qualité.]

// HASH_VALUE 8786E47FDC92435C
// INDEX 4304
mission_matis_07_gf_mis_title	[Les secrets de Silan #3]

// HASH_VALUE BB3724FB1DB79386
// INDEX 4305
mission_matis_07_gf_p_ldc_end	[Fort bien. Une paire de gants peut te paraître peu, mais si tous mes disciples s'avèrent aussi efficaces que toi, nous aurons vite de quoi causer bien des malheurs à ces plantes parasites. D'ailleurs, j'ai une dernière mission à te confier mon cher et fidèle apprenti.]

// HASH_VALUE 8DCAEF0E2F1E718E
// INDEX 4306
mission_matis_07_gf_p_ldc_start	[Il te manque peut être la compétence pour, si c'est le cas, tu sais comment faire, gagner de l'expérience par le travail et acquérir les techniques voulues chez un entraîneur. \n
	Pour information, la création d'amplifieurs magiques requiert un outil de Création d'Armes de Mêlée que tu peux obtenir chez $vendeur_outils$, d'une compétence de Création d'Armes de Mêlée, et le Plan d'Amplifieurs Magiques. Va maintenant, et rapporte m'en une paire.]

// HASH_VALUE 60EEC31D24E038EB
// INDEX 4307
mission_matis_07_gf_p_ovl_craft_end	[Montrez à $givervar$ ce que vous avez créé.]

// HASH_VALUE ADA9AF3CE9748923
// INDEX 4308
mission_matis_07_gf_p_t2_craft_end	[Voilà le fruit de mon travail.]

// HASH_VALUE 8B2E3D286EF877CF
// INDEX 4309
mission_matis_07_gf_start_talk	[Je suis prêt à crafter des aplificateurs.]

// HASH_VALUE 4AF2FD22A21D473E
// INDEX 4310
mission_matis_07_gf_trainer_talk	[J'aimerais acquérir de nouvelles compétences.]

// HASH_VALUE 09EE877AB07FFC91
// INDEX 4311
mission_matis_07_mis_desc	[Fabriquer des objets de plus haute qualité.]

// HASH_VALUE 8786E47FDC92435C
// INDEX 4312
mission_matis_07_mis_title	[Les secrets de Silan #3]

// HASH_VALUE BC255DFE7D72CE47
// INDEX 4313
mission_matis_07_p_ldc_end	[Fort bien. Trois paires de gants peuvent te paraîtrent peu, mais si tous mes disciples s'avèrent aussi efficaces que toi, nous aurons vite de quoi causer bien des malheurs à ces plantes parasites. D'ailleurs, j'ai une dernière mission à te confier mon cher et fidèle apprenti.]

// HASH_VALUE DF9EA6042E2B06DF
// INDEX 4314
mission_matis_07_p_ldc_start	[Mais il te manque peut être la compétence pour, si c'est le cas, tu sais comment faire, gagner de l'expérience par le travail et acquérir les techniques voulues chez un entraîneur. \n
	Pour information, la création d'amplifieurs magiques requiert un outil de Création d'Armes de Mêlée que tu peux obtenir chez $vendeur_outils$, d'une compétence de Création d'Armes de Mêlée, et le Plan d'Amplifieurs Magiques. Va maintenant, et rapporte m'en trois paires.]

// HASH_VALUE F46D78B9BD8360A8
// INDEX 4315
mission_matis_07_p_ovl_craft	[Fabriquez les amplificateurs magiques de qualité 15 que vous a commandé $givervar$]

// HASH_VALUE 60EEC31D24E038EB
// INDEX 4316
mission_matis_07_p_ovl_craft_end	[Montrez à $givervar$ ce que vous avez créé.]

// HASH_VALUE ADA9AF3CE9748923
// INDEX 4317
mission_matis_07_p_t2_craft_end	[Voilà le fruit de mon travail.]

// HASH_VALUE 849B6824DB06BBD3
// INDEX 4318
mission_matis_08_mis_desc	[Aider à comprendre la nature de l'ennemi.]

// HASH_VALUE 8786E47FDCA2435C
// INDEX 4319
mission_matis_08_mis_title	[Les secrets de Silan #4]

// HASH_VALUE 1B3DECFED95BB8E9
// INDEX 4320
mission_matis_08_p_ldc_passeur	[Bien, puisque tels sont les ordres. Pour ma part, je crains que nous ne soyons en train de répéter les erreurs du passé. Je n'aime vraiment pas ces manigances. \n
	 Mais peut être que je me fais du souci pour rien. Dans tous les cas, je n'ai pas à remettre en cause la volonté de mes supérieurs, je m'exécuterai donc. Il en est de même pour toi, tu as fais ton devoir, tu as servis le peuple Matis avec dévouement et tu ne peux qu'en être fier. Donne-moi ces échantillons et prends cette récompense pour tes bons et loyaux services.]

// HASH_VALUE 16EC8C032D191CC4
// INDEX 4321
mission_matis_08_p_ldc_start	[Je pense que la meilleure méthode pour vaincre son ennemi est d'apprendre à le connaître dans un premier temps. Si nous pouvions analyser quelques échantillons de ces plantes, nous pourrions trouver un moyen efficace de les éradiquer. \n
	Telle sera donc ta mission : me ramener des échantillons. Si tu ne te sens pas de taille pour affronter des Slavenis, n'hésite pas à t'associer avec d'autres Homins. Je pense que, près des ruines, tu n'auras aucun mal à trouver des mages au service du Maître Zorai pour t'aider.]

// HASH_VALUE 409B0D100B8259FC
// INDEX 4322
mission_matis_08_p_ldc_success	[Magnifique, tu auras été un disciples modèle jusqu'au bout. Tu as toute ma gratitude ainsi que celle du peuple Matis. Si tu continues sur cette voie, tu pourrais devenir un puissant allié de notre peuple.{break}Ces échantillons sont d'une valeur inestimable pour nous. Certes nous pourrions nous en servir pour éradiquer ce fléau auquel nous avons donné naissance. Mais les Zorais semblent avoir la situation bien en main et je leur fait confiance pour en venir à bout sans notre aide, ils ont tellement peur que ces Slavenis mutants ne se propagent que leur combativité en est décuplée.{break} Je réserve un bien meilleur destin à ces échantillons que tu as vaillamment acquis. Leur analyse permettra aux scientifiques de mon peuple de reprendre leurs travaux en évitant les erreurs du passé. Rassures-toi, nous ferons preuve d'une extrême vigilance et tu peux être sûr que cette fois, nous arriverons au résultat escompté : créer une plante docile et productive.{break} Ces échantillons doivent vite partir pour Yrkanis. Trouve $passeur$ dans le campement, il est des nôtres et effectue régulièrement des allers-retours vers notre capitale. Donne lui ce que tu as ramassé, il se chargera de le remettre à nos chercheurs. Mais surtout, assure-toi que le Maître Zorai ne l'apprenne pas, nous devons continuer de lui faire croire que nous poursuivons le même but. Vas vite maintenant.]

// HASH_VALUE FB09E9DDD0F4862D
// INDEX 4323
mission_matis_08_p_ldc_zorai	[Tu as préféré me les apporter plutôt que de soutenir cette folle entreprise ! La sagesse et le courage dont tu as fait preuve t'honorent. Je crains hélas que les Matis n'arrivent à leurs fins. Tu as eu la force d'esprit de t'opposer à eux mais tu n'es pas le seul à les avoir servi et d'autres n'ont peut être pas fait le même choix que toi.{break}Mais cela, tu n'y peux rien. Sois fier de ton acte et sois assuré de l'amitié des Zorais à ton égard. Je ne jette pas la pierre aux Matis, je sais qu'ils ne sont pas tous perfides, comme je sais que tous les Zorais ne sont pas sages. Ainsi va Atys ! Nous n'y pouvons rien. Maintenant, donne moi ces échantillons afin que je les détruise et prends ceci, c'est un gage de respect de notre peuple. Reprends ta route et que Ma-Duk te protège.]

// HASH_VALUE B1773E015ED06218
// INDEX 4324
mission_matis_08_p_ovl_give_loot	[Rapporter les échantillons que vous avez ramassés à $givervar$]

// HASH_VALUE 23E6F52C3472B5C7
// INDEX 4325
mission_matis_08_p_ovl_traitor	[Vous pouvez soit apporter les échantillons à $passeur$, soit informer $maitre_zorai$ des manigances des Matis.]

// HASH_VALUE 6CA08C954986C4AF
// INDEX 4326
mission_matis_08_p_t2_loot	[Je vous ramène les échantillons.]

// HASH_VALUE 0B0232F6B21B08EA
// INDEX 4327
mission_matis_08_p_t2_passeur	[Vous devez apporter ces échantillons à Yrkanis]

// HASH_VALUE 41BE9CB23B777238
// INDEX 4328
mission_matis_08_p_t2_zorai	[Les Matis veulent se servir de ces échantillons pour reprendre leurs expériences]

// HASH_VALUE C90CD5BBC6A8B1CE
// INDEX 4329
mission_matis_09_goseemayor_1	[Suivez votre radar pour trouver $guide$]

// HASH_VALUE 6B9BA79FC334B7B1
// INDEX 4330
mission_matis_09_mis_desc	[Retourner voir $guide$]

// HASH_VALUE 978AAB92D8FBD08E
// INDEX 4331
mission_matis_09_mis_title	[Essayer une autre profession]

// HASH_VALUE 562A8262DB82B2A5
// INDEX 4332
mission_matis_09_p_ldc_introp	[$guide$ t'indiquera où te rendre]

// HASH_VALUE 7C4E5B8C50D7C668
// INDEX 4333
mission_prereq_timer_dhm	[Cette mission sera disponible dans $days$ jours, $h$ heures et $m$ minutes.]

// HASH_VALUE 735A8FFEB84812CA
// INDEX 4334
mission_prereq_timer_hm	[Cette mission sera disponible dans $h$ heures et $m$ minutes.]

// HASH_VALUE 525E126D413EAA73
// INDEX 4335
mission_prereq_timer_m	[Cette mission sera disponible dans $m$ minutes.]

// HASH_VALUE 46F951DA3D58CC89
// INDEX 4336
mission_tryker_01_gf_p_ldcc_intro	[Tiens, salut ! C'est toujours un plaisir de voir de nouvelles têtes, et puis je dois dire que j'aime bien la tienne : profil aérodynamique, d'aspect robuste, bien fixée sur les épaules, même la couleur me plait. Je me présente, $givervar$, Maître Tryker, foreuse d'exception et grande aventurière.{break}Alors, laisse-moi deviner... Tu voudrais voir des contrées lointaines et exotiques, trouver de merveilleux trésors perdus, sauver des Homins en détresse, et tout ça en vitesse pour gagner de jolies sommes en récompense que tu t'obstineras à refuser mais que l'on te forcera à accepter, hein ? Génial, j'adore ! Alors c'est parti.{break}Pour le moment laissons les contrées lointaines, les Homins en détresse et les jolies sommes de côté. Nous allons commencer par plus simple, mais tout aussi excitant : creuser. L'extraction c'est la base de tout. Tu vas voir, y'a pas plus simple !{break}Tu as deux bras, un sac et une pioche, tu peux donc te jeter à l'eau dés maintenant. Et comme la pratique est toujours plus instructive que la parole, tu vas aller de ce pas me chercher quelques matières premières : $mp_horny_shell.pia$ $mp_horny_shell.p$. Tu n'auras pas à aller bien loin, juste derrière moi à une trentaine de mètres, de l'autre côté des barrières se trouvent des gisements. File et ne reviens pas bredouille.]

// HASH_VALUE 423BCD1FBBFDAE1A
// INDEX 4337
mission_tryker_01_mis_desc	[Apprendre les rudiments de l'extraction de matières premières.]

// HASH_VALUE B4C9E7391842806D
// INDEX 4338
mission_tryker_01_mis_title	[L'art de la récolte #1]

// HASH_VALUE DFD893F49A242885
// INDEX 4339
mission_tryker_01_popup_desc_extract_mp	[@{W500}Pour forer des matières premières, vous devez dans premier temps placer l'outil adéquat dans votre main droite. Pour ce faire, faites un clic gauche sur l'emplacement le plus à droite de l'@{F90F}Interface des Mains@{FFFF}, puis sélectionnez l'outil souhaité parmi ceux dont vous disposez. Dans le cas présent, vous aurez besoin de votre @{F90F}Outil de Forage@{FFFF}.\n
	\n
	Vous devez maintenant trouver une source de matière première à forer. Une source ressemble à un amas au sol de bulles vertes phosphorescentes.\n
	\n
	Pour en forer une, sélectionnez-la avec un clic gauche, puis, cliquez sur l'icône @{F90F}Extraction de Base@{FFFF} dans l'@{F90F}Interface des Mains@{FFFF}. Votre personnage se mettra alors au travail.\n
	\n
	Vous pouvez observer, lorsque vous sélectionnez une source, qu'un encart comportant 5 jauges apparaît. Il s'agit des caractéristiques de la source, caractéristiques sur lesquelles vous allez influer en forant. Examinons-les de haut en bas :\n
	@{T5}- @{F90F}Temps d'extraction de la source@{FFFF} : c'est le temps restant avant que la source ne retourne sous terre\n
	@{T5}- @{F90F}Contenu de la source@{FFFF} : c'est la quantité totale de matière première présente à cet endroit\n
	@{T5}- @{F90F}Vie de la source@{FFFF} : lorsque vous forez, vous endommagez la source sur laquelle vous travaillez, lorsque son niveau de vie arrive à 0, vous ne pouvez plus l'extraire\n
	@{T5}- @{F90F}Risque d'extraction@{FFFF} : lorsque vous forez une source elle devient de plus en plus instable, une fois la jauge arrivée à 0, elle émet soit un nuage toxique, soit une explosion, ce qui n'empêche en rien de continuer son extraction\n
	@{T5}- @{F90F}Tolérance Kami@{FFFF} : soyez vigilent en forant, plus une zone est exploitée et plus les Kamis se fâchent, si la jauge arrive à 0, vous mourrez.@{T0}\n
	\n
	Durant l'extraction, une seconde fenêtre est affichée dans laquelle vous pouvez voir l'état d'avancement de votre travail : la quantité et la qualité des matières premières que vous avez extrait jusque là. Une fois l'extraction terminée, cliquez sur l'icône @{F90F}Prendre Tout@{FFFF} qui vient de se dégriser afin de ranger les matières premières que vous avez forées dans votre sac.]

// HASH_VALUE CEE70185B10B760B
// INDEX 4340
mission_tryker_01_popup_desc_mp	[@{W500}Chaque matière première se caractérise par @{F90F}3 grands critères@{FFFF} : son type, sa qualité et sa provenance.\n
	\n
	@{F90F}Le type@{FFFF} d'une matière première va déterminer son utilité, c'est-à-dire les éléments constitutifs d'un objet qu'elle permet de produire à un artisan. Prenons un exemple : une huile, quelle que soit sa provenance, servira toujours à fabriquer soit la partie explosive d'un projectile, soit le rembourrage d'une armure.\n
	\n
	@{F90F}La qualité@{FFFF} d'une matière première déterminera la qualité de l'objet final qu'elle aura servit à fabriquer, et est définie par une double échelle :\n
	@{T5}- une échelle de qualité, comportant 5 états, dans l'ordre croissant : Basic, Fin, de Choix, Excellent et Suprême.\n
	@{T5}- et une échelle de niveau chiffrée, graduée de 1 à 250.\n
	La qualité la plus basse qui soit sera donc Basique de niveau 1, et la meilleure sera Suprême de niveau 250. Entre ces 2 extrêmes, toutes les combinaisons sont possibles.\n
	\n
	@{F90F}La provenance@{FFFF} d'une matière première va déterminer ses propriétés. Et bien entendu, les propriétés d'une matière première vont se répercuter sur l'objet final. Reprenons l'exemple de l'huile : l'huile de Gulatch permet d'accroître les dommages causés par un projectile alors que l'huile de Pilan permet de créer des projectiles plus légers.]

// HASH_VALUE 0B5ACA33637B6F66
// INDEX 4341
mission_tryker_01_popup_title_extract_mp	[Extraire des matières premières]

// HASH_VALUE D8F18314A8C0B866
// INDEX 4342
mission_tryker_01_popup_title_mp	[Les matières premières]

// HASH_VALUE 1D1334A0981363E1
// INDEX 4343
mission_tryker_01_p_bc_return	[Tu vois que ce n'était pas bien sorcier. Maintenant, donne moi ce que tu as récolté.]

// HASH_VALUE DD69DED08D3A79D8
// INDEX 4344
mission_tryker_01_p_ldcc_debrief	[C'est un bon début, tu te débrouilles pas trop mal. Avant qu'on passe à la suite tu vas aller voir un Entraîneur de Récolteurs, il te permettra d'exploiter l'expérience que tu as gagnée en forant. Demande lui qu'il t'enseigne la compétence Prospection de Base si tu ne l'as pas déjà. Sans ça, on ne pourra pas aller bien loin. Reviens me voir dés que c'est fait.]

// HASH_VALUE 13D593B44B4F3FF9
// INDEX 4345
mission_tryker_01_p_ldcc_intro	[Tiens, salut ! C'est toujours un plaisir de voir de nouvelles têtes, et puis je dois dire que j'aime bien la tienne : profil aérodynamique, d'aspect robuste, bien fixée sur les épaules, même la couleur me plait. Je me présente, $givervar$, Maître Tryker, foreuse d'exception et grande aventurière.{break}Alors, laisse-moi deviner... Tu voudrais voir des contrées lointaines et exotiques, trouver de merveilleux trésors perdus, sauver des Homins en détresse, et tout ça en vitesse pour gagner de jolies sommes en récompense que tu t'obstineras à refuser mais que l'on te forcera à accepter, hein ? Génial, j'adore ! Alors c'est parti.{break}Pour le moment laissons les contrées lointaines, les Homins en détresse et les jolies sommes de côté. Nous allons commencer par plus simple, mais tout aussi excitant : creuser. L'extraction c'est la base de tout. Tu vas voir, y'a pas plus simple !{break}Tu as deux bras, un sac et une pioche, tu peux donc te jeter à l'eau dés maintenant. Et comme la pratique est toujours plus instructive que la parole, tu vas aller de ce pas me chercher quelques matières premières : $mp_motega_wood.pia$ $mp_motega_wood.p$, $mp_anete_fiber.pia$ $mp_anete_fiber.p$, $mp_horny_shell.pia$ $mp_horny_shell.p$, $mp_koorin_oil.pia$ $mp_koorin_oil.p$ et $mp_dung_resin.pia$ $mp_dung_resin.p$. Tu n'auras pas à aller bien loin, juste derrière moi à une trentaine de mètres, de l'autre côté des barrières se trouvent des gisements. File et ne reviens pas bredouille.]

// HASH_VALUE 6D19C2A2ED2385AD
// INDEX 4346
mission_tryker_01_p_t2_ovl_return	[Allez apporter ce que vous venez de récolter à $givervar$]

// HASH_VALUE 8F7BEC8AD4E7718D
// INDEX 4347
mission_tryker_01_p_t2_return	[J'ai récolté ce que vous m'aviez demandé !]

// HASH_VALUE AEAF2019BC95250F
// INDEX 4348
mission_tryker_02_mis_desc	[Apprendre les rudiments de la prospection de matières premières.]

// HASH_VALUE B4C9E7391842846D
// INDEX 4349
mission_tryker_02_mis_title	[L'art de la récolte #2]

// HASH_VALUE BCB3CC0F089F4914
// INDEX 4350
mission_tryker_02_popup_desc_prospect	[@{W400}Pour prospecter, rien de plus simple, il vous suffit de vous rendre là où vous pensez pouvoir trouver des sources de matières premières et de cliquer sur l'action @{F90F}Prospection de Base@{FFFF}. Cette action prend un certain temps, soyez donc patient.\n
	\n
	L'action de prospection que vous possédez actuellement est extrêmement basique, et donc, de piètre qualité : le champ qu'elle inspecte, situé devant vous, a un angle très réduit et une portée très courte. De plus, cette action ne peut déceler que des matières de basse qualité.\n
	\n
	Vous pourrez acquérir par la suite des actions de prospection plus puissantes mais il vous faudra pour cela acquérir de l'expérience.]

// HASH_VALUE 1517BF39F328C2B1
// INDEX 4351
mission_tryker_02_popup_desc_xp_and_trainers	[@{W500}Il est temps pour vous de convertir l'expérience que vous avez gagnée.\n
	\n
	Vous avez dû le remarquer, lorsque vous effectuez certaines tâches (en magie, en combat, en artisanat ou en forage) vous gagnez de l'expérience, lorsque vous en avez acquis suffisamment, vous progressez d'un niveau dans la compétence correspondante. Ce passage d'un niveau à un autre vous est annoncé par une aura brillante entourant votre personnage, accompagnée d'un message. Pour consulter l'état d'avancement de votre expérience et de vos niveaux, allez dans la @{F90F}Fenêtre Actions@{FFFF} (@{F90F}touche B@{FFFF}).\n
	\n
	A chaque fois que vous gagnez un niveau, vous recevez 10 points de compétence. Ce sont ces points de compétence que vous pourrez échanger contre de nouvelles techniques, pouvoirs ou améliorations de caractéristiques, auprès d'un entraîneur. Pour voir la quantité de points de compétence dont vous disposez, consultez l'encart @{F90F}Points de Compétence@{FFFF} de la @{F90F}Fenêtre Identité@{FFFF} (@{F90F}touche P@{FFFF}).\n
	\n
	Chaque entraîneur est spécialisé dans l'un des quatre principaux domaines d'actions (magie, combat, artisanat ou forage) et ne peux convertir que les points que vous avez acquis dans son domaine. Plus votre niveau dans l'un de ces domaines est élevé et plus large sera le choix de techniques que vous pourrez acquérir.]

// HASH_VALUE EC6678456853BCA0
// INDEX 4352
mission_tryker_02_popup_title_prospect	[La prospection]

// HASH_VALUE CB2681D7190987EF
// INDEX 4353
mission_tryker_02_popup_title_xp_and_trainers	[Expérience et points de compétence]

